"Time","Enterobacterales_A_737866","Veillonellales","Pseudomonadales_660879","Rhizobiales_A_504705","Lactobacillales","Burkholderiales_592522","Bacteroidales","Lachnospirales","Oscillospirales","Erysipelotrichales","Acidaminococcales","Coriobacteriales","Clostridia_258483_Class","UBA1381","Actinomycetales","Christensenellales","RF39","Xanthomonadales_616009","Gammaproteobacteria_Class","Monoglobales","Verrucomicrobiales","Bacteria_Kingdom","Clostridiales","Peptostreptococcales","Tissierellales","TANB77","Selenomonadales"
88,0,0,0,0,5.55555555555556e-05,0.000333333333333333,0.629555555555556,0.106888888888889,0.156055555555556,0.002,0.029,0.00355555555555556,0.00422222222222222,0.00233333333333333,0,0.00205555555555556,0.0316111111111111,0,0,0.000166666666666667,0.0247222222222222,0.004,0,0.00166666666666667,0,0.0015,0
89,5.55555555555556e-05,0,0,0,0,0.000333333333333333,0.625222222222222,0.108833333333333,0.158,0.00172222222222222,0.0290555555555556,0.004,0.00416666666666667,0.00216666666666667,0,0.00194444444444444,0.0289444444444444,5.55555555555556e-05,0,0.000222222222222222,0.0271666666666667,0.00444444444444444,0,0.00172222222222222,0,0.00161111111111111,0
90,5.55555555555556e-05,0,0,0,0.000111111111111111,0.000277777777777778,0.654333333333333,0.103111111111111,0.138055555555556,0.00183333333333333,0.0353333333333333,0.00433333333333333,0.004,0.00183333333333333,0,0.00194444444444444,0.0218888888888889,5.55555555555556e-05,0,0.000166666666666667,0.0250555555555556,0.00366666666666667,5.55555555555556e-05,0.00172222222222222,0,0.00194444444444444,0
91,0,0,0,0,0.000222222222222222,5.55555555555556e-05,0.697055555555556,0.0946666666666667,0.127,0.00166666666666667,0.0375555555555556,0.00455555555555556,0.00211111111111111,0.00188888888888889,0,0.00111111111111111,0.0102777777777778,0,0,5.55555555555556e-05,0.0146666666666667,0.00322222222222222,5.55555555555556e-05,0.00177777777777778,0,0.00183333333333333,0
92,0,0,0,0,0.000333333333333333,0,0.705277777777778,0.0935,0.131555555555556,0.00166666666666667,0.039,0.00472222222222222,0.000833333333333333,0.001,0,0.001,0.00416666666666667,0,0,0,0.00933333333333333,0.00355555555555556,0,0.00205555555555556,0,0.00177777777777778,0
93,0,0,0,0,0.000222222222222222,0.000888888888888889,0.616222222222222,0.140111111111111,0.192111111111111,0.00283333333333333,0.0161111111111111,0.00627777777777778,0.00227777777777778,0.00194444444444444,0,0.000555555555555556,0.00661111111111111,0.000166666666666667,5.55555555555556e-05,0.000166666666666667,0.00488888888888889,0.00377777777777778,0.000111111111111111,0.002,0,0.00233333333333333,0
94,0,0,0.001,0,0.000222222222222222,0.000555555555555556,0.560444444444444,0.131555555555556,0.186444444444444,0.00466666666666667,0.0621111111111111,0.0168333333333333,0.003,0.00255555555555556,0,0.00116666666666667,0.009,0,0,0.000444444444444444,0.0121666666666667,0.00388888888888889,0,0.00155555555555556,0,0.00211111111111111,0
95,0,0,0.003,0.000111111111111111,5e-04,0.0106111111111111,0.7295,0.0773888888888889,0.109888888888889,0.00166666666666667,0.0276666666666667,0.00577777777777778,0.00172222222222222,0.00138888888888889,0,0.00194444444444444,0.0108888888888889,0,0.000555555555555556,0.000555555555555556,0.00516666666666667,0.00338888888888889,0,0.00111111111111111,0,0.00188888888888889,0
96,0,0,0,0,0.000333333333333333,0.00172222222222222,0.533333333333333,0.132,0.268833333333333,0.00461111111111111,0.00605555555555556,0.0148888888888889,0.00266666666666667,0.00127777777777778,0,0.00294444444444444,0.00822222222222222,0,0,0.00277777777777778,0.00944444444444444,0.00355555555555556,0,0.00138888888888889,0,0.004,0
97,0,0,5.55555555555556e-05,0.00183333333333333,0,0.00261111111111111,0.431222222222222,0.191166666666667,0.286166666666667,0.00433333333333333,0.0129444444444444,0.0165555555555556,0.00333333333333333,0.00283333333333333,0.000222222222222222,0.00455555555555556,0.0153888888888889,0.000388888888888889,0,0.00205555555555556,0.00572222222222222,0.00494444444444444,0,0.00194444444444444,0,0.0107222222222222,0
98,0.000388888888888889,0,0.000166666666666667,0,5.55555555555556e-05,0,0.705,0.168166666666667,0.0877222222222222,0.000611111111111111,0.0142777777777778,0.00155555555555556,0.00161111111111111,0.000777777777777778,0,0.00105555555555556,0.00394444444444444,0,0,0.000111111111111111,0.00216666666666667,0.00433333333333333,0,0.000555555555555556,0,0.00722222222222222,0
99,0.0015,0.000111111111111111,0,0.000444444444444444,0.000611111111111111,0.000222222222222222,0.591944444444444,0.1095,0.217555555555556,0.00805555555555556,0.0232222222222222,0.00305555555555556,0.00488888888888889,0.00638888888888889,0.000111111111111111,0.00205555555555556,0.00455555555555556,0,5.55555555555556e-05,0.000388888888888889,0.00422222222222222,0.0025,0,0.000555555555555556,0,0.0177222222222222,0
100,0.000723146242420871,5.56266340323747e-05,0,0.000166879902097124,0.000222506536129499,0.000611892974356122,0.660955665572676,0.0714802247316015,0.168548701118095,0.0041719975524281,0.0160204706013239,0.00211381209323024,0.00300383823774823,0.00356010457807198,0,0.00094565277855037,0.00222506536129499,0,0,0.000222506536129499,0.00233631862935974,0.00161317238693887,5.56266340323747e-05,0.000222506536129499,0,0.0606330310952884,0
101,0,0,0,0,0,0.000944444444444444,0.752833333333333,0.0355555555555556,0.0994444444444444,0.000388888888888889,0.00872222222222222,0.001,0.00133333333333333,0.000777777777777778,0,0.000166666666666667,5.55555555555556e-05,0,5.55555555555556e-05,5.55555555555556e-05,0.000444444444444444,0.00144444444444444,0.000111111111111111,0.000333333333333333,0,0.0963333333333333,0
102,5.55555555555556e-05,0,0,0,0,0,0.851611111111111,0.0285555555555556,0.0492777777777778,0.000777777777777778,0.00888888888888889,0.000166666666666667,0.00105555555555556,0.00133333333333333,0,0.000611111111111111,0.00194444444444444,0,0,0,0.002,0.00411111111111111,0.000111111111111111,0.00122222222222222,0,0.0482777777777778,0
103,0,0,0,0,0,0,0.806666666666667,0.0410555555555556,0.0954444444444444,0.000944444444444444,0.0184444444444444,0.00322222222222222,0.002,0.000722222222222222,0,0.000333333333333333,0.00211111111111111,0,0,0.000777777777777778,0.00322222222222222,0.00138888888888889,0,0.000555555555555556,0,0.0230555555555556,0
104,0,5.55555555555556e-05,0,0.000555555555555556,5.55555555555556e-05,0.00161111111111111,0.673833333333333,0.0646666666666667,0.179444444444444,0.00255555555555556,0.0219444444444444,0.00772222222222222,0.00361111111111111,0.00188888888888889,0,0.00116666666666667,0.00405555555555556,0,0.000277777777777778,0.000555555555555556,0.0155555555555556,0.0035,0,0.000944444444444444,0,0.0146111111111111,0
