"Time","Pasteurellaceae","Veillonellaceae","Streptococcaceae","Moraxellaceae","Caulobacteraceae","Bacteroidaceae","Lactobacillaceae","Burkholderiaceae_A_592522","Ruminococcaceae","Lachnospiraceae","Coprobacillaceae","Peptostreptococcaceae_256921","Acutalibacteraceae","Acidaminococcaceae","Butyricicoccaceae","Eggerthellaceae","Muribaculaceae","UBA1381","Rikenellaceae","Bifidobacteriaceae","CAG-274","Clostridiaceae_222000","Desulfovibrionaceae","Anaerovoracaceae","Peptoniphilaceae","Enterobacteriaceae_A","Tannerellaceae","Bacteria_Kingdom","Gammaproteobacteria_Class","Oscillospiraceae_88309","Anaerotignaceae","Turicibacteraceae","Clostridia_258483_Class","Fusobacteriaceae_993521","Erysipelotrichaceae","Oscillospirales_Order","Burkholderiaceae_A_595427"
176,5.55555555555556e-05,0.000222222222222222,0.000388888888888889,0.00188888888888889,0.00138888888888889,0.0754444444444444,0.000111111111111111,0.00738888888888889,0.5775,0.218277777777778,0.0505,0.000111111111111111,0.00311111111111111,0.0173333333333333,0.0145555555555556,0.00688888888888889,0.000777777777777778,0.00272222222222222,5e-04,0.00755555555555556,0,0,0.000166666666666667,0.000777777777777778,0,0,0.00227777777777778,0.00166666666666667,0.000388888888888889,0.00416666666666667,0.000166666666666667,0,5.55555555555556e-05,0,0.000666666666666667,0,0
177,0.00177777777777778,0.000388888888888889,0.00294444444444444,0,0,0.416277777777778,5.55555555555556e-05,0,0.273,0.152611111111111,0.0590555555555556,0.0035,0.00277777777777778,0.0146111111111111,0.0198888888888889,0.00777777777777778,0.00333333333333333,0.00461111111111111,5e-04,0.00294444444444444,0,0,0.00283333333333333,0.000444444444444444,5.55555555555556e-05,0,0.0112222222222222,5.55555555555556e-05,0.00594444444444444,0.0111666666666667,0.000722222222222222,0,5.55555555555556e-05,0,0.00105555555555556,5.55555555555556e-05,0
178,0.00572222222222222,0.000388888888888889,0.000777777777777778,0.000222222222222222,0.000111111111111111,0.231888888888889,0.000166666666666667,0.000777777777777778,0.342055555555556,0.226777777777778,0.1115,0.0015,0.00327777777777778,0.0177222222222222,0.0114444444444444,0.00883333333333333,0.00494444444444444,0.00327777777777778,0.000555555555555556,0.00616666666666667,0,0.000333333333333333,0.00133333333333333,5.55555555555556e-05,5.55555555555556e-05,0,0.00544444444444444,0.000277777777777778,0.00677777777777778,0.0025,0.000388888888888889,0,0.00316666666666667,0,0.000611111111111111,0.000222222222222222,0
179,0.000611111111111111,0.001,0.00122222222222222,0.000944444444444444,0,0.2695,0.001,0.000222222222222222,0.332833333333333,0.263722222222222,0.0599444444444444,0.000833333333333333,0.0045,0.0136666666666667,0.0133888888888889,0.0055,0.0015,0.00627777777777778,0.000555555555555556,0.008,0,0.000166666666666667,0.000611111111111111,0.000166666666666667,5.55555555555556e-05,0.000222222222222222,0.00283333333333333,0.000611111111111111,0.00133333333333333,0.00205555555555556,0.000166666666666667,0,0.00533333333333333,0,5.55555555555556e-05,0.00111111111111111,0
180,0.000444444444444444,0.00177777777777778,5e-04,0,0,0.384666666666667,5.55555555555556e-05,0.00133333333333333,0.310444444444444,0.125,0.0795,0.00344444444444444,0.0288333333333333,0.0187777777777778,0.00405555555555556,0.005,0.00222222222222222,0.00366666666666667,0.00155555555555556,0.00272222222222222,0,0.000666666666666667,0.000666666666666667,0.000333333333333333,0,0,0.0122222222222222,0.000833333333333333,0.00105555555555556,0.00377777777777778,0.000277777777777778,0,0.00422222222222222,0,0.00105555555555556,0,0
181,0.00361111111111111,0.0161111111111111,0.000722222222222222,0.000833333333333333,0,0.3105,0.000111111111111111,0.00222222222222222,0.293555555555556,0.153666666666667,0.126166666666667,0.0226666666666667,0.00577777777777778,0.00866666666666667,0.0261111111111111,0.00394444444444444,0.00155555555555556,0.00261111111111111,5e-04,0.00294444444444444,0,0.000555555555555556,0.000333333333333333,0.000444444444444444,5.55555555555556e-05,0,0.005,0.000111111111111111,0.00494444444444444,0.00383333333333333,0.000444444444444444,0,0,0,0.000833333333333333,0,0
182,0.00211111111111111,0.00261111111111111,0.00333333333333333,0,0,0.268722222222222,0.000222222222222222,0.000666666666666667,0.350444444444444,0.158555555555556,0.113277777777778,0.00716666666666667,0.0294444444444444,0.00833333333333333,0.0197777777777778,0.00494444444444444,0.000722222222222222,0.004,0.000222222222222222,0.00227777777777778,0,0,0.000666666666666667,0.000388888888888889,5.55555555555556e-05,0,0.0151666666666667,0.000222222222222222,0.00333333333333333,0.00188888888888889,0.000166666666666667,0.000111111111111111,0,0,0.000666666666666667,0,0
183,0.00294444444444444,0.000777777777777778,0.000944444444444444,0.000166666666666667,0,0.228944444444444,0.00211111111111111,0,0.341777777777778,0.215055555555556,0.147055555555556,0.00377777777777778,0.00333333333333333,0.00222222222222222,0.0273333333333333,0.00177777777777778,0.000111111111111111,0.00611111111111111,0.000111111111111111,0.00394444444444444,0,0.000666666666666667,0.000111111111111111,0.000111111111111111,0.000111111111111111,5.55555555555556e-05,0.00477777777777778,0.000111111111111111,0.000111111111111111,0.000222222222222222,0.000166666666666667,0,0.00461111111111111,0,0.000111111111111111,0,0
184,5.55555555555556e-05,0.000222222222222222,0.00205555555555556,0.000666666666666667,0.00111111111111111,0.208722222222222,5e-04,0.00505555555555556,0.406388888888889,0.204666666666667,0.0412777777777778,0.000333333333333333,0.0553333333333333,0.0119444444444444,0.0124444444444444,0.00883333333333333,5.55555555555556e-05,0.00527777777777778,5.55555555555556e-05,0.003,0,0.000277777777777778,0.00127777777777778,0.000222222222222222,5.55555555555556e-05,0,0.0206111111111111,0.000333333333333333,0,0.00222222222222222,0.000277777777777778,0,0.00522222222222222,0,5e-04,0.000777777777777778,0
185,0.000222222222222222,0.00361111111111111,0.00177777777777778,0.000111111111111111,0,0.344166666666667,0.000666666666666667,0,0.268222222222222,0.197444444444444,0.113555555555556,0.00783333333333333,0.00433333333333333,0.0109444444444444,0.0105555555555556,0.00522222222222222,0.000166666666666667,0.00255555555555556,5.55555555555556e-05,0.00172222222222222,0,0.00427777777777778,0.00105555555555556,0.000555555555555556,0,0,0.0133333333333333,0.00311111111111111,0.00155555555555556,0.00216666666666667,0.000166666666666667,5.55555555555556e-05,5.55555555555556e-05,0,0.000111111111111111,0,0
186,0.000277777777777778,0.00133333333333333,0.00144444444444444,0.000277777777777778,5.55555555555556e-05,0.345111111111111,5e-04,0.00172222222222222,0.3055,0.1525,0.1215,0.00122222222222222,0.00783333333333333,0.00705555555555556,0.0120555555555556,0.00505555555555556,0.00116666666666667,0.00133333333333333,0.000944444444444444,0.00355555555555556,0,0.00233333333333333,0.00111111111111111,0.000444444444444444,0.000444444444444444,0.000111111111111111,0.0152222222222222,0.00188888888888889,0.00294444444444444,0.00277777777777778,0.000222222222222222,0,0,0,0.00138888888888889,0.000111111111111111,0
187,5.55555555555556e-05,0.000277777777777778,0.000666666666666667,0,0.00127777777777778,0.299,0.000333333333333333,0.00844444444444445,0.394777777777778,0.1415,0.0451111111111111,5.55555555555556e-05,0.0176111111111111,0.00577777777777778,0.0102777777777778,0.00794444444444444,0.00638888888888889,0.00311111111111111,0.00155555555555556,0.00261111111111111,0,0.000277777777777778,0.00261111111111111,0.00116666666666667,5.55555555555556e-05,0,0.0156111111111111,0.0116111111111111,0.00216666666666667,0.0147777777777778,0.000222222222222222,0,5.55555555555556e-05,0,0.001,0.000166666666666667,0
188,0.000222222222222222,0.000333333333333333,0.00183333333333333,0,0.000388888888888889,0.287611111111111,0.00227777777777778,0.00222222222222222,0.373055555555556,0.158888888888889,0.0578888888888889,5e-04,0.00816666666666667,0.0116666666666667,0.0185555555555556,0.00772222222222222,0.00772222222222222,0.00672222222222222,0.0015,0.00438888888888889,0,0.000333333333333333,0.00516666666666667,0.00105555555555556,5.55555555555556e-05,0.000833333333333333,0.0193888888888889,0.00383333333333333,0.00144444444444444,0.00988888888888889,0.000555555555555556,5.55555555555556e-05,0.00261111111111111,0,0.00177777777777778,0.000111111111111111,0
189,0.000611111111111111,0.000611111111111111,0.00294444444444444,0,0,0.285388888888889,0.0035,0.000333333333333333,0.352055555555556,0.166944444444444,0.0727222222222222,0.000611111111111111,0.00694444444444444,0.0146111111111111,0.0197777777777778,0.00777777777777778,0.00838888888888889,0.00827777777777778,0.00116666666666667,0.00433333333333333,0,0.000555555555555556,0.00572222222222222,0.000888888888888889,0.000111111111111111,0.000944444444444444,0.0191666666666667,0.00138888888888889,0.00116666666666667,0.00694444444444444,0.000722222222222222,5.55555555555556e-05,0.00288888888888889,0,0.00172222222222222,0.000166666666666667,0
190,0.000277777777777778,0.00105555555555556,0.00533333333333333,0.000111111111111111,0,0.320944444444444,0.00355555555555556,0.000388888888888889,0.265055555555556,0.184444444444444,0.111555555555556,0.00105555555555556,0.00177777777777778,0.00544444444444444,0.0199444444444444,0.00716666666666667,0.009,0.00511111111111111,0.00477777777777778,0.00327777777777778,0,0.0125555555555556,0.0025,0.000555555555555556,0.000555555555555556,0.00116666666666667,0.0111666666666667,0.00405555555555556,0.00188888888888889,0.00833333333333333,5e-04,0,0.00272222222222222,0,0.00177777777777778,0.000555555555555556,0
191,0,0.000222222222222222,0.00111111111111111,5.55555555555556e-05,0,0.183166666666667,0.000277777777777778,0,0.387444444444444,0.219666666666667,0.124222222222222,0.000333333333333333,0.00277777777777778,0.0102222222222222,0.0239444444444444,0.00944444444444444,0.00138888888888889,0.00416666666666667,0.000944444444444444,0.00744444444444444,0,0.000166666666666667,0.000666666666666667,0.00122222222222222,0,0,0.0075,0.00133333333333333,0.000666666666666667,0.00283333333333333,0.000166666666666667,0,0.0065,0,0.00183333333333333,0,0
192,0.00194444444444444,0.00383333333333333,0.00183333333333333,5.55555555555556e-05,0,0.0676111111111111,0.000944444444444444,0,0.404888888888889,0.265,0.172166666666667,0.000611111111111111,0.000333333333333333,0.00222222222222222,0.0497222222222222,0.00422222222222222,5.55555555555556e-05,0.000722222222222222,0,0.0112777777777778,0,0.000222222222222222,0.000111111111111111,0.000277777777777778,5.55555555555556e-05,0,5.55555555555556e-05,0.00672222222222222,0.000111111111111111,0,0.000166666666666667,0,0.00416666666666667,0,5.55555555555556e-05,0,0
193,0.000277777777777778,0.00283333333333333,0.000388888888888889,0.000277777777777778,0,0.280222222222222,0.000388888888888889,5e-04,0.388722222222222,0.225222222222222,0.0251666666666667,0.000388888888888889,0.00161111111111111,0.00983333333333333,0.0278333333333333,0.005,0,0.0163888888888889,0,0.00816666666666667,0,0,0,5.55555555555556e-05,0.000111111111111111,0,0.001,0.000666666666666667,0.000166666666666667,0.000166666666666667,0.000111111111111111,0,0.00416666666666667,0,0.000166666666666667,0,0
194,0.000222222222222222,0.00477777777777778,0.0015,0.000277777777777778,0,0.168111111111111,0.000944444444444444,0.000388888888888889,0.350555555555556,0.207944444444444,0.107055555555556,0.00127777777777778,0.00138888888888889,0.00861111111111111,0.0494444444444444,0.00294444444444444,0,0.0703333333333333,0,0.0101666666666667,0,0,0,0.000444444444444444,0,0,0.000166666666666667,0.00766666666666667,0,5.55555555555556e-05,5.55555555555556e-05,5.55555555555556e-05,0.00466666666666667,0,0.000444444444444444,0,0
195,5e-04,0.00338888888888889,0.000611111111111111,0.000222222222222222,0.000111111111111111,0.233333333333333,0.000888888888888889,0.00188888888888889,0.323055555555556,0.205722222222222,0.132166666666667,0.00355555555555556,0.00238888888888889,0.00755555555555556,0.0246111111111111,0.0161111111111111,0,0.0252222222222222,5.55555555555556e-05,0.006,0,0,0,0.000277777777777778,0,0,0.000277777777777778,0.00444444444444444,0,0.000833333333333333,0.000111111111111111,0,0.00422222222222222,0,0.002,0.000277777777777778,0
196,0.000555555555555556,0.00861111111111111,0.00177777777777778,0,0,0.291111111111111,0.000222222222222222,0.000111111111111111,0.397944444444444,0.159555555555556,0.0616111111111111,0.00238888888888889,0.001,0.00994444444444444,0.0122777777777778,0.00983333333333333,0,0.0179444444444444,0,0.0035,0,0.00127777777777778,0,0.000166666666666667,0.000111111111111111,0,0.0125,0.00105555555555556,0.000111111111111111,5.55555555555556e-05,0.000166666666666667,0,0.00477777777777778,0,0.000666666666666667,0.000166666666666667,0
197,0.00672222222222222,0.00872222222222222,0.00294444444444444,0.000666666666666667,0,0.00216666666666667,0.001,0.000222222222222222,0.420111111111111,0.330166666666667,0.146222222222222,0.002,0.000388888888888889,0.000388888888888889,0.0473888888888889,0.00244444444444444,0,0.00261111111111111,0,0.0148888888888889,0,0.000111111111111111,0,5.55555555555556e-05,0.000222222222222222,0.000166666666666667,0.000111111111111111,0.00183333333333333,0,0,5.55555555555556e-05,0,0.00766666666666667,0,0,0,0
198,0.00266666666666667,0.00127777777777778,5e-04,0.000166666666666667,0,0.266611111111111,0.000777777777777778,0.00172222222222222,0.339666666666667,0.234611111111111,0.0888333333333333,0.00205555555555556,0.000944444444444444,0.000444444444444444,0.0308888888888889,0.000444444444444444,0,0.0167777777777778,0.000166666666666667,0.00905555555555556,0,5.55555555555556e-05,5.55555555555556e-05,0,0,0,0.000222222222222222,0.000222222222222222,0.000166666666666667,0,0.000277777777777778,0.000111111111111111,0,0,5.55555555555556e-05,0,0
199,0.00566666666666667,0.0035,0.00377777777777778,0,0,0.206888888888889,0.000277777777777778,0,0.287944444444444,0.373388888888889,0.0465,0.000722222222222222,0.000222222222222222,0.000166666666666667,0.0248888888888889,0.00211111111111111,5.55555555555556e-05,0.0108888888888889,5.55555555555556e-05,0.0310555555555556,0,0,0,5.55555555555556e-05,0.000388888888888889,0,0.000222222222222222,5e-04,0,0,0.000333333333333333,0,0.000277777777777778,0,0,0,0
200,0,0.00488888888888889,0.00427777777777778,0,0,0.324777777777778,0.000555555555555556,0.00694444444444444,0.301166666666667,0.264666666666667,0.0275555555555556,0.000388888888888889,0.000222222222222222,0.00305555555555556,0.009,0.00433333333333333,0,0.0151111111111111,0.000166666666666667,0.0224444444444444,0,0,0,0.000277777777777778,0,0,0.00105555555555556,0.000388888888888889,5.55555555555556e-05,0.000277777777777778,0.000166666666666667,0,0,0,0.000388888888888889,0,0
201,0,0.00183333333333333,0.00416666666666667,0,0,0.274555555555556,0.000388888888888889,0.00161111111111111,0.337888888888889,0.234944444444444,0.0666111111111111,0.000111111111111111,0.00338888888888889,0.0137222222222222,0.00888888888888889,0.006,5.55555555555556e-05,0.0162777777777778,0.000222222222222222,0.0165,0,0,0.000277777777777778,0.000388888888888889,0,0,0.00511111111111111,0.000333333333333333,5e-04,0.00177777777777778,0.000666666666666667,0,0.00127777777777778,0,0.000944444444444444,0,0
202,0.000222222222222222,0.0377222222222222,0.00233333333333333,0.000111111111111111,0,0.0526111111111111,0.001,0,0.542055555555556,0.258111111111111,0.0527222222222222,0.00261111111111111,0.000388888888888889,0.0085,0.0248333333333333,0.00244444444444444,0,0.00416666666666667,0,0.0035,0,0.0025,0.000111111111111111,0.000111111111111111,0.000166666666666667,0,0.000722222222222222,0.00161111111111111,0,5.55555555555556e-05,0,0.000777777777777778,0,0,5.55555555555556e-05,0,0
203,0.000333333333333333,0.00394444444444444,0.00516666666666667,0.000111111111111111,0,0.310666666666667,0.00133333333333333,0,0.308111111111111,0.215833333333333,0.0396111111111111,5e-04,0.00594444444444444,0.0244444444444444,0.0127777777777778,0.006,0,0.00905555555555556,0.000111111111111111,0.00522222222222222,0,0.000166666666666667,0.0015,0.000222222222222222,5.55555555555556e-05,0,0.0422777777777778,0.00183333333333333,0.000166666666666667,0.00288888888888889,0.000222222222222222,0,0.000222222222222222,0,0.00105555555555556,0,0
204,0.000611111111111111,0.000666666666666667,0.000166666666666667,0.00133333333333333,0,0.724555555555556,0.000333333333333333,0.00127777777777778,0.129111111111111,0.0466666666666667,0.00516666666666667,5e-04,0.007,0.0230555555555556,0.00183333333333333,0.00205555555555556,0.00111111111111111,0.00383333333333333,0.001,0.00166666666666667,0,0.000111111111111111,0.000833333333333333,0,0,0,0.0336111111111111,0,0.00477777777777778,0.00483333333333333,5.55555555555556e-05,0,5.55555555555556e-05,0,0.000166666666666667,0,0
205,0.00272222222222222,0.00244444444444444,0.00183333333333333,0,0,0.690333333333333,0.000166666666666667,0.001,0.124388888888889,0.0683888888888889,0.00777777777777778,0.000111111111111111,0.0118333333333333,0.0281666666666667,0.00311111111111111,0.00516666666666667,0.000888888888888889,0.00233333333333333,0.00127777777777778,0.0035,0,0,0.00105555555555556,0,0,0,0.029,0.000166666666666667,0.00522222222222222,0.007,0.000111111111111111,0,0.000277777777777778,0,0.000222222222222222,0.000611111111111111,0
206,0.00222222222222222,0.00155555555555556,0.00144444444444444,0,0,0.768888888888889,0,0,0.066,0.0456666666666667,0.00433333333333333,0,0.0230555555555556,0.02,0.00183333333333333,0.005,0.00538888888888889,0.00161111111111111,0.00344444444444444,0.00111111111111111,0,0,0.00155555555555556,0,0,0,0.0282777777777778,5.55555555555556e-05,0.0065,0.00983333333333333,0.000277777777777778,0,5.55555555555556e-05,0,0.000277777777777778,0.000166666666666667,0
207,0.000444444444444444,0.00372222222222222,0.00472222222222222,0.000166666666666667,0,0.345166666666667,0.00122222222222222,0,0.343666666666667,0.191,0.027,0.000222222222222222,0.0175555555555556,0.0144444444444444,0.0112777777777778,0.00688888888888889,0.000111111111111111,0.0123888888888889,5.55555555555556e-05,0.00561111111111111,0,0,0.000333333333333333,0.000166666666666667,0,0.000388888888888889,0.0108333333333333,0.000277777777777778,0.000222222222222222,0.000888888888888889,5.55555555555556e-05,0,0,0,0.000444444444444444,0,0
208,0.000222222222222222,0.00344444444444444,0.00316666666666667,0.000222222222222222,0,0.326333333333333,5e-04,0.000388888888888889,0.368611111111111,0.192833333333333,0.0383333333333333,0.00166666666666667,0.00772222222222222,0.0105,0.0148333333333333,0.00383333333333333,5.55555555555556e-05,0.0120555555555556,0.000222222222222222,0.00527777777777778,0,0,5.55555555555556e-05,5.55555555555556e-05,0,0.000277777777777778,0.00577777777777778,0.000222222222222222,5.55555555555556e-05,0.000666666666666667,0.000166666666666667,5.55555555555556e-05,0,0,0.000444444444444444,0,0
209,0.000333333333333333,0.00194444444444444,0.000555555555555556,0.000277777777777778,0,0.329333333333333,0.000388888888888889,0.000833333333333333,0.369722222222222,0.1895,0.0513333333333333,0.00311111111111111,0.00205555555555556,0.00738888888888889,0.0197222222222222,0.00211111111111111,0,0.00738888888888889,0.000222222222222222,0.00466666666666667,0,0,0,0,0,5.55555555555556e-05,0.00394444444444444,5.55555555555556e-05,0,0.000777777777777778,0.000333333333333333,5.55555555555556e-05,5.55555555555556e-05,0,0.000611111111111111,0,0
210,0.000722222222222222,0.00338888888888889,0.00344444444444444,0.000277777777777778,0,0.495055555555556,0.000277777777777778,0.000555555555555556,0.250222222222222,0.1495,0.0419444444444444,0.00177777777777778,0.00555555555555556,0.00788888888888889,0.00861111111111111,0.00705555555555556,0.000333333333333333,0.00733333333333333,5e-04,0.00511111111111111,0,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,0,0,0.00616666666666667,0.000666666666666667,0.00122222222222222,0.00172222222222222,0,0,0,0,0.000333333333333333,0,0
211,0.000277777777777778,0.00144444444444444,0.00205555555555556,0.000777777777777778,0,0.277277777777778,0.000222222222222222,0.000222222222222222,0.301777777777778,0.264777777777778,0.0505,0.00233333333333333,0.0397222222222222,0.00861111111111111,0.0123333333333333,0.00811111111111111,0.000333333333333333,0.00438888888888889,0.000611111111111111,0.01,0,5.55555555555556e-05,0.00105555555555556,0.000111111111111111,5.55555555555556e-05,0,0.00683333333333333,0.000388888888888889,0.000777777777777778,0.00272222222222222,0.000166666666666667,0,0.000166666666666667,0,0.000277777777777778,0,0
212,0.000333333333333333,0.000388888888888889,0.00138888888888889,5.55555555555556e-05,0,0.387777777777778,0.000333333333333333,0,0.274388888888889,0.189888888888889,0.0225,0.00377777777777778,0.0377222222222222,0.0157222222222222,0.0123888888888889,0.00566666666666667,0.000944444444444444,0.0116666666666667,0.00105555555555556,0.00405555555555556,0,0.000388888888888889,0.00283333333333333,0,0,0,0.0175555555555556,5.55555555555556e-05,0.000888888888888889,0.00527777777777778,0.000611111111111111,0,0.000444444444444444,0,0.00122222222222222,0,0
213,0.000222222222222222,0.000388888888888889,0.00177777777777778,0.000222222222222222,0,0.335444444444444,0.00311111111111111,0.00416666666666667,0.337055555555556,0.228166666666667,0.024,0.000555555555555556,0.00972222222222222,0.0116666666666667,0.00905555555555556,0.00261111111111111,0.000666666666666667,0.0101666666666667,0.000388888888888889,0.00527777777777778,0,0,0.00116666666666667,0,0,0.000111111111111111,0.00527777777777778,0,0.000111111111111111,0.0035,0.000666666666666667,0,0.000722222222222222,0,0.000333333333333333,0,0
214,0.000277777777777778,0.00116666666666667,0.00227777777777778,0,0,0.373833333333333,0.00377777777777778,0,0.355,0.184611111111111,0.0158333333333333,0,0.0045,0.0095,0.00694444444444444,0.000888888888888889,5e-04,0.0055,0.000777777777777778,0.00883333333333333,0,0,0.000166666666666667,0,0,0,0.0214444444444444,5.55555555555556e-05,0.000333333333333333,0.00227777777777778,5e-04,0,0.000388888888888889,0,0.000555555555555556,0,0
215,0.000555555555555556,0.000666666666666667,0.000611111111111111,5e-04,0.00166666666666667,0.421944444444444,0.000833333333333333,0.00116666666666667,0.337944444444444,0.119833333333333,0.0148333333333333,0.000555555555555556,0.00233333333333333,0.0131666666666667,0.0104444444444444,0.00683333333333333,0.000166666666666667,0.00938888888888889,0,0.00633333333333333,0,0,0.000277777777777778,5.55555555555556e-05,5.55555555555556e-05,0.000277777777777778,0.0454444444444444,0.000111111111111111,5e-04,0.00144444444444444,0.000222222222222222,0,0.000388888888888889,0,0.000388888888888889,0,0
216,0.0107483848836545,0.00257275170087474,0.00154365102052484,0.000228689040077754,0.000857583900291579,0.289977702818592,0.000857583900291579,0.000628894860213824,0.381453318849694,0.20267566176891,0.0198959464867646,0.00485964210165228,0.00182951232062203,0.0131496198044709,0.011605968783946,0.00457378080155509,0,0.0109770739237322,0,0.00903321708307129,0,0.000571722600194386,5.71722600194386e-05,5.71722600194386e-05,0,0.000343033560116631,0.0292721971299525,0.00040020582013607,0.000285861300097193,0.000571722600194386,0.000171516780058316,0,0.000171516780058316,0,0.000171516780058316,0,0
217,0.0202777777777778,0.00427777777777778,0.00255555555555556,5.55555555555556e-05,0,0.165055555555556,0.001,0.000222222222222222,0.4055,0.298111111111111,0.0310555555555556,0.0085,0.0015,0.0118888888888889,0.0116666666666667,0.00227777777777778,0,0.0111666666666667,0,0.0133333333333333,0,0.00122222222222222,0,0.000111111111111111,0.000166666666666667,0.000444444444444444,0.00811111111111111,0.000833333333333333,0.000166666666666667,5.55555555555556e-05,0.000166666666666667,0,0,0,5.55555555555556e-05,0,0
218,0,0.00194444444444444,0.0015,0,0,0.227833333333333,5.55555555555556e-05,0.000722222222222222,0.3465,0.306277777777778,0.0661111111111111,0.000611111111111111,5e-04,0.00494444444444444,0.00988888888888889,0.00305555555555556,0.000111111111111111,0.00661111111111111,0,0.0186666666666667,0,0,0.000111111111111111,5.55555555555556e-05,0,0,0.00311111111111111,0.000166666666666667,0.000111111111111111,0.000444444444444444,0.000333333333333333,0,0,0,5.55555555555556e-05,0,0
219,0,0.000111111111111111,0.00155555555555556,0.000277777777777778,0,0.211722222222222,5.55555555555556e-05,0.000722222222222222,0.408777777777778,0.261388888888889,0.0268888888888889,0.00211111111111111,0.0222777777777778,0.00683333333333333,0.00427777777777778,0.0141111111111111,0.000444444444444444,0.00272222222222222,0.000444444444444444,0.0135,0,0.000611111111111111,0.00127777777777778,0,0,0,0.0123888888888889,0.000166666666666667,0.000166666666666667,0.00244444444444444,5.55555555555556e-05,0,0.00277777777777778,0,5e-04,0.000277777777777778,0
220,0.000277777777777778,0.000333333333333333,0.00138888888888889,0,0,0.220333333333333,0.000111111111111111,0.0015,0.435555555555556,0.2135,0.0581111111111111,0.00533333333333333,0.00894444444444444,0.0065,0.005,0.0105,0.00166666666666667,0.00366666666666667,0.000222222222222222,0.011,0,0.000111111111111111,0.00122222222222222,0.000166666666666667,5.55555555555556e-05,0,0.00505555555555556,0.000166666666666667,0.000611111111111111,0.005,5.55555555555556e-05,0,0.000333333333333333,0,0.000388888888888889,0.000111111111111111,0
221,0.00222222222222222,0.00105555555555556,0.00227777777777778,5.55555555555556e-05,0,0.206166666666667,0.000333333333333333,0.000388888888888889,0.432055555555556,0.262833333333333,0.0317777777777778,0.0111111111111111,0.00238888888888889,0.00638888888888889,0.0095,0.00405555555555556,5e-04,0.00477777777777778,0.000166666666666667,0.0128888888888889,0,0.000111111111111111,0.000333333333333333,0.000111111111111111,5.55555555555556e-05,5.55555555555556e-05,0.00416666666666667,0.000166666666666667,5e-04,0.00177777777777778,5e-04,0.000166666666666667,5.55555555555556e-05,0,0.000277777777777778,5.55555555555556e-05,0
222,0.000611111111111111,0.000666666666666667,0.00344444444444444,0,0,0.201166666666667,0.000333333333333333,0,0.196833333333333,0.444055555555556,0.0865,0.00822222222222222,0.000777777777777778,0.00522222222222222,0.0149444444444444,0.00366666666666667,5.55555555555556e-05,0.00183333333333333,0,0.0242777777777778,0,0.000888888888888889,0.000166666666666667,0.000222222222222222,0.000222222222222222,0,0.003,0.000722222222222222,0.000111111111111111,0.000222222222222222,0.000111111111111111,0.000277777777777778,0,0,0.000166666666666667,0,0
223,0.00116666666666667,0.000666666666666667,0.00288888888888889,0.000944444444444444,0,0.372611111111111,0.000166666666666667,0.00177777777777778,0.240333333333333,0.25,0.0491666666666667,0.00355555555555556,0.0126111111111111,0.0131111111111111,0.00711111111111111,0.00188888888888889,0.0025,0.00422222222222222,0.00166666666666667,0.00611111111111111,0,0.000166666666666667,0.00188888888888889,0.000222222222222222,0.000444444444444444,0,0.0127777777777778,0.000666666666666667,0.000722222222222222,0.00577777777777778,5e-04,0,0.000277777777777778,0,0.00155555555555556,5e-04,0
224,0.000888888888888889,0.001,0.00122222222222222,0.000111111111111111,0,0.0786666666666667,0.000277777777777778,0,0.381722222222222,0.402277777777778,0.0795,0.00344444444444444,0.00261111111111111,0.00405555555555556,0.00955555555555556,0.00144444444444444,0.00105555555555556,0.00522222222222222,0.000277777777777778,0.0191666666666667,0,0.00261111111111111,0.000111111111111111,0.000222222222222222,0.000222222222222222,0,0.000833333333333333,0.001,0.000166666666666667,0.000444444444444444,0,0.000777777777777778,0,0,0.000611111111111111,0,0
225,0.00522222222222222,0.0153888888888889,0.0101111111111111,0,0,0.1645,0.000111111111111111,0.00177777777777778,0.327888888888889,0.334,0.0559444444444444,0.000388888888888889,0.000888888888888889,0.00333333333333333,0.0345,0.00322222222222222,5.55555555555556e-05,0.0260555555555556,5.55555555555556e-05,0.011,0,0.000166666666666667,5.55555555555556e-05,0.000166666666666667,0,0.000333333333333333,0.000722222222222222,0.00127777777777778,0.000222222222222222,5e-04,0.000166666666666667,0,5.55555555555556e-05,0,5.55555555555556e-05,0,0
226,0.000166666666666667,0.000444444444444444,0.00161111111111111,0.000444444444444444,0,0.299388888888889,0.000111111111111111,0.000444444444444444,0.322166666666667,0.276166666666667,0.0203888888888889,0.000555555555555556,0.000388888888888889,0.0105,0.0127222222222222,0.00677777777777778,0,0.00155555555555556,0,0.0164444444444444,0,0.0138888888888889,0.000611111111111111,0.000111111111111111,0.000166666666666667,0.0104444444444444,0.002,0.000222222222222222,0.000388888888888889,0.000833333333333333,5.55555555555556e-05,0.000166666666666667,0,0,0.000222222222222222,0,0
