"Time","Enterobacterales_A_737866","Veillonellales","Lactobacillales","Pseudomonadales_660879","Caulobacterales","Bacteroidales","Burkholderiales_592522","Oscillospirales","Lachnospirales","Erysipelotrichales","Peptostreptococcales","Acidaminococcales","Coriobacteriales","UBA1381","Actinomycetales","Clostridiales","Desulfovibrionales","Tissierellales","Bacteria_Kingdom","Campylobacterales","Gammaproteobacteria_Class","Haloplasmatales_A","Clostridia_258483_Class","Fusobacteriales_993521","Burkholderiales_595427"
83,0,5.55555555555556e-05,0.00316666666666667,0.000388888888888889,0,0.189222222222222,0,0.150444444444444,0.194833333333333,0.104666666666667,0.000555555555555556,0.0518888888888889,0.0015,0.00427777777777778,5.55555555555556e-05,0.000388888888888889,0.00211111111111111,0,0.287277777777778,0,0.000277777777777778,0.000111111111111111,0.000333333333333333,0.00711111111111111,0
84,0,5.55555555555556e-05,0.00116666666666667,5.55555555555556e-05,0,0.325833333333333,0,0.160833333333333,0.138611111111111,0.0559444444444444,0.000722222222222222,0.0363333333333333,0.000944444444444444,0.00327777777777778,0,0.0015,0.00266666666666667,5.55555555555556e-05,0.254055555555556,0,0.000166666666666667,0,0.000166666666666667,0.0170555555555556,0
85,0,0,0.000777777777777778,0,0,0.432722222222222,0,0.146888888888889,0.0982222222222222,0.0225555555555556,0.000833333333333333,0.0311666666666667,0.000388888888888889,0.00205555555555556,0,0.00216666666666667,0.00416666666666667,0,0.232277777777778,0,0.000388888888888889,0,0,0.0253333333333333,0
86,0.00388888888888889,0.00216666666666667,0.000666666666666667,0,0,0.438611111111111,0,0.092,0.136333333333333,0.0127777777777778,0.000222222222222222,0.0323888888888889,0.000388888888888889,0.000666666666666667,0,0.00111111111111111,0.00161111111111111,0,0.240055555555556,0,0.000388888888888889,0,0,0.0367222222222222,0
87,0.009,0.00461111111111111,0.000888888888888889,5.55555555555556e-05,0,0.422166666666667,0,0.0365555555555556,0.188833333333333,0.0113333333333333,5.55555555555556e-05,0.0332777777777778,0.00116666666666667,0.000111111111111111,0,0,0.000666666666666667,0,0.250277777777778,0,0.000277777777777778,0,0.000222222222222222,0.0405,0
88,0.00272222222222222,0.000555555555555556,0.00172222222222222,0.000166666666666667,0,0.483444444444444,0,0.0746111111111111,0.168055555555556,0.0137222222222222,0.00116666666666667,0.0336666666666667,0.00216666666666667,0.000222222222222222,5.55555555555556e-05,0.00288888888888889,0.00183333333333333,0,0.189666666666667,0,0,5.55555555555556e-05,0.000722222222222222,0.0223888888888889,0
89,0.0437404015698766,0.000341277515499687,0.00199078550708151,5.68795859166145e-05,0,0.340139923781355,0,0.126557078664467,0.241965758489278,0.0747397758944315,0.00904385416074171,0.0236619077413116,0.00238894260849781,0.00472100563107901,0.000455036687332916,0.00238894260849781,0.00142198964791536,0,0.115806836926227,0,0,0.000113759171833229,0.00176326716341505,0.00853193788749218,0
90,0.0827777777777778,0.000444444444444444,0.00305555555555556,5.55555555555556e-05,0,0.1845,0,0.1715,0.309722222222222,0.131111111111111,0.0161666666666667,0.0125555555555556,0.00283333333333333,0.009,0.00122222222222222,0.00216666666666667,0.00111111111111111,5.55555555555556e-05,0.0671666666666667,5.55555555555556e-05,0.000111111111111111,0.000277777777777778,0.0025,0.00127777777777778,0
91,0.0235555555555556,0.000555555555555556,0.0116111111111111,5.55555555555556e-05,0,0.357777777777778,0,0.198833333333333,0.161833333333333,0.0555,0.0152777777777778,0.0209444444444444,0.00683333333333333,0.00188888888888889,0.000888888888888889,0.009,0.00344444444444444,0,0.128777777777778,0,0.000611111111111111,0.000555555555555556,0,0.00188888888888889,0
92,0.0283888888888889,0.00205555555555556,0.00811111111111111,0,0,0.368611111111111,0,0.214944444444444,0.144555555555556,0.0507777777777778,0.0146111111111111,0.0163333333333333,0.0065,0.0045,0.000555555555555556,0.0107777777777778,0.00394444444444444,0,0.122722222222222,0,0.000555555555555556,0.000388888888888889,0,0.00138888888888889,0
93,0.0467777777777778,0.00461111111111111,0.00633333333333333,5.55555555555556e-05,0,0.365722222222222,0,0.225944444444444,0.126388888888889,0.0478333333333333,0.0140555555555556,0.0158888888888889,0.00355555555555556,0.00922222222222222,0.000222222222222222,0.0117777777777778,0.00294444444444444,5.55555555555556e-05,0.116166666666667,0,0.000555555555555556,0.000222222222222222,0.000111111111111111,0.00122222222222222,0
94,0.0611111111111111,0.007,0.00555555555555556,0,0,0.360444444444444,0,0.240222222222222,0.117111111111111,0.0436111111111111,0.0108888888888889,0.0118888888888889,0.00227777777777778,0.0143888888888889,0.000222222222222222,0.0140555555555556,0.00116666666666667,0,0.1075,0,0.000333333333333333,0.000222222222222222,5.55555555555556e-05,0.00161111111111111,0
95,0.0815,0.00983333333333333,0.00344444444444444,0,0,0.347777777777778,0,0.242222222222222,0.1165,0.0431666666666667,0.008,0.00922222222222222,0.00188888888888889,0.0182777777777778,0.000166666666666667,0.0161666666666667,0.000222222222222222,0,0.0987777777777778,0,0.000111111111111111,0.000111111111111111,0.000111111111111111,0.00216666666666667,0
96,0.0859444444444444,0.00988888888888889,0.00233333333333333,0.000166666666666667,0,0.348,5.55555555555556e-05,0.246666666666667,0.113888888888889,0.0394444444444444,0.00638888888888889,0.00916666666666667,0.000888888888888889,0.0215555555555556,5.55555555555556e-05,0.0169444444444444,0.000166666666666667,5.55555555555556e-05,0.0961666666666667,0,0,0,0.000111111111111111,0.00183333333333333,0
97,0.00594444444444444,0.00105555555555556,0.00172222222222222,5.55555555555556e-05,0,0.533277777777778,0.000444444444444444,0.215055555555556,0.116833333333333,0.0453888888888889,0.000166666666666667,0.016,0.000611111111111111,0.00388888888888889,0.000166666666666667,0.000333333333333333,0.000777777777777778,0.000111111111111111,0.0559444444444444,0,0.00183333333333333,0,0,0.000111111111111111,0
98,0.00138888888888889,0.000111111111111111,0.000666666666666667,0.000111111111111111,0,0.442222222222222,0.00466666666666667,0.292166666666667,0.126611111111111,0.0301666666666667,0.00111111111111111,0.0181666666666667,0.000555555555555556,0.00394444444444444,0.000388888888888889,0.000166666666666667,0.00183333333333333,0,0.0724444444444445,0,0.00127777777777778,0,0.000111111111111111,0.000111111111111111,0
99,5.55555555555556e-05,0.00111111111111111,0.000666666666666667,0.000111111111111111,0,0.3755,0.000444444444444444,0.305888888888889,0.156388888888889,0.0513888888888889,0.00122222222222222,0.0259444444444444,0.00338888888888889,0.00394444444444444,0.000277777777777778,0,0.00172222222222222,5.55555555555556e-05,0.0703333333333333,0,0.000722222222222222,0.000111111111111111,0.000388888888888889,0.000222222222222222,0
100,0.00772222222222222,0.00222222222222222,0.000888888888888889,0,0,0.519277777777778,0.00127777777777778,0.266944444444444,0.0953333333333333,0.0262777777777778,0.000444444444444444,0.0197777777777778,0.00144444444444444,0.00327777777777778,0.000666666666666667,0.000166666666666667,0.00333333333333333,0.000166666666666667,0.0471111111111111,5.55555555555556e-05,0.00227777777777778,5.55555555555556e-05,5.55555555555556e-05,0.000888888888888889,0
101,0.0108333333333333,0.000222222222222222,0.00322222222222222,5.55555555555556e-05,0,0.414,0,0.241444444444444,0.144722222222222,0.0282777777777778,0.00177777777777778,0.0362777777777778,0.000722222222222222,0.00172222222222222,0.00172222222222222,0.000777777777777778,0.00194444444444444,5.55555555555556e-05,0.107277777777778,0,0,0,0.00344444444444444,0.000555555555555556,0
102,0.00416666666666667,0.000277777777777778,0.0105555555555556,0.000111111111111111,0,0.264222222222222,0,0.244333333333333,0.187277777777778,0.104888888888889,0.00372222222222222,0.0118888888888889,0.0107222222222222,0.00244444444444444,0.00244444444444444,0.000722222222222222,0.00127777777777778,0.000111111111111111,0.149111111111111,5.55555555555556e-05,0,5.55555555555556e-05,5e-04,0.000166666666666667,0
103,0.00177777777777778,0.00322222222222222,0.00666666666666667,0.000166666666666667,0,0.526,0.000111111111111111,0.183444444444444,0.104222222222222,0.0310555555555556,5e-04,0.0204444444444444,0.000888888888888889,0.00294444444444444,0.000666666666666667,0.000333333333333333,0.00633333333333333,0.000222222222222222,0.108722222222222,0.00111111111111111,0.000611111111111111,5.55555555555556e-05,5.55555555555556e-05,5.55555555555556e-05,0
104,0.0573888888888889,0.00261111111111111,0.00616666666666667,0.000666666666666667,0.000166666666666667,0.4275,0.00161111111111111,0.145277777777778,0.0736666666666667,0.0137222222222222,0.0176111111111111,0.0156666666666667,0.000333333333333333,0.00133333333333333,0.000222222222222222,0.00333333333333333,0.00455555555555555,5.55555555555556e-05,0.163833333333333,0.0260555555555556,0.000555555555555556,0.0363888888888889,0,0.000777777777777778,0
105,0.156777777777778,0.00255555555555556,0.00661111111111111,0.00155555555555556,0.00122222222222222,0.187611111111111,0.00505555555555556,0.0765,0.0334444444444444,0.00505555555555556,0.0496111111111111,0.0015,0.000166666666666667,5.55555555555556e-05,0,0.0200555555555556,0.000555555555555556,0.000166666666666667,0.267166666666667,0.0757777777777778,0.000277777777777778,0.104722222222222,5.55555555555556e-05,0.002,0
106,0.159166666666667,0.00316666666666667,0.0316111111111111,0.00122222222222222,0.000333333333333333,0.145444444444444,0.00155555555555556,0.0273888888888889,0.0124444444444444,0.00138888888888889,0.0196111111111111,0.000944444444444444,0.000333333333333333,0,0,0.114,0.000277777777777778,0,0.404,0.0401111111111111,0.000444444444444444,0.0349444444444444,5.55555555555556e-05,5e-04,0
107,0.161,0.00383333333333333,0.0435555555555556,0.000722222222222222,0,0.146,0,0.0128333333333333,0.00411111111111111,0.000777777777777778,0,0.00138888888888889,0.000166666666666667,0,5.55555555555556e-05,0.157222222222222,0.000333333333333333,0.000111111111111111,0.447888888888889,0.0176111111111111,0.000722222222222222,0.000277777777777778,0,0.000222222222222222,0
108,0.0455,0.0442777777777778,0.0132777777777778,0.000722222222222222,0.00122222222222222,0.489666666666667,0.000722222222222222,0.129222222222222,0.0301666666666667,0.0163888888888889,0.00288888888888889,0.00333333333333333,0.000333333333333333,0,0.000111111111111111,0.0332777777777778,0.00133333333333333,0,0.117333333333333,0.00377777777777778,0.00488888888888889,0.00105555555555556,0,0.0592222222222222,0
109,0.0387222222222222,0.0768888888888889,0.00911111111111111,0.000444444444444444,0.000611111111111111,0.429833333333333,0.000833333333333333,0.212833333333333,0.0466666666666667,0.0197222222222222,0.00177777777777778,0.0116111111111111,0.000222222222222222,0,0.000166666666666667,0.0171666666666667,0.00116666666666667,0,0.0748333333333333,0.00344444444444444,0.0055,0.00116666666666667,0,0.0465,0
110,0.0323333333333333,0.0982222222222222,0.00827777777777778,0.000277777777777778,0.000388888888888889,0.374055555555556,0.000333333333333333,0.2735,0.0630555555555556,0.0208333333333333,0.00177777777777778,0.0215,0.000277777777777778,0,0.000222222222222222,0.0085,0.00111111111111111,0,0.0513333333333333,0.00388888888888889,0.00711111111111111,0.000388888888888889,0,0.0318333333333333,0
111,0.0293888888888889,0.119611111111111,0.00538888888888889,0.000222222222222222,0,0.326166666666667,0.000111111111111111,0.313277777777778,0.0762777777777778,0.0228333333333333,0.000722222222222222,0.0263888888888889,5.55555555555556e-05,0,0.000277777777777778,0.00294444444444444,0.00183333333333333,0,0.0409444444444444,0.00611111111111111,0.009,0.000111111111111111,0,0.0181666666666667,0
112,0.0391111111111111,0.120611111111111,0.00622222222222222,5.55555555555556e-05,0,0.311,0,0.319888888888889,0.0828888888888889,0.0217777777777778,0.000722222222222222,0.03,0.000166666666666667,0,0.000222222222222222,0.00166666666666667,0.00105555555555556,0,0.0344444444444444,0.00883333333333333,0.00766666666666667,5.55555555555556e-05,0,0.0135,0
113,0.165888888888889,0.0451666666666667,0.00888888888888889,0.000111111111111111,5.55555555555556e-05,0.380888888888889,0,0.105333333333333,0.0484444444444444,0.0101111111111111,0.00855555555555556,0.00488888888888889,5.55555555555556e-05,0,0.000111111111111111,0.00233333333333333,0.001,0,0.094,0.0643333333333333,0.00355555555555556,0.00272222222222222,0,0.0533333333333333,0
114,0.0492777777777778,0.0243888888888889,0.00794444444444444,0,0.000333333333333333,0.582555555555556,0.00722222222222222,0.150388888888889,0.0553333333333333,0.0116111111111111,5.55555555555556e-05,0.0137222222222222,5.55555555555556e-05,0,0.000166666666666667,0.0152222222222222,0.00333333333333333,0,0.0301666666666667,0.00616666666666667,0.00255555555555556,0,0,0.036,0
115,0.0365,0.0346111111111111,0.0108333333333333,0.00716666666666667,0.0075,0.334444444444444,0.0230555555555556,0.306777777777778,0.0746111111111111,0.0152777777777778,0.00438888888888889,0.0100555555555556,0.000222222222222222,0,0.00244444444444444,0.0187777777777778,0.000333333333333333,0,0.0923888888888889,0.00111111111111111,0.0025,0.000611111111111111,0,0.00394444444444444,0
116,0.00311111111111111,0.0268888888888889,0.00827777777777778,0.000277777777777778,0,0.310111111111111,0.000277777777777778,0.407777777777778,0.102444444444444,0.0301111111111111,0.00111111111111111,0.0140555555555556,0.000777777777777778,0,0.00288888888888889,0.00122222222222222,0.00144444444444444,5.55555555555556e-05,0.0818888888888889,0.001,0.0015,0.000666666666666667,0.00105555555555556,0.00272222222222222,0
117,0.0239444444444444,0.0192777777777778,0.00255555555555556,0,5.55555555555556e-05,0.490333333333333,0.000277777777777778,0.309111111111111,0.0706111111111111,0.0260555555555556,0.002,0.0124444444444444,0.000166666666666667,0,0.000388888888888889,0.015,0.00305555555555556,0,0.0065,0.00388888888888889,0.00755555555555556,0.00205555555555556,0,0.00466666666666667,0
118,0.00233333333333333,0.00144444444444444,0.00205555555555556,0.000166666666666667,0,0.308888888888889,0.000444444444444444,0.506055555555556,0.0866666666666667,0.0469444444444444,0.00583333333333333,0.0175,0.00305555555555556,0,0.001,0.000888888888888889,0.000777777777777778,5.55555555555556e-05,0.0144444444444444,0.000222222222222222,0.000555555555555556,0,0.000166666666666667,0.000388888888888889,0
119,0.0015,0.000277777777777778,0.0045,0.000222222222222222,5.55555555555556e-05,0.437833333333333,0.000444444444444444,0.231055555555556,0.127222222222222,0.0680555555555556,0.00233333333333333,0.0117222222222222,0.000611111111111111,0,0.000444444444444444,0.00338888888888889,0.00394444444444444,0.000111111111111111,0.0890555555555556,0.0156111111111111,0.00133333333333333,5.55555555555556e-05,0,0.000111111111111111,0
120,0.00555555555555556,0.000222222222222222,0.00444444444444444,0.000111111111111111,0.000222222222222222,0.435388888888889,0.000222222222222222,0.208444444444444,0.129611111111111,0.0644444444444444,0.00116666666666667,0.0141111111111111,0.00111111111111111,0,0.000166666666666667,0.00411111111111111,0.003,5.55555555555556e-05,0.113722222222222,0.0125,0.000722222222222222,0,5.55555555555556e-05,5e-04,0
121,0.0155555555555556,0.000277777777777778,0.00294444444444444,0,0,0.426166666666667,0.000111111111111111,0.221777777777778,0.126277777777778,0.0433333333333333,0.000555555555555556,0.0149444444444444,0.00244444444444444,0,0.000111111111111111,0.00255555555555556,0.00305555555555556,0,0.134055555555556,0.00483333333333333,0.000222222222222222,0,0.000222222222222222,0.000444444444444444,0
122,0.0280555555555556,0.000555555555555556,0.00222222222222222,0,0,0.380055555555556,0,0.269722222222222,0.116388888888889,0.0342222222222222,5e-04,0.0156111111111111,0.004,0,5.55555555555556e-05,0.00272222222222222,0.0015,0.000111111111111111,0.143055555555556,0,0.000166666666666667,0,5e-04,0.000388888888888889,0
123,0.0292777777777778,0.00644444444444444,0.00844444444444445,0.000166666666666667,0,0.347888888888889,0,0.276777777777778,0.159277777777778,0.0527222222222222,0.00561111111111111,0.0201111111111111,0.000666666666666667,0,0.00177777777777778,0.007,0.000611111111111111,0.000222222222222222,0.0822222222222222,5.55555555555556e-05,5.55555555555556e-05,5.55555555555556e-05,0.000555555555555556,0,0
124,0.018,0.00994444444444444,0.00538888888888889,0.000111111111111111,0.000222222222222222,0.410722222222222,0.00105555555555556,0.282722222222222,0.139,0.0476111111111111,0.00461111111111111,0.0216666666666667,0.00211111111111111,0,0.00222222222222222,0.00388888888888889,0.000444444444444444,5.55555555555556e-05,0.0491111111111111,0,0.000222222222222222,0,0.000333333333333333,0,0
125,0.00738888888888889,0.0105555555555556,0.00105555555555556,0.000777777777777778,0.000333333333333333,0.480222222222222,0.00261111111111111,0.295833333333333,0.109388888888889,0.0413333333333333,0.000666666666666667,0.0212222222222222,0.00394444444444444,0,0.002,5e-04,0.000722222222222222,5.55555555555556e-05,0.0197222222222222,0,0.000277777777777778,0,0,0,0
126,0.0192222222222222,0.0220555555555556,0.00338888888888889,0.000888888888888889,0,0.196888888888889,0.00155555555555556,0.541,0.102388888888889,0.0623333333333333,0.00127777777777778,0.00766666666666667,0.00166666666666667,0,0.00111111111111111,0.004,0.000555555555555556,5.55555555555556e-05,0.0317777777777778,0,0.00161111111111111,5.55555555555556e-05,0.000222222222222222,5.55555555555556e-05,0
127,0.00738888888888889,0.00233333333333333,0.00155555555555556,0,0,0.295555555555556,0,0.465222222222222,0.169888888888889,0.0345555555555556,0.000555555555555556,0.00294444444444444,0.000722222222222222,0,0.00627777777777778,0,0.000333333333333333,0.000222222222222222,0.0119444444444444,0,0.000333333333333333,0,0,0,0
128,0.00416666666666667,0.00477777777777778,0.00155555555555556,0,0.000222222222222222,0.326388888888889,0.000666666666666667,0.441777777777778,0.170444444444444,0.0157777777777778,0.00188888888888889,0.0102222222222222,0.00344444444444444,0,0.00938888888888889,0,0.000222222222222222,5.55555555555556e-05,0.00788888888888889,0,0,5.55555555555556e-05,5.55555555555556e-05,0.000111111111111111,0
129,0.00294444444444444,0.00122222222222222,0.00488888888888889,0,0,0.411444444444444,0.000277777777777778,0.412055555555556,0.126333333333333,0.0144444444444444,0.00716666666666667,0.00766666666666667,5e-04,0,0.00394444444444444,0,0,0,0.00638888888888889,0,0.000222222222222222,0,0,0,0
130,0.00411111111111111,0.001,0.00466666666666667,0,0,0.427722222222222,0.000111111111111111,0.404388888888889,0.117722222222222,0.0134444444444444,0.00755555555555555,0.00861111111111111,0.000611111111111111,0.000333333333333333,0.00305555555555556,0,0.000888888888888889,5.55555555555556e-05,0.00522222222222222,0,0.000333333333333333,0,0,0,0
131,0.00444444444444444,0.00105555555555556,0.00427777777777778,0,0,0.447222222222222,0.000111111111111111,0.379722222222222,0.111,0.0174444444444444,0.00738888888888889,0.0135555555555556,0.000444444444444444,0.001,0.00322222222222222,0.000111111111111111,0.00161111111111111,5.55555555555556e-05,0.00694444444444444,0,0.000166666666666667,5.55555555555556e-05,0,0,0
132,0.00966666666666667,0.00277777777777778,0.00383333333333333,5.55555555555556e-05,0,0.4745,0,0.334,0.109222222222222,0.0211666666666667,0.00527777777777778,0.021,0.000611111111111111,0.00388888888888889,0.00183333333333333,0.000111111111111111,0.00327777777777778,5.55555555555556e-05,0.008,0,0.000277777777777778,0,0.000111111111111111,5.55555555555556e-05,0
133,0.0148888888888889,0.00433333333333333,0.00188888888888889,0,0,0.525555555555556,0,0.258833333333333,0.1045,0.0267222222222222,0.00238888888888889,0.0354444444444444,0.00144444444444444,0.00522222222222222,0.00133333333333333,0.000777777777777778,0.0065,0,0.0095,0,0.000277777777777778,0,0.000222222222222222,0,0
134,0.0183888888888889,0.007,0.00127777777777778,0,0,0.550833333333333,0,0.213611111111111,0.1005,0.0330555555555556,0.00116666666666667,0.0430555555555556,0.00194444444444444,0.00866666666666667,0.000444444444444444,0.000722222222222222,0.00827777777777778,0,0.00961111111111111,0,0.000833333333333333,5.55555555555556e-05,0.000444444444444444,0,0
135,0.00594444444444444,0.00705555555555556,0.00433333333333333,0,0,0.483444444444444,0,0.291833333333333,0.109777777777778,0.0305,0.003,0.0292777777777778,0.00694444444444444,0.008,0.000611111111111111,0.000166666666666667,0.003,0,0.0116111111111111,0,0.00377777777777778,0,0.000388888888888889,0,0
136,0.0151111111111111,0.000944444444444444,0.00438888888888889,0.000166666666666667,0,0.243333333333333,0,0.351111111111111,0.285888888888889,0.0659444444444444,5.55555555555556e-05,0.0135555555555556,0.00327777777777778,0.00744444444444444,0.00244444444444444,0,5.55555555555556e-05,0.000222222222222222,0.00144444444444444,0,0.00144444444444444,5.55555555555556e-05,0.00311111111111111,0,0
137,0.00727777777777778,0.00227777777777778,0.00127777777777778,5.55555555555556e-05,0,0.3515,0,0.338277777777778,0.215277777777778,0.0436111111111111,0.000333333333333333,0.0147222222222222,0.00333333333333333,0.0147777777777778,0.00327777777777778,0.000166666666666667,5.55555555555556e-05,0,0.002,0,0.000444444444444444,0,0.00111111111111111,0,0
138,0.00177777777777778,0.00238888888888889,0.001,0,0,0.435555555555556,5.55555555555556e-05,0.343555555555556,0.143722222222222,0.0244444444444444,0.000833333333333333,0.0167777777777778,0.00272222222222222,0.0203333333333333,0.00344444444444444,0.000111111111111111,0,0,0.00244444444444444,0,0,0,0.000555555555555556,0,0
139,0.008,0.00111111111111111,0.00172222222222222,5.55555555555556e-05,0,0.302833333333333,0.000666666666666667,0.440111111111111,0.166944444444444,0.0391666666666667,0.000666666666666667,0.0217222222222222,0.00383333333333333,0.00677777777777778,0.00394444444444444,0,0.001,0,0.000833333333333333,5.55555555555556e-05,0.000222222222222222,0,0.000111111111111111,0,0
140,0.00127777777777778,0.000944444444444444,0.00411111111111111,0.000111111111111111,0,0.205277777777778,0,0.450666666666667,0.237055555555556,0.0632777777777778,0.00388888888888889,0.0133333333333333,0.00294444444444444,0.0101111111111111,0.00416666666666667,0.000388888888888889,0.000166666666666667,0.000166666666666667,5e-04,0,0.000277777777777778,0.000722222222222222,0.000333333333333333,0,0
141,0.000611111111111111,0.00155555555555556,0.000888888888888889,5.55555555555556e-05,0,0.377111111111111,0,0.343666666666667,0.182055555555556,0.0584444444444444,0.00138888888888889,0.018,0.00433333333333333,0.00533333333333333,0.00333333333333333,0.000611111111111111,5e-04,0.000222222222222222,0.000277777777777778,0,0.000333333333333333,0,0.00116666666666667,0,0
142,5.55555555555556e-05,0.00177777777777778,0.00238888888888889,5.55555555555556e-05,0,0.473055555555556,0.000777777777777778,0.329777777777778,0.116777777777778,0.0156666666666667,0.000777777777777778,0.0252222222222222,0.000833333333333333,0.0185555555555556,0.00344444444444444,0.00216666666666667,0.00522222222222222,0,0.000333333333333333,0,0.000722222222222222,0,0.00216666666666667,0,0
143,0,0.000166666666666667,0.00288888888888889,0.000111111111111111,0,0.216277777777778,0,0.401222222222222,0.238388888888889,0.0872777777777778,0.00122222222222222,0.00977777777777778,0.0124444444444444,0.0141111111111111,0.00494444444444444,0.00183333333333333,0.00722222222222222,0,5e-04,0,5e-04,0.000333333333333333,0.000333333333333333,0,0
144,0.00422222222222222,0.00855555555555556,0.00111111111111111,0,0.000111111111111111,0.365333333333333,0.000222222222222222,0.303222222222222,0.214833333333333,0.0641666666666667,0.000777777777777778,0.0137222222222222,0.00411111111111111,0.0112777777777778,0.00322222222222222,0,0.00238888888888889,0,0.000555555555555556,0,0.000833333333333333,0.000166666666666667,0.00111111111111111,0,0
145,0.00177777777777778,0.00527777777777778,0.000944444444444444,5.55555555555556e-05,0,0.3265,5.55555555555556e-05,0.326666666666667,0.225388888888889,0.0760555555555556,0.00172222222222222,0.0123333333333333,0.00244444444444444,0.0136666666666667,0.00288888888888889,0.000111111111111111,0.000555555555555556,0.000222222222222222,0.00105555555555556,0,5e-04,0.000111111111111111,0.00161111111111111,0,0
146,0.000666666666666667,0.00111111111111111,0.000388888888888889,5.55555555555556e-05,0,0.278777777777778,0,0.358833333333333,0.237333333333333,0.0805555555555556,0.00333333333333333,0.013,0.00161111111111111,0.0171666666666667,0.00372222222222222,0.000444444444444444,0,0.000777777777777778,0.000666666666666667,0,0.000166666666666667,5.55555555555556e-05,0.00133333333333333,0,0
147,0.00166666666666667,0.0102222222222222,0.00133333333333333,0.000111111111111111,0.000222222222222222,0.340944444444444,0,0.343777777777778,0.211277777777778,0.0483333333333333,0.00177777777777778,0.0165555555555556,0.00216666666666667,0.0122777777777778,0.00288888888888889,0.00188888888888889,0.000777777777777778,0.000166666666666667,0.000388888888888889,0,0.000666666666666667,0,0.0025,0,0
148,0.00285666274575702,0.00828992326219683,0.000952220915252339,0,0.000112025990029687,0.40082899232622,0,0.361171791855711,0.138128045706604,0.0414496163109841,0.00324875371086092,0.0159076905842155,0.00330476670587576,0.00952220915252338,0.00145633787038593,0.00218450680557889,0.00324875371086092,0,0.00190444183050468,0,0.00375287066599451,0.00016803898504453,0.00151235086540077,0,0
149,0.00366666666666667,0.00511111111111111,0.000777777777777778,5.55555555555556e-05,0,0.453555555555556,0,0.367833333333333,0.0817222222222222,0.0358888888888889,0.00488888888888889,0.0151111111111111,0.00488888888888889,0.00727777777777778,0.000611111111111111,0.00233333333333333,0.00522222222222222,0,0.00355555555555556,0,0.00644444444444444,0.000388888888888889,0.000555555555555556,0,0
150,0.000333333333333333,0.00122222222222222,0.000722222222222222,5.55555555555556e-05,0.00116666666666667,0.5225,0.00344444444444444,0.329611111111111,0.0776666666666667,0.0243333333333333,0.000555555555555556,0.0156666666666667,0.00472222222222222,0.00522222222222222,0.00155555555555556,0.000111111111111111,0.00316666666666667,5.55555555555556e-05,0.00205555555555556,0.000166666666666667,0.00166666666666667,0.000222222222222222,0.000611111111111111,0,0
151,0.001,0.000833333333333333,0.00105555555555556,0.000222222222222222,5e-04,0.405222222222222,0.00161111111111111,0.407944444444444,0.110333333333333,0.0258888888888889,0.000444444444444444,0.0301111111111111,0.00477777777777778,0.00255555555555556,0.00261111111111111,5.55555555555556e-05,0.00127777777777778,0,0.000333333333333333,0,0.00144444444444444,0.000388888888888889,0.00122222222222222,0,0
152,0.000277777777777778,0.0035,0.00233333333333333,0.000166666666666667,0,0.371388888888889,0,0.3815,0.160277777777778,0.0397222222222222,0.000777777777777778,0.0140555555555556,0.00994444444444444,0.00638888888888889,0.00522222222222222,0.000277777777777778,0.000555555555555556,5.55555555555556e-05,0.00188888888888889,0,0.000722222222222222,5.55555555555556e-05,0.000666666666666667,0,0
153,0.00555555555555555,0.00683333333333333,0.00372222222222222,0.000111111111111111,0.000722222222222222,0.227,0.00188888888888889,0.418611111111111,0.234222222222222,0.0452222222222222,0.00466666666666667,0.0134444444444444,0.00355555555555556,0.00916666666666667,0.003,0.000944444444444444,0.000166666666666667,0.000222222222222222,0.0177777777777778,0.000111111111111111,0,0,0.00116666666666667,0,0
154,0.000722222222222222,0.0138888888888889,0.00355555555555556,0.000333333333333333,0,0.250666666666667,0,0.254388888888889,0.271611111111111,0.141611111111111,0.00483333333333333,0.00227777777777778,0.0137777777777778,0.0167777777777778,0.00316666666666667,0,5.55555555555556e-05,0.000222222222222222,0.0193888888888889,0,0,0,0.00238888888888889,0,0
155,0.00644444444444444,0.00544444444444444,0.00105555555555556,0.000111111111111111,0.000111111111111111,0.428388888888889,5e-04,0.360944444444444,0.119666666666667,0.035,0.00366666666666667,0.0162777777777778,0.0015,0.00394444444444444,0.000444444444444444,0.000388888888888889,0.0025,0,5e-04,0,0.0112777777777778,0,0.000111111111111111,0,0
156,0.00416666666666667,0.00122222222222222,0.00116666666666667,0,0,0.453333333333333,0.000388888888888889,0.372722222222222,0.112444444444444,0.0257777777777778,0.000666666666666667,0.00988888888888889,0.00188888888888889,0.0045,0.000333333333333333,0,0.00255555555555556,0,0.000388888888888889,0.000111111111111111,0.007,0,0.000833333333333333,0,0
157,0.00572222222222222,0.00255555555555556,0.0015,0.000277777777777778,5.55555555555556e-05,0.462,0.000333333333333333,0.362555555555556,0.110055555555556,0.0283888888888889,0.00138888888888889,0.0126111111111111,0.00127777777777778,0.00344444444444444,0.00111111111111111,5.55555555555556e-05,0.00127777777777778,0,5e-04,0,0.00422222222222222,0,5e-04,0,0
158,0.00544444444444444,0.00388888888888889,0.00194444444444444,5.55555555555556e-05,0.000111111111111111,0.464888888888889,0.000444444444444444,0.348944444444444,0.113333333333333,0.0299444444444444,0.00355555555555556,0.0182777777777778,0.00155555555555556,0.00266666666666667,0.00127777777777778,0.000111111111111111,0.000333333333333333,0,0.000611111111111111,0,0.00194444444444444,0.000611111111111111,5.55555555555556e-05,0,0
