"Time","Lactobacillales","Bacteroidales","Oscillospirales","Lachnospirales","Acidaminococcales","Burkholderiales_595427","Erysipelotrichales","Desulfovibrionales","UBA1381","Clostridia_258483_Class","TANB77","Clostridiales","Gammaproteobacteria_Class","Haloplasmatales_A","Tissierellales","Mycobacteriales","Enterobacterales_A_737866","Veillonellales","Actinomycetales","Christensenellales","RF39","Verrucomicrobiales","Coriobacteriales","Peptostreptococcales","Campylobacterales","Bacteria_Kingdom","Saccharofermentanales","Fusobacteriales_993521"
221,0.000166666666666667,0.764777777777778,0.103666666666667,0.0792777777777778,0.0238333333333333,0.007,0.003,0.0085,0.000666666666666667,0.00261111111111111,0,5.55555555555556e-05,0.000944444444444444,0.000166666666666667,0,0,0,0,0,0.00127777777777778,0,0.00172222222222222,0,0.000555555555555556,0,0.00138888888888889,0,0
222,0,0.713111111111111,0.135722222222222,0.110444444444444,0.0167777777777778,0.00344444444444444,0.00211111111111111,0.00916666666666667,0.000222222222222222,0.00366666666666667,0.000888888888888889,0,0.001,0,0.000166666666666667,0,0,0,0,0.0015,0,0.000277777777777778,0,0.000111111111111111,0,0.000888888888888889,0,0
223,0,0.764722222222222,0.0969444444444444,0.107722222222222,0.0137777777777778,0.00266666666666667,0.00111111111111111,0.00627777777777778,0.000611111111111111,0.00227777777777778,0.000444444444444444,0,0.000666666666666667,0,0,0,0,0,0,0.000555555555555556,0,0.000555555555555556,0,0.000388888888888889,0.000111111111111111,0.00111111111111111,0,0
224,5e-04,0.416166666666667,0.204222222222222,0.248277777777778,0.0112777777777778,0.00333333333333333,0.0157222222222222,0.00788888888888889,0.00116666666666667,0.0124444444444444,0.000611111111111111,0.000611111111111111,0.000777777777777778,0,0.0423888888888889,0.00172222222222222,0.000111111111111111,0.00161111111111111,0.000888888888888889,0.002,0,0.00138888888888889,0.00227777777777778,0.00444444444444444,0.002,0.0176666666666667,0.000277777777777778,0.000111111111111111
225,0,0.617111111111111,0.181166666666667,0.146444444444444,0.0160555555555556,0.00427777777777778,0.00294444444444444,0.00877777777777778,0.00238888888888889,0.00438888888888889,0.000166666666666667,0.000388888888888889,0.00255555555555556,0.000222222222222222,5.55555555555556e-05,0,0,0,0,0.00261111111111111,0,0.0045,0,0.000888888888888889,0,0.00477777777777778,0,0
226,0.000666666666666667,0.659944444444444,0.168222222222222,0.114222222222222,0.0184444444444444,0.00966666666666667,0.00461111111111111,0.0118888888888889,0.000722222222222222,0.00294444444444444,0,0.000777777777777778,0.00144444444444444,0.000222222222222222,0,0,0,0,0.000111111111111111,0.00138888888888889,0,0.00111111111111111,0.000111111111111111,0.00111111111111111,0.000611111111111111,0.00155555555555556,0,0
227,0.000166666666666667,0.677333333333333,0.194611111111111,0.0902777777777778,0.0128333333333333,0.00555555555555556,0.00316666666666667,0.00783333333333333,0.00133333333333333,0.00188888888888889,0.000111111111111111,0,0.000777777777777778,0,0,0,0,0,0.000111111111111111,0.000944444444444444,0,0.000166666666666667,0.000111111111111111,0.00133333333333333,0,0.00111111111111111,0,0
228,0.000222222222222222,0.485166666666667,0.131444444444444,0.119555555555556,0.0075,0.003,0.0055,0.00666666666666667,0.000833333333333333,0.00605555555555556,0,0.000722222222222222,0.000611111111111111,0,0.153111111111111,0.00455555555555556,0,0.0192777777777778,0.00272222222222222,0.00111111111111111,0,0.000166666666666667,0.00144444444444444,0.0193333333333333,0.00988888888888889,0.00416666666666667,0.00138888888888889,0.0151111111111111
229,0.000111111111111111,0.594666666666667,0.249722222222222,0.113944444444444,0.0119444444444444,0.00688888888888889,0.00311111111111111,0.00705555555555556,0.000388888888888889,0.00261111111111111,0.000833333333333333,0.00127777777777778,0.00111111111111111,0.000111111111111111,0.000111111111111111,0,0.00122222222222222,0.000333333333333333,0.000277777777777778,0.000666666666666667,0,0.000111111111111111,0.000333333333333333,0.00227777777777778,0,0.000833333333333333,0,0
230,0.000111111111111111,0.616055555555556,0.234722222222222,0.1005,0.0170555555555556,0.0103333333333333,0.00177777777777778,0.00811111111111111,0.000555555555555556,0.00338888888888889,0.000388888888888889,0.000722222222222222,0.00111111111111111,0.000166666666666667,0,0,0.00105555555555556,5.55555555555556e-05,5.55555555555556e-05,0.000888888888888889,0,0,0.000277777777777778,0.00183333333333333,0,0.000722222222222222,0,0
231,0.000277777777777778,0.644388888888889,0.213722222222222,0.0818888888888889,0.0241111111111111,0.0113888888888889,0.00144444444444444,0.0106666666666667,0.000944444444444444,0.00538888888888889,5.55555555555556e-05,5e-04,0.00144444444444444,0.000111111111111111,0,0,0.000777777777777778,0,0,0.000555555555555556,0,0,0.000111111111111111,0.000888888888888889,0,0.000944444444444444,0,0
232,0.000222222222222222,0.613333333333333,0.2285,0.102444444444444,0.018,0.0122777777777778,0.00433333333333333,0.00783333333333333,0.00133333333333333,0.00444444444444444,0,0.000555555555555556,0.00216666666666667,0.000111111111111111,0,0,0.000166666666666667,0,0.000111111111111111,0.000666666666666667,0,0.000222222222222222,5.55555555555556e-05,5e-04,0,0.00261111111111111,0,0
233,0.000111111111111111,0.617444444444444,0.230833333333333,0.109222222222222,0.0161666666666667,0.00811111111111111,0.00172222222222222,0.0055,0.000777777777777778,0.00172222222222222,0,0.000222222222222222,0.00238888888888889,0.000166666666666667,0,0,0,0,0,0.00122222222222222,0,5e-04,0.000277777777777778,0.000777777777777778,0,0.00272222222222222,0,0
234,0.000222222222222222,0.670333333333333,0.178222222222222,0.109777777777778,0.00966666666666667,0.00611111111111111,0.00422222222222222,0.00594444444444444,0.00138888888888889,0.00611111111111111,0,0.000388888888888889,0.00166666666666667,0.000111111111111111,0,0,0,0,0.000333333333333333,0.000944444444444444,0,0.000555555555555556,0.000944444444444444,0.001,5.55555555555556e-05,0.00188888888888889,0,0
235,0.000388888888888889,0.692555555555556,0.151277777777778,0.116333333333333,0.00611111111111111,0.00444444444444444,0.00516666666666667,0.00611111111111111,0.00155555555555556,0.00872222222222222,0,0.000333333333333333,0.000777777777777778,0.000166666666666667,0,0,0,0,0.000444444444444444,0.00105555555555556,0,0.000722222222222222,0.00161111111111111,0.00122222222222222,5.55555555555556e-05,0.000944444444444444,0,0
236,0.000111111111111111,0.712444444444444,0.152055555555556,0.0840555555555556,0.0233333333333333,0.00455555555555556,0.00366666666666667,0.00855555555555556,0.000277777777777778,0.00438888888888889,0,0,0.000555555555555556,0.000111111111111111,0.000333333333333333,0,0,0.000111111111111111,0,0.000888888888888889,0,0.00222222222222222,0.000277777777777778,0.000555555555555556,0,0.00122222222222222,0,0
237,0.000555555555555556,0.646055555555556,0.187944444444444,0.114444444444444,0.0190555555555556,0.00355555555555556,0.00755555555555556,0.00533333333333333,5e-04,0.00483333333333333,0,0.002,0.000833333333333333,0.000611111111111111,0.000611111111111111,0,0.000444444444444444,0.000444444444444444,0,0.00172222222222222,0,0.000666666666666667,0,0.000555555555555556,0.000166666666666667,0.00133333333333333,0,0
238,0.000888888888888889,0.710888888888889,0.152,0.0927222222222222,0.0186666666666667,0.00455555555555556,0.00483333333333333,0.0055,0.000444444444444444,0.00255555555555556,0.000111111111111111,0.001,0.000444444444444444,0.000111111111111111,0,0,0.000277777777777778,0.000111111111111111,0,0.0015,0,0.000722222222222222,0.000333333333333333,0.000777777777777778,5.55555555555556e-05,0.000833333333333333,0,0
239,0.000277777777777778,0.624944444444444,0.179111111111111,0.121888888888889,0.0316111111111111,0.0065,0.0101666666666667,0.009,0.00138888888888889,0.00494444444444444,0.000277777777777778,0.000555555555555556,0.000722222222222222,0,0.000722222222222222,0,0,0,0,0.00244444444444444,0,0,0,0.00244444444444444,0.000166666666666667,0.00155555555555556,0,0.000722222222222222
240,0.000222222222222222,0.671611111111111,0.192944444444444,0.0868333333333333,0.0216666666666667,0.00283333333333333,0.00594444444444444,0.00933333333333333,0.00138888888888889,0.00327777777777778,0.00105555555555556,0,0.000277777777777778,0,0,0,0.000333333333333333,0.000111111111111111,0,0.000388888888888889,0,0,0,5e-04,0,0.000833333333333333,0,0
241,0.000166666666666667,0.729444444444444,0.143944444444444,0.0792777777777778,0.0226111111111111,0.00327777777777778,0.005,0.00794444444444444,0.001,0.00244444444444444,5.55555555555556e-05,0.000222222222222222,0.000888888888888889,0,0,0,0.000277777777777778,0,0.000111111111111111,0.000722222222222222,0,0,0.000222222222222222,0.0015,0,0.000888888888888889,0,0
242,0.000888888888888889,0.689444444444444,0.164555555555556,0.0935,0.0212777777777778,0.00694444444444444,0.00444444444444444,0.00761111111111111,0.000833333333333333,0.00288888888888889,0.000333333333333333,0.001,0.00133333333333333,0.000722222222222222,5.55555555555556e-05,0,0.000222222222222222,0,0.000111111111111111,0.000611111111111111,0,0,0.000166666666666667,0.00177777777777778,0,0.00111111111111111,0,0
243,0.00138888888888889,0.634277777777778,0.193611111111111,0.112833333333333,0.0183333333333333,0.0105555555555556,0.00411111111111111,0.00772222222222222,0.000888888888888889,0.00461111111111111,0.001,0.00172222222222222,0.00244444444444444,0.00211111111111111,0.000111111111111111,0,0.000111111111111111,0,0.000111111111111111,0.000722222222222222,0,0,0.000166666666666667,0.00205555555555556,0,0.000777777777777778,0,0
244,0.000222222222222222,0.598333333333333,0.222944444444444,0.135166666666667,0.0128888888888889,0.00661111111111111,0.00455555555555556,0.00638888888888889,0.00205555555555556,0.00344444444444444,0.0015,0.000944444444444444,0.00205555555555556,0.000277777777777778,0,0,0.000111111111111111,0,0,0.000777777777777778,0,0,0.000222222222222222,0.000333333333333333,0,0.001,0,0
245,0.001,0.6595,0.159166666666667,0.125222222222222,0.0246666666666667,0.00444444444444444,0.00461111111111111,0.005,0.00161111111111111,0.00533333333333333,0.00222222222222222,0.000555555555555556,0.0015,0,0.00116666666666667,0,0.000222222222222222,0.000388888888888889,5.55555555555556e-05,0.000666666666666667,0,0,5.55555555555556e-05,0.000888888888888889,0.000222222222222222,0.00133333333333333,5.55555555555556e-05,0
246,0.000444444444444444,0.727166666666667,0.129277777777778,0.0988888888888889,0.0206111111111111,0.003,0.00283333333333333,0.00588888888888889,0.00222222222222222,0.00205555555555556,0.000555555555555556,0.000277777777777778,0.00105555555555556,0,0.000166666666666667,0,0,0.000333333333333333,0,0.00105555555555556,0,0,0.000277777777777778,0.001,0.000277777777777778,0.00205555555555556,0,0
247,0.00188888888888889,0.679277777777778,0.177111111111111,0.0977222222222222,0.0194444444444444,0.00366666666666667,0.00377777777777778,0.00638888888888889,0.000722222222222222,0.00405555555555556,0.000722222222222222,0.000222222222222222,0.000388888888888889,0.000388888888888889,0.000444444444444444,0,0.000222222222222222,0.000277777777777778,5.55555555555556e-05,0.00105555555555556,0.000111111111111111,0,0.000111111111111111,0.000222222222222222,0,0.00172222222222222,0,0
248,0.00133333333333333,0.437833333333333,0.144944444444444,0.115222222222222,0.00844444444444444,0.00227777777777778,0.00966666666666667,0.00661111111111111,0.000555555555555556,0.00894444444444444,0.00122222222222222,0.000166666666666667,0.000444444444444444,0,0.141888888888889,0.00416666666666667,0,0.00838888888888889,0.00822222222222222,0.00188888888888889,0,0,0.00261111111111111,0.0105555555555556,0.0551666666666667,0.0248333333333333,0.00111111111111111,0.00316666666666667
249,0.000611111111111111,0.672111111111111,0.136055555555556,0.0803333333333333,0.0131111111111111,0.00316666666666667,0.00688888888888889,0.00594444444444444,0.000666666666666667,0.00366666666666667,0.00105555555555556,0.000111111111111111,5e-04,0,0.000333333333333333,0,0,5.55555555555556e-05,0,0.000611111111111111,0.000111111111111111,0.00111111111111111,5.55555555555556e-05,0.000555555555555556,0.000222222222222222,0.072,0,0.000111111111111111
250,0.000444444444444444,0.6975,0.157833333333333,0.0968333333333333,0.0167222222222222,0.00472222222222222,0.00333333333333333,0.0103888888888889,0.000222222222222222,0.00383333333333333,0.00172222222222222,0,0.000833333333333333,0.000388888888888889,0,0,0,0,0,0.001,0.000277777777777778,0.000388888888888889,0.000111111111111111,0.000611111111111111,0,0.00183333333333333,0,0
251,0.000222222222222222,0.668611111111111,0.202666666666667,0.0796111111111111,0.0208333333333333,0.00455555555555556,0.00311111111111111,0.00972222222222222,5e-04,0.00216666666666667,0.0025,5.55555555555556e-05,0.000555555555555556,0.000277777777777778,0.000333333333333333,0,0,0,0.000111111111111111,0.00105555555555556,0,0.000555555555555556,0.000222222222222222,0.000166666666666667,0,0.0015,0,0
252,0.000111111111111111,0.721166666666667,0.162722222222222,0.0827222222222222,0.012,0.00344444444444444,0.00155555555555556,0.00655555555555556,0.00111111111111111,0.002,0.00122222222222222,0,0.00111111111111111,0.000111111111111111,0,0,0,0,0,0.00166666666666667,0,0.000277777777777778,0,0.000666666666666667,0,0.00122222222222222,0,0
253,0.000222222222222222,0.685666666666667,0.182555555555556,0.0956666666666667,0.0117222222222222,0.00611111111111111,0.003,0.00477777777777778,0.000666666666666667,0.002,0.00138888888888889,0,0.00155555555555556,0,0.000277777777777778,0,5.55555555555556e-05,0.000222222222222222,0,5e-04,0,0.000611111111111111,0.000166666666666667,0.00155555555555556,0,0.00127777777777778,0,0
254,0.000222222222222222,0.611722222222222,0.192666666666667,0.0852777777777778,0.0118333333333333,0.00527777777777778,0.0035,0.00511111111111111,0.000611111111111111,0.00211111111111111,0.00105555555555556,0,0.000666666666666667,0,0.0469444444444444,0.00383333333333333,5.55555555555556e-05,0.00305555555555556,0.001,0.000777777777777778,0,0.00394444444444444,0.000666666666666667,0.00216666666666667,0.00272222222222222,0.0143333333333333,0.000222222222222222,0
255,0.000444444444444444,0.516444444444444,0.193777777777778,0.0767222222222222,0.0130555555555556,0.00294444444444444,0.00427777777777778,0.00527777777777778,0.000666666666666667,0.00255555555555556,0.000388888888888889,0,0.000277777777777778,0,0.0973888888888889,0.00855555555555556,0,0.00577777777777778,0.00188888888888889,0.000833333333333333,0,0.00638888888888889,0.0015,0.00494444444444444,0.00588888888888889,0.0489444444444445,0.000666666666666667,0
256,0.00116666666666667,0.565166666666667,0.127444444444444,0.0515,0.0241111111111111,0.00227777777777778,0.00161111111111111,0.00172222222222222,0.000444444444444444,0.00361111111111111,0,0.000222222222222222,0.000222222222222222,0,0,0.000222222222222222,0,0,0,0.00144444444444444,0,0.00188888888888889,0.000666666666666667,0.00316666666666667,0,0.212888888888889,0,0
257,0.000166666666666667,0.743833333333333,0.116666666666667,0.0726111111111111,0.0115555555555556,0.00583333333333333,0.00161111111111111,0.00661111111111111,0.000333333333333333,0.0035,0,0.000833333333333333,0.00155555555555556,0.000111111111111111,0.00427777777777778,0.00122222222222222,0.00983333333333333,5e-04,0.000111111111111111,0.00227777777777778,0,0.00116666666666667,0.000277777777777778,0.002,5.55555555555556e-05,0.0113888888888889,0.000333333333333333,0
258,5e-04,0.728944444444444,0.144944444444444,0.0635,0.0201111111111111,0.00427777777777778,0.0025,0.0135,0.00194444444444444,0.003,0,0.00138888888888889,0.00111111111111111,0,0,0,0.0045,0,0.000111111111111111,0.00216666666666667,0,0.000166666666666667,0.000166666666666667,0.00166666666666667,0,0.005,0,0
259,0.000444444444444444,0.675722222222222,0.181055555555556,0.0992222222222222,0.0120555555555556,0.003,0.00155555555555556,0.00572222222222222,0.000666666666666667,0.002,0,0.000666666666666667,0.000777777777777778,0.000111111111111111,0.000277777777777778,0,0.0102222222222222,0.000611111111111111,5.55555555555556e-05,0.000888888888888889,0,0.000111111111111111,0.000111111111111111,0.00116666666666667,0,0.00333333333333333,0,0
260,0.000111111111111111,0.658722222222222,0.1825,0.0999444444444444,0.00955555555555556,0.00416666666666667,0.00555555555555555,0.00333333333333333,0.000388888888888889,0.000611111111111111,0,0.00183333333333333,0.000722222222222222,0,0.000111111111111111,0,0.000166666666666667,0,0.000166666666666667,0.000388888888888889,0,0,5e-04,0.000722222222222222,0.000111111111111111,0.0303888888888889,0,0
261,0,0.712833333333333,0.149777777777778,0.0706666666666667,0.014,0.00372222222222222,0.00372222222222222,0.00427777777777778,0.00133333333333333,0.00116666666666667,0,0.00105555555555556,0.00105555555555556,0,5.55555555555556e-05,0,5.55555555555556e-05,0,0.000111111111111111,0.000333333333333333,0,0,0.000388888888888889,5e-04,5.55555555555556e-05,0.0348333333333333,0,5.55555555555556e-05
262,0,0.769833333333333,0.114277777777778,0.0431666666666667,0.0181666666666667,0.00155555555555556,0.0015,0.005,0.00183333333333333,0.000944444444444444,0,0.000222222222222222,0.00138888888888889,0,0,0,0,0,0,0.000277777777777778,0,0,5.55555555555556e-05,0.000277777777777778,0,0.0413333333333333,0,0.000166666666666667
263,0,0.710055555555556,0.140222222222222,0.0462777777777778,0.0155555555555556,0.00205555555555556,0.00155555555555556,0.00161111111111111,0.000222222222222222,0.000444444444444444,5.55555555555556e-05,0.000111111111111111,5e-04,0,5e-04,0,0,5.55555555555556e-05,0,5.55555555555556e-05,0,0,0,0.000388888888888889,0,0.0802777777777778,0,0
264,0.000111111111111111,0.744555555555556,0.102833333333333,0.0729444444444445,0.0217777777777778,0.00344444444444444,0.00161111111111111,0.00288888888888889,0.00166666666666667,0.001,0.000111111111111111,0,5.55555555555556e-05,0,0,0,5.55555555555556e-05,0.000166666666666667,0,0.000222222222222222,0,0,0.000166666666666667,5e-04,0.000222222222222222,0.0447777777777778,0,0.000833333333333333
265,0.000111111111111111,0.716722222222222,0.117611111111111,0.081,0.0257777777777778,0.00411111111111111,0.00155555555555556,0.00416666666666667,0.00161111111111111,0.00122222222222222,5.55555555555556e-05,0.000388888888888889,0.000888888888888889,0,0,0,0.000722222222222222,0.000111111111111111,0,0.000444444444444444,0,0,0.000277777777777778,0.000388888888888889,0.000222222222222222,0.0421111111111111,0,0.000444444444444444
266,0.000277777777777778,0.6715,0.15,0.0870555555555556,0.0284444444444444,0.0065,0.00222222222222222,0.00483333333333333,0.00155555555555556,0.00144444444444444,0.000166666666666667,0.000833333333333333,0.00177777777777778,0,0,0,0.002,0,0.000111111111111111,0.000722222222222222,0,0,0.000222222222222222,5e-04,0.000222222222222222,0.0396111111111111,0,0
267,0.000166666666666667,0.670833333333333,0.159333333333333,0.0885555555555556,0.025,0.00894444444444444,0.00333333333333333,0.00538888888888889,0.00166666666666667,0.00177777777777778,5.55555555555556e-05,0.000555555555555556,0.00166666666666667,0.000111111111111111,0.000111111111111111,0,0.00194444444444444,5.55555555555556e-05,0.000222222222222222,0.000833333333333333,0,0,5.55555555555556e-05,0.000388888888888889,0.000166666666666667,0.0288333333333333,0,0
268,0.000111111111111111,0.672722222222222,0.172055555555556,0.0869444444444444,0.0198888888888889,0.00938888888888889,0.00477777777777778,0.00483333333333333,0.00155555555555556,0.00272222222222222,0,0.000444444444444444,0.00161111111111111,0.000333333333333333,0.000277777777777778,0,0.00116666666666667,5.55555555555556e-05,0.000222222222222222,0.00155555555555556,0,0,0.000111111111111111,0.000611111111111111,5.55555555555556e-05,0.0184444444444444,0,0
269,0.00105555555555556,0.661222222222222,0.1925,0.0923888888888889,0.0143888888888889,0.00811111111111111,0.00416666666666667,0.00816666666666667,0.000722222222222222,0.00322222222222222,0.000166666666666667,0.000277777777777778,0.00261111111111111,0.000111111111111111,0.000111111111111111,0,0.00261111111111111,0.000166666666666667,0,0.00161111111111111,0,0,0.000111111111111111,0.000388888888888889,0.000444444444444444,0.00538888888888889,0,0
270,0.00272222222222222,0.525,0.279111111111111,0.0900555555555556,0.0168333333333333,0.008,0.00883333333333333,0.00711111111111111,0.00144444444444444,0.00577777777777778,0.000111111111111111,0.000611111111111111,0.00244444444444444,0.000277777777777778,5.55555555555556e-05,0,0.00116666666666667,0,0.000166666666666667,0.00233333333333333,0,0.000111111111111111,0.000555555555555556,0.00222222222222222,0.000222222222222222,0.0438333333333333,0,0.000944444444444444
271,0.00422222222222222,0.386444444444444,0.356388888888889,0.0941111111111111,0.0184444444444444,0.00722222222222222,0.013,0.00672222222222222,0.00238888888888889,0.00788888888888889,0.000111111111111111,0.000722222222222222,0.00222222222222222,0.000166666666666667,0,0,0,0,0.000444444444444444,0.003,0,0.000111111111111111,0.000944444444444444,0.00488888888888889,0.000111111111111111,0.0886666666666667,0,0.00172222222222222
272,0.000722222222222222,0.603777777777778,0.2375,0.101777777777778,0.0157777777777778,0.0128333333333333,0.00261111111111111,0.00972222222222222,0.000611111111111111,0.00366666666666667,0.000111111111111111,0.00183333333333333,0.00205555555555556,0,0,0,0,5.55555555555556e-05,0,0.00255555555555556,0,0,0.000388888888888889,0.0025,0,0.0015,0,0
273,0.000388888888888889,0.634166666666667,0.184833333333333,0.121944444444444,0.0268333333333333,0.00772222222222222,0.00188888888888889,0.00572222222222222,0.00222222222222222,0.00472222222222222,5.55555555555556e-05,0.00105555555555556,0.00172222222222222,5.55555555555556e-05,0,0,0,0.000222222222222222,5.55555555555556e-05,0.00255555555555556,0,0.000222222222222222,0.000444444444444444,0.00161111111111111,0,0.00155555555555556,0,0
274,0.000166666666666667,0.642944444444444,0.178,0.116944444444444,0.0272222222222222,0.00716666666666667,0.00322222222222222,0.0095,0.00211111111111111,0.00344444444444444,5.55555555555556e-05,0.00111111111111111,0.00188888888888889,5.55555555555556e-05,5.55555555555556e-05,0,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,0.00211111111111111,0,0.000166666666666667,0.000222222222222222,0.00144444444444444,0.000111111111111111,0.00183333333333333,0,0
275,0.000555555555555556,0.655666666666667,0.159666666666667,0.110888888888889,0.0285555555555556,0.00777777777777778,0.00488888888888889,0.0148333333333333,0.003,0.00355555555555556,0,0.000888888888888889,0.00238888888888889,0,0.000888888888888889,0,0.000333333333333333,0.000111111111111111,0,0.00172222222222222,0,0.000166666666666667,0.000277777777777778,0.00144444444444444,0.000333333333333333,0.00205555555555556,0,0
276,0.000333333333333333,0.473666666666667,0.178611111111111,0.176333333333333,0.0124444444444444,0.00427777777777778,0.00472222222222222,0.0126111111111111,5e-04,0.01,0,0.000277777777777778,0.00116666666666667,0,0.0770555555555556,0.00694444444444444,0,0.00361111111111111,0.00227777777777778,0.00244444444444444,0,0.000166666666666667,0.00316666666666667,0.00922222222222222,0.0105555555555556,0.0055,0.00277777777777778,0.000777777777777778
277,0.000444444444444444,0.501166666666667,0.150388888888889,0.147555555555556,0.0117777777777778,0.00283333333333333,0.00405555555555556,0.0101666666666667,0.000277777777777778,0.008,0,0.000277777777777778,0.000833333333333333,0,0.0998333333333333,0.00777777777777778,0.000444444444444444,0.00605555555555556,0.002,0.00166666666666667,0,0.00166666666666667,0.00277777777777778,0.00977777777777778,0.00927777777777778,0.0165555555555556,0.00283333333333333,0.00105555555555556
278,5e-04,0.574222222222222,0.105222222222222,0.0903333333333333,0.0113333333333333,0.00255555555555556,0.00388888888888889,0.00722222222222222,0.000166666666666667,0.00388888888888889,0,0.000444444444444444,0.000722222222222222,5.55555555555556e-05,0.121111111111111,0.007,0.00116666666666667,0.00922222222222222,0.00144444444444444,0.001,0,0.00533333333333333,0.002,0.0102777777777778,0.00616666666666667,0.0308333333333333,0.00244444444444444,0.000944444444444444
279,0.000777777777777778,0.622111111111111,0.0809444444444444,0.0541111111111111,0.0111666666666667,0.00216666666666667,0.00322222222222222,0.00488888888888889,0.000222222222222222,0.00144444444444444,0,0.000388888888888889,0.000611111111111111,5.55555555555556e-05,0.128833333333333,0.0055,0.00177777777777778,0.0116111111111111,0.00111111111111111,0.000555555555555556,0,0.00816666666666667,0.00205555555555556,0.0108888888888889,0.00288888888888889,0.041,0.00177777777777778,0.00138888888888889
280,0.000444444444444444,0.708222222222222,0.0843888888888889,0.0828888888888889,0.00727777777777778,0.00172222222222222,0.00222222222222222,0.00394444444444444,0.000277777777777778,0.00161111111111111,5.55555555555556e-05,0.000333333333333333,0.000555555555555556,0,0.0625,0.00216666666666667,0.000888888888888889,0.00583333333333333,0.000388888888888889,0.00127777777777778,0,0.00416666666666667,0.000611111111111111,0.00572222222222222,0.000944444444444444,0.0198333333333333,0.000777777777777778,0.000666666666666667
281,0,0.774833333333333,0.0941666666666667,0.111444444444444,0.00405555555555556,0.00222222222222222,0.00166666666666667,0.00366666666666667,0.000611111111111111,0.00272222222222222,0.000111111111111111,0.000277777777777778,0.000388888888888889,0,0,0,0.000111111111111111,0,0,0.00155555555555556,0,0.000222222222222222,5.55555555555556e-05,0.000833333333333333,5.55555555555556e-05,0.000833333333333333,0,0
282,0,0.77728166693244,0.0972200074416627,0.102907563918567,0.004464997608037,0.00324243873916972,0.00154148726944134,0.00590017541062032,0.000531547334290119,0.00265773667145059,5.31547334290119e-05,0.000212618933716047,0.000372083134003083,0,0,0,0.000159464200287036,0,0,0.00111624940200925,0,0.00106309466858024,0,0.00058470206771913,0,0.000637856801148142,0,0
283,0,0.765537617389469,0.108051071014034,0.0937532974570012,0.00596180225809855,0.0049593753297457,0.00142450142450142,0.0101297879075657,0.000527593120185713,0.00269072491294714,5.27593120185713e-05,0.000369315184129999,0.000580352432204284,0,0,0,0.00042207449614857,0,0,0.000896908304315712,0,0.00321831803313285,0.000158277936055714,0.000527593120185713,0,0.000685871056241427,0,0
284,0,0.748026421781859,0.122173889694431,0.0846893292519199,0.0081628269158477,0.00692766231673917,0.00134257021642232,0.0151441920412438,0.000537028086568928,0.00279254605015842,0,0.000483325277912035,0.000805542129853391,0,0,0,0.00096665055582407,0,0,0.000644433703882713,0,0.00579990333494442,0.000268514043284464,0.00059073089522582,0,0.000644433703882713,0,0
285,0,0.727687905799494,0.1368988665126,0.077748431825685,0.0104544954330362,0.00863871464729834,0.00126554418399912,0.0195884230218994,0.000550236601738748,0.00302630130956311,0,0.000660283922086497,0.00115549686365137,0,0,0,0.00187080444591174,0,0,0.000385165621217123,0,0.00819852536590734,0.000440189281390998,0.000550236601738748,0,0.000880378562781996,0,0
286,0,0.708111111111111,0.148388888888889,0.0773333333333333,0.0122222222222222,0.00938888888888889,0.00138888888888889,0.0215,0.000555555555555556,0.00344444444444444,0,0.000777777777777778,0.0015,0,0,0,0.00322222222222222,0,0,0.000388888888888889,0,0.00922222222222222,0.000555555555555556,0.000777777777777778,0,0.00122222222222222,0,0
287,0,0.663555555555556,0.143666666666667,0.104888888888889,0.0131111111111111,0.00694444444444444,0.00183333333333333,0.00688888888888889,0.0015,0.0105,0,0.000333333333333333,0.00177777777777778,0,0.00222222222222222,5.55555555555556e-05,0.0174444444444444,0.000166666666666667,0,0.000944444444444444,0,0.0065,0.000722222222222222,0.00205555555555556,0.00644444444444444,0.00638888888888889,0,0.00183333333333333
288,0,0.622944444444444,0.143111111111111,0.116277777777778,0.0133888888888889,0.00577777777777778,0.00216666666666667,0.00772222222222222,0.00116666666666667,0.0114444444444444,0,0.000277777777777778,0.00122222222222222,0,0.0189444444444444,0.000722222222222222,0.0146666666666667,0.00155555555555556,0.000666666666666667,0.00138888888888889,0,0.00894444444444444,0.00133333333333333,0.00377777777777778,0.0116666666666667,0.00722222222222222,0.000111111111111111,0.00333333333333333
289,0,0.5275,0.147222222222222,0.137222222222222,0.0170555555555556,0.00461111111111111,0.00383333333333333,0.01,0.000666666666666667,0.0132222222222222,0,0.000111111111111111,0.00111111111111111,0,0.0577777777777778,0.00172222222222222,0.00972222222222222,0.00494444444444444,0.00188888888888889,0.00216666666666667,0,0.0163333333333333,0.002,0.00772222222222222,0.0167777777777778,0.00927777777777778,0.000277777777777778,0.00644444444444444
290,5.55555555555556e-05,0.473166666666667,0.149111111111111,0.144777777777778,0.0174444444444444,0.004,0.00494444444444444,0.0111666666666667,0.000277777777777778,0.0135555555555556,0,0,0.000666666666666667,0,0.0817777777777778,0.00283333333333333,0.00494444444444444,0.00705555555555556,0.00222222222222222,0.00294444444444444,0,0.0233333333333333,0.00244444444444444,0.00944444444444444,0.0216111111111111,0.0127777777777778,0.000555555555555556,0.00844444444444444
