"Time","Enterobacterales_A_737866","Lactobacillales","Veillonellales","Bacteroidales","Oscillospirales","Lachnospirales","Acidaminococcales","Burkholderiales_595427","Erysipelotrichales","Desulfovibrionales","UBA1381","Gammaproteobacteria_Class","Haloplasmatales_A","Peptostreptococcales","Fusobacteriales_993521","Tissierellales","Clostridiales","Christensenellales","Verrucomicrobiales","Bacteria_Kingdom","Selenomonadales","Coriobacteriales"
174,0,0.001,0.000166666666666667,0.515888888888889,0.126944444444444,0.266833333333333,0.0248888888888889,0.00805555555555556,0.00711111111111111,0.00927777777777778,0.00383333333333333,0.00144444444444444,0,0.000277777777777778,0.00183333333333333,0,0,0.001,0.0309444444444444,0.000277777777777778,0.000222222222222222,0
175,0,0.001,0.000111111111111111,0.523333333333333,0.110722222222222,0.241444444444444,0.0312222222222222,0.00733333333333333,0.00594444444444444,0.00944444444444444,0.00305555555555556,0.00122222222222222,0,0.000166666666666667,0.00133333333333333,0,0,0.00111111111111111,0.0615555555555556,0.000833333333333333,0.000166666666666667,0
176,0,0.000674498341858243,5.62081951548536e-05,0.554269012422011,0.104041369231634,0.208869653195436,0.0273733910404137,0.00567702771064021,0.00562081951548536,0.0150637963015008,0.00252936878196841,0.00101174751278736,0,0.000112416390309707,0.000843122927322804,0,0,0.00224832780619414,0.0680119161373728,0.00320386712382665,0.000168624585464561,0.000224832780619414
177,0,0.000222965440356745,0,0.583389074693422,0.103846153846154,0.172240802675585,0.0193422519509476,0.00351170568561873,0.00618729096989967,0.0250278706800446,0.00206243032329989,0.000780379041248607,0,0.000111482720178372,0.000445930880713489,0.000111482720178372,0,0.00423634336677815,0.0707357859531773,0.00674470457079153,0.000167224080267559,0.00072463768115942
178,0,5.55555555555556e-05,0,0.5985,0.102444444444444,0.154444444444444,0.0151666666666667,0.0025,0.00672222222222222,0.0303333333333333,0.00155555555555556,0.000611111111111111,0,0.000222222222222222,0.000277777777777778,0.000277777777777778,0,0.00533333333333333,0.0715555555555556,0.00855555555555556,0.000166666666666667,0.00105555555555556
179,0,0.000111111111111111,0.000444444444444444,0.718777777777778,0.0661111111111111,0.139611111111111,0.0227222222222222,0.00388888888888889,0.00744444444444444,0.00638888888888889,0.000611111111111111,0.000444444444444444,5.55555555555556e-05,0.000222222222222222,0.000333333333333333,0.00361111111111111,0,0.00138888888888889,0.0197777777777778,0.00672222222222222,0.000222222222222222,0.001
180,0,0,0,0.702,0.0932777777777778,0.114166666666667,0.0299444444444444,0.0107222222222222,0.00477777777777778,0.0138333333333333,0.000833333333333333,0.001,0.000111111111111111,0,0,0,0,0.00194444444444444,0.0265,0,5e-04,0.000166666666666667
181,0,0.000111111111111111,0.000166666666666667,0.546111111111111,0.137944444444444,0.2065,0.0321111111111111,0.0121666666666667,0.0075,0.0106111111111111,0.0055,0.00161111111111111,0.000277777777777778,0.000388888888888889,0.000166666666666667,0.000777777777777778,0,0.00188888888888889,0.0342222222222222,0.000833333333333333,0.000388888888888889,0.000444444444444444
182,0.000111111111111111,0,0.000111111111111111,0.678166666666667,0.0591111111111111,0.205777777777778,0.0183333333333333,0.00966666666666667,0.0111111111111111,0.00338888888888889,0.00511111111111111,0.000555555555555556,0.000277777777777778,0.000277777777777778,0,0,0,0.000277777777777778,0.00716666666666667,0,0.000388888888888889,0.000166666666666667
183,0.000166666666666667,0.00411111111111111,0,0.758333333333333,0.0540555555555556,0.104277777777778,0.0335,0.0303333333333333,0.00361111111111111,0.00422222222222222,0.000166666666666667,0.00483333333333333,0.000222222222222222,5e-04,0,0,0.000166666666666667,0.000166666666666667,0.000666666666666667,0,5e-04,0.000166666666666667
184,0.000166666666666667,0.000722222222222222,0,0.728444444444444,0.0916666666666667,0.0927777777777778,0.0309444444444444,0.0273888888888889,0.00394444444444444,0.0112777777777778,5e-04,0.00455555555555556,0.000111111111111111,0.000277777777777778,0,0.000166666666666667,0,0.000611111111111111,0.004,0.00127777777777778,0.000388888888888889,5e-04
185,0.000444444444444444,0.00133333333333333,0.000111111111111111,0.646166666666667,0.152,0.132277777777778,0.0176666666666667,0.0103888888888889,0.00561111111111111,0.00877777777777778,0.000277777777777778,0.00155555555555556,0.000555555555555556,0.000666666666666667,0,0.000111111111111111,0,0.00116666666666667,0.0197777777777778,0,0.000166666666666667,0.000111111111111111
