"Time","Pasteurellaceae","Streptococcaceae","Veillonellaceae","Bacteroidaceae","Ruminococcaceae","Muribaculaceae","Lachnospiraceae","Acidaminococcaceae","Burkholderiaceae_A_595427","Coprobacillaceae","Desulfovibrionaceae","Oscillospiraceae_88309","UBA1381","Butyricicoccaceae","Gammaproteobacteria_Class","Turicibacteraceae","Peptostreptococcaceae_256921","Erysipelotrichaceae","Acutalibacteraceae","Fusobacteriaceae_993521","Peptoniphilaceae","Clostridiaceae_222000","CAG-74","Akkermansiaceae","Anaerotignaceae","Dialisteraceae","Bacteria_Kingdom","Porphyromonadaceae","Massilibacillaceae","Rikenellaceae","Eggerthellaceae","Oscillospirales_Order"
116,0.000111111111111111,5e-04,0.000611111111111111,0.769388888888889,0.0345555555555556,0.000166666666666667,0.0878888888888889,0.0529444444444444,0.0196666666666667,0.00294444444444444,0.002,0.009,0.000333333333333333,0.000888888888888889,0.00294444444444444,0.000277777777777778,0,0.000555555555555556,0.00216666666666667,0,0,0,0.000333333333333333,0.00633333333333333,0.00155555555555556,0,0.00366666666666667,0,0.000777777777777778,0.000388888888888889,0,0
117,0,0.000111111111111111,0,0.744,0.0629444444444444,0.000277777777777778,0.0975,0.0304444444444444,0.0232222222222222,0.00355555555555556,0.00383333333333333,0.0107222222222222,0.000388888888888889,0.00205555555555556,0.003,0,0.000277777777777778,0.000444444444444444,0.00255555555555556,0,0,0.000111111111111111,0.000277777777777778,0.00961111111111111,0.00216666666666667,0,0.00183333333333333,0,0.000222222222222222,0.000277777777777778,5.55555555555556e-05,0
118,0,0,0,0.613388888888889,0.0823333333333333,0.000222222222222222,0.1785,0.0201111111111111,0.0191111111111111,0.00516666666666667,0.0112222222222222,0.0194444444444444,0.0015,0.000888888888888889,0.00305555555555556,0,0.00161111111111111,0.000388888888888889,0.00188888888888889,0,0,0.000333333333333333,0.000722222222222222,0.0315,0.00505555555555556,0,0.00166666666666667,0,0.000111111111111111,0.000388888888888889,0.00111111111111111,0
119,0,5.55555555555556e-05,0,0.659388888888889,0.104722222222222,0.000222222222222222,0.152611111111111,0.0199444444444444,0.00933333333333333,0.00705555555555556,0.00372222222222222,0.0112777777777778,0.00216666666666667,0.00116666666666667,0.00211111111111111,0.000277777777777778,0.000888888888888889,5e-04,0.000222222222222222,0,5.55555555555556e-05,0,5.55555555555556e-05,0.00127777777777778,0.00144444444444444,0,0.0200555555555556,0,0.000777777777777778,5e-04,0.000166666666666667,0
120,0,0.000222222222222222,0,0.722222222222222,0.0828333333333333,0.000388888888888889,0.121666666666667,0.0159444444444444,0.0136111111111111,0.00527777777777778,0.00238888888888889,0.0191111111111111,0.00133333333333333,0.00127777777777778,0.00194444444444444,0.000111111111111111,0.002,0.000555555555555556,0.000444444444444444,0,0,0,0.000388888888888889,0.00366666666666667,0.00288888888888889,0,0,0,0.000444444444444444,0.000777777777777778,0.000388888888888889,0
121,0,0,0,0.744833333333333,0.0299444444444444,0.000444444444444444,0.103611111111111,0.0259444444444444,0.0158888888888889,0.00961111111111111,0.0111111111111111,0.0218333333333333,0.000611111111111111,0.000388888888888889,0.00172222222222222,0,0.00466666666666667,0.00127777777777778,0.000222222222222222,0,0,0,0.000166666666666667,0.0234444444444444,0.00166666666666667,0,0.000222222222222222,0,0.000222222222222222,0.002,0.000166666666666667,0
122,0,0.000222222222222222,0,0.655055555555556,0.0232777777777778,0.0109444444444444,0.0910555555555556,0.00966666666666667,0.00638888888888889,0.00294444444444444,0.0339444444444444,0.0317777777777778,0.000555555555555556,0.00122222222222222,0.00122222222222222,0,0.00188888888888889,0.00105555555555556,0.00133333333333333,0.00405555555555556,0.001,0,0.00133333333333333,0.0307222222222222,0.00605555555555556,0.000611111111111111,0.0465555555555556,0.00283333333333333,0.000333333333333333,0.000944444444444444,0.000944444444444444,0
123,0.000111111111111111,0.000222222222222222,0.000611111111111111,0.643166666666667,0.0817777777777778,0.000277777777777778,0.137833333333333,0.0408888888888889,0.0182222222222222,0.00672222222222222,0.0104444444444444,0.0172222222222222,0.00111111111111111,0.00116666666666667,0.00211111111111111,0.000277777777777778,0.000722222222222222,0.00105555555555556,0.00133333333333333,5.55555555555556e-05,0.000166666666666667,0,0.000666666666666667,0.0286666666666667,0.00294444444444444,0.000277777777777778,0.000277777777777778,0.000388888888888889,0.000333333333333333,5e-04,0.000277777777777778,0
124,0,5e-04,0,0.652944444444444,0.0691666666666667,0.000166666666666667,0.155111111111111,0.0863888888888889,0.00833333333333333,0.00283333333333333,0.002,0.0126111111111111,0.00144444444444444,0.000944444444444444,0.00144444444444444,0.000277777777777778,0.00155555555555556,0.000388888888888889,0.000333333333333333,0,0,0,0.000666666666666667,0.000222222222222222,0.000555555555555556,0,0.000277777777777778,0,0.00144444444444444,0.000388888888888889,0,0
125,0,0.00127777777777778,0,0.556611111111111,0.0702777777777778,0.00366666666666667,0.136444444444444,0.0103333333333333,0.0139444444444444,0.00694444444444444,0.0287777777777778,0.0135555555555556,0.00133333333333333,0.000888888888888889,0.00261111111111111,0,0.000277777777777778,0.000833333333333333,0.00133333333333333,0.001,0.000555555555555556,0,5e-04,0.0470555555555556,0.00277777777777778,0,0.0665555555555556,0.000611111111111111,0,0,0.000444444444444444,0
126,0.000277777777777778,0.000166666666666667,0,0.583444444444444,0.113611111111111,0.000111111111111111,0.201611111111111,0.0327777777777778,0.012,0.0111111111111111,0.00872222222222222,0.0185555555555556,0.003,0.00111111111111111,0.0025,0.000277777777777778,0.000611111111111111,0.00105555555555556,0.000833333333333333,0,5.55555555555556e-05,0.000111111111111111,0.00127777777777778,0.000444444444444444,0.00394444444444444,0,0.000111111111111111,0,0.000166666666666667,0.000611111111111111,0.000833333333333333,0
127,0,0.000555555555555556,0,0.560333333333333,0.114888888888889,0.000111111111111111,0.158166666666667,0.0271111111111111,0.00572222222222222,0.00266666666666667,0.00555555555555556,0.0119444444444444,0.00216666666666667,0.00116666666666667,0.000166666666666667,0,0.0045,0.000666666666666667,0.00188888888888889,0.00111111111111111,0.00144444444444444,0,0.00133333333333333,0,0.00133333333333333,0.000111111111111111,0.0951666666666667,0.000388888888888889,0.000111111111111111,0.000222222222222222,0.00105555555555556,0
128,0,0.000222222222222222,0.000222222222222222,0.704833333333333,0.081,0.000277777777777778,0.140055555555556,0.0248333333333333,0.00783333333333333,0.00494444444444444,0.00366666666666667,0.0107777777777778,0.000666666666666667,0.000833333333333333,0.001,5.55555555555556e-05,0.000333333333333333,0.000722222222222222,0.000666666666666667,0.00216666666666667,0.00311111111111111,0,0.000722222222222222,0.000277777777777778,0.00472222222222222,0.000555555555555556,0.000722222222222222,0.0015,0.000166666666666667,0.000277777777777778,0.000888888888888889,0
129,0,0.000555555555555556,0,0.769333333333333,0.0649444444444444,0.000555555555555556,0.0826666666666667,0.0238333333333333,0.0110555555555556,0.00511111111111111,0.00777777777777778,0.0183333333333333,0.000888888888888889,0.000611111111111111,0.00272222222222222,0.000111111111111111,0.000222222222222222,0.000777777777777778,0.000444444444444444,0.000222222222222222,0.000333333333333333,0,0.000555555555555556,0.00344444444444444,0.00322222222222222,0,0.000666666666666667,0.000166666666666667,0.000277777777777778,0.000833333333333333,5.55555555555556e-05,0
130,0.000222222222222222,0.000388888888888889,0,0.652833333333333,0.116833333333333,0.000111111111111111,0.1465,0.0203888888888889,0.0280555555555556,0.00227777777777778,0.00355555555555556,0.0108333333333333,0.000333333333333333,0.000333333333333333,0.00422222222222222,0.000722222222222222,0.0025,0.000611111111111111,0.000388888888888889,0,0,0.000222222222222222,0.000388888888888889,0.00694444444444444,0.000555555555555556,0,0.000388888888888889,0,0.000222222222222222,0.000166666666666667,0,0
131,0,0.000166666666666667,0,0.759444444444444,0.0400555555555556,0,0.100055555555556,0.0183888888888889,0.0168888888888889,0.00244444444444444,0.005,0.016,0.000666666666666667,0.000777777777777778,0.00161111111111111,0.000222222222222222,0.002,0.000722222222222222,0.000555555555555556,0,0,0,0.000833333333333333,0.0265555555555556,0.00166666666666667,0.000111111111111111,0.00483333333333333,0,0.000111111111111111,0.000222222222222222,0.000333333333333333,0
132,0.000333333333333333,0.000111111111111111,0.000277777777777778,0.712833333333333,0.0655555555555555,0.000333333333333333,0.138555555555556,0.0226111111111111,0.00605555555555556,0.00744444444444444,0.00277777777777778,0.0117777777777778,0.000611111111111111,0.00138888888888889,0.000777777777777778,0,0.000611111111111111,0.00105555555555556,0.000444444444444444,0,0,0.000277777777777778,0.000555555555555556,0.0220555555555556,0.00233333333333333,0,0,0,5e-04,0.000166666666666667,0,0
133,0,0.001,0.000444444444444444,0.532055555555556,0.1355,0.000222222222222222,0.208888888888889,0.0313888888888889,0.004,0.0157777777777778,0.0118333333333333,0.0128888888888889,0.0015,0.00255555555555556,0.000666666666666667,0,5e-04,0.000944444444444444,0.00211111111111111,0,0.000777777777777778,0,0.0015,0.0246666666666667,0.00611111111111111,0.000111111111111111,0.002,0.000166666666666667,0.000166666666666667,0.000166666666666667,0.00105555555555556,0
134,0,0,0,0.724055555555556,0.0420555555555556,0.000611111111111111,0.108,0.0363888888888889,0.007,0.00494444444444444,0.00522222222222222,0.0193888888888889,0.000833333333333333,0.00116666666666667,0.00155555555555556,0,0.000555555555555556,0.001,0.000277777777777778,0,0,0,0.000888888888888889,0.0385,0.00538888888888889,0,0,0,0.001,0.001,0.000166666666666667,0
135,0,0.00166666666666667,0,0.655388888888889,0.0908888888888889,0.000111111111111111,0.158222222222222,0.0228333333333333,0.00577777777777778,0.00444444444444444,0.0110555555555556,0.0171111111111111,0.00122222222222222,0.0015,0.000444444444444444,0.000555555555555556,0.000166666666666667,0.000611111111111111,0.0065,0.000666666666666667,0.00166666666666667,0,0.00144444444444444,0.00816666666666667,0.00394444444444444,0.000444444444444444,0.00227777777777778,5e-04,0.000111111111111111,0.000666666666666667,0.000555555555555556,0
136,0,0.000555555555555556,0,0.706722222222222,0.0323888888888889,5e-04,0.139111111111111,0.0283888888888889,0.00827777777777778,0.00505555555555556,0.0136111111111111,0.0215,0.000888888888888889,0.000944444444444444,0.000777777777777778,0.000277777777777778,0,0.00105555555555556,0.00127777777777778,0,0.000111111111111111,0,0.000555555555555556,0.0300555555555556,0.0065,0,5.55555555555556e-05,0,0.000277777777777778,0.000888888888888889,0.000111111111111111,0
137,0,0.000111111111111111,0,0.643444444444444,0.101444444444444,0.000277777777777778,0.163888888888889,0.0136666666666667,0.00372222222222222,0.00577777777777778,0.0155555555555556,0.0167777777777778,0.003,0.00166666666666667,0.000777777777777778,0,0.000444444444444444,0.00127777777777778,0.00116666666666667,0.000166666666666667,0.000222222222222222,0.000166666666666667,0.00188888888888889,0.0141666666666667,0.00772222222222222,0,0.000888888888888889,0.000222222222222222,0.000333333333333333,0.000833333333333333,0.000277777777777778,0
138,0,0.001,0,0.676611111111111,0.091,0.000555555555555556,0.149944444444444,0.034,0.00466666666666667,0.00738888888888889,0.00588888888888889,0.0144444444444444,0.00133333333333333,0.00122222222222222,0.000555555555555556,5.55555555555556e-05,0.000388888888888889,0.001,0.000111111111111111,0,0,0,0.000888888888888889,0.00338888888888889,0.00411111111111111,0,0,0,0.000444444444444444,0.000888888888888889,0.000111111111111111,0
139,0,0.000611111111111111,0,0.668722222222222,0.0557222222222222,0.000222222222222222,0.1365,0.0338333333333333,0.00255555555555556,0.00722222222222222,0.00972222222222222,0.0142777777777778,0.00172222222222222,0.00127777777777778,0.000555555555555556,0.000111111111111111,0.000777777777777778,0.000833333333333333,0.000722222222222222,0.0045,0.006,0,0.00177777777777778,0.0396111111111111,0.00272222222222222,0.003,0.00127777777777778,0.00411111111111111,0.000277777777777778,0.000277777777777778,0.000166666666666667,0
140,5e-04,0.000611111111111111,5.55555555555556e-05,0.629666666666667,0.0868888888888889,0,0.182166666666667,0.0408333333333333,0.00822222222222222,0.00694444444444444,0.00355555555555556,0.0121111111111111,0.00138888888888889,0.00144444444444444,0.00111111111111111,0.000222222222222222,0.000333333333333333,5e-04,0.00111111111111111,0,0.000166666666666667,0,0.001,0.0156111111111111,0.00388888888888889,0,0.000166666666666667,0,5e-04,0.000833333333333333,0,0
141,0,0,0,0.670444444444444,0.0536111111111111,0,0.136444444444444,0.0512222222222222,0.017,0.00361111111111111,0.00744444444444444,0.0211666666666667,0.000722222222222222,0.00161111111111111,0.00233333333333333,0.000222222222222222,0.00194444444444444,0.000944444444444444,0.000388888888888889,0,0,0,0.000833333333333333,0.0251666666666667,0.00272222222222222,0,0.000555555555555556,0,0.000611111111111111,0.000833333333333333,0.000111111111111111,0
142,0,0.000222222222222222,0,0.713944444444444,0.0690555555555556,0.000277777777777778,0.115388888888889,0.0337777777777778,0.0217222222222222,0.00427777777777778,0.00644444444444444,0.0154444444444444,0.000222222222222222,0.000333333333333333,0.00327777777777778,0.000111111111111111,0.00111111111111111,0.000333333333333333,0.000277777777777778,0,0,0,0.000277777777777778,0.00822222222222222,0.00416666666666667,0,5.55555555555556e-05,0,5e-04,0.000277777777777778,0.000277777777777778,0
143,0,0.000833333333333333,0.000111111111111111,0.652944444444444,0.0606666666666667,0.000388888888888889,0.134111111111111,0.0314444444444444,0.00705555555555556,0.00277777777777778,0.0168888888888889,0.0227222222222222,0.000611111111111111,0.00116666666666667,0.000833333333333333,0.000555555555555556,5e-04,0.000388888888888889,0.00583333333333333,0,0,0,0.00177777777777778,0.0136111111111111,0.00355555555555556,0,0.0387777777777778,0,0.000111111111111111,0.000777777777777778,0.000944444444444444,0
144,0.000111111111111111,0.000333333333333333,0,0.507833333333333,0.0847222222222222,0.000166666666666667,0.277388888888889,0.0153333333333333,0.00961111111111111,0.0075,0.0257777777777778,0.0165,0.00461111111111111,0.00311111111111111,0.00127777777777778,0.000111111111111111,0.000111111111111111,0.000833333333333333,0.00272222222222222,0.00333333333333333,0.00394444444444444,0,0.00261111111111111,0.0129444444444444,0.00816666666666667,0.00272222222222222,0.00377777777777778,0.00172222222222222,0.000166666666666667,0.000333333333333333,0.000888888888888889,0
145,0,0.000777777777777778,0.000166666666666667,0.576055555555556,0.0843888888888889,0.000166666666666667,0.199944444444444,0.0216666666666667,0.00666666666666667,0.00366666666666667,0.0116111111111111,0.0173333333333333,0.000277777777777778,0.00183333333333333,0.001,0.000277777777777778,0.00188888888888889,5e-04,0.00172222222222222,0,0,0.000222222222222222,0.00266666666666667,0.053,0.00427777777777778,0,0.00716666666666667,0,0.000333333333333333,0.000666666666666667,0.00116666666666667,0
146,5.55555555555556e-05,0.000388888888888889,0,0.624222222222222,0.0806111111111111,0.000388888888888889,0.133611111111111,0.0165,0.0285555555555556,0.00344444444444444,0.0244444444444444,0.0257777777777778,0.000666666666666667,0.00433333333333333,0.00366666666666667,0,5e-04,0.000666666666666667,0.007,0.000166666666666667,0,0.000166666666666667,0.002,0.0328333333333333,0.00366666666666667,0,0.00366666666666667,0.000222222222222222,0,0.000611111111111111,0.00127777777777778,0
147,0,0.000166666666666667,0,0.633388888888889,0.1,0.000222222222222222,0.165277777777778,0.02,0.00322222222222222,0.00494444444444444,0.00805555555555556,0.00883333333333333,0.00411111111111111,5e-04,0.000611111111111111,0.000166666666666667,0.000277777777777778,0.000333333333333333,0.00122222222222222,0.00338888888888889,0.000888888888888889,0,0.000333333333333333,0.0332777777777778,0.00283333333333333,0.000777777777777778,0.00338888888888889,0.00238888888888889,0.000166666666666667,0.000388888888888889,0,0
148,0.000111111111111111,0.000611111111111111,0.000722222222222222,0.601,0.0866111111111111,0.000277777777777778,0.213888888888889,0.0232222222222222,0.00833333333333333,0.00744444444444444,0.0045,0.0104444444444444,0.00216666666666667,0.00122222222222222,0.00194444444444444,0.000333333333333333,5e-04,5e-04,0.000277777777777778,0,0,0,0.000833333333333333,0.0257777777777778,0.00411111111111111,0,0.00272222222222222,0,0.000333333333333333,0.000444444444444444,0.000444444444444444,0
149,0.00344444444444444,0.00105555555555556,0.000222222222222222,0.531388888888889,0.132,5e-04,0.235388888888889,0.0208333333333333,0.00677777777777778,0.0113888888888889,0.0105555555555556,0.0199444444444444,0.00122222222222222,0.00188888888888889,0.00144444444444444,0.000277777777777778,0.000833333333333333,0.000555555555555556,0.000111111111111111,0,0.000722222222222222,0,0.000333333333333333,0.007,0.00394444444444444,0,0.00155555555555556,5e-04,0.000277777777777778,0.000444444444444444,0.000555555555555556,0
150,0.000333333333333333,0.00161111111111111,0.000111111111111111,0.640777777777778,0.0981111111111111,0.000277777777777778,0.137722222222222,0.0225555555555556,0.0188888888888889,0.0111666666666667,0.0085,0.0267777777777778,0.00127777777777778,0.00133333333333333,0.00238888888888889,0,0.000111111111111111,0.00105555555555556,0.001,0.00188888888888889,0.00338888888888889,0,0.000833333333333333,0.00811111111111111,0.00638888888888889,0.000833333333333333,0.000111111111111111,0.00211111111111111,0.000277777777777778,0.000666666666666667,0.000666666666666667,0
151,0.000666666666666667,0.000277777777777778,0,0.635111111111111,0.122944444444444,0.000111111111111111,0.167666666666667,0.0161666666666667,0.0123888888888889,0.0025,0.00638888888888889,0.0117222222222222,0.000944444444444444,0.000777777777777778,0.00211111111111111,0.000111111111111111,0.00294444444444444,0.000166666666666667,0.00188888888888889,0.000166666666666667,0.000222222222222222,0,0.000777777777777778,0.0113333333333333,0.000888888888888889,0,0.000166666666666667,0.000222222222222222,0.000388888888888889,0.000833333333333333,0.000111111111111111,0
152,0.000111111111111111,0.000388888888888889,0,0.401388888888889,0.147833333333333,0.000111111111111111,0.295444444444444,0.0173333333333333,0.0113888888888889,0.00888888888888889,0.0220555555555556,0.0148333333333333,0.00111111111111111,0.00194444444444444,0.002,0,0.00183333333333333,0.000944444444444444,0.00572222222222222,0.000222222222222222,0.00288888888888889,0,0.00222222222222222,0.0459444444444444,0.00288888888888889,0.000277777777777778,0.00244444444444444,0.000222222222222222,0.000166666666666667,0.000277777777777778,0.00855555555555556,0
153,0,0.000111111111111111,0,0.638055555555556,0.0836666666666667,0.000111111111111111,0.174222222222222,0.0296111111111111,0.00972222222222222,0.00394444444444444,0.00516666666666667,0.0127222222222222,0.00316666666666667,0.00138888888888889,0.00133333333333333,0,0.000166666666666667,0.000333333333333333,0.00161111111111111,0,0.000111111111111111,0,0.000611111111111111,0.0274444444444444,0.00216666666666667,0,0.000222222222222222,0,0.00294444444444444,0.001,0.000111111111111111,0
154,0.000444444444444444,0.000444444444444444,0.000166666666666667,0.652666666666667,0.0978888888888889,0.000111111111111111,0.161555555555556,0.0285555555555556,0.0118333333333333,0.008,0.00361111111111111,0.0127222222222222,0.00211111111111111,0.0015,0.00205555555555556,0,0,0.000444444444444444,0.00166666666666667,0,0,0,0.000666666666666667,0.00905555555555556,0.00194444444444444,0,0.000111111111111111,0,0.00177777777777778,0.000555555555555556,0,0
155,0.000777777777777778,0.000833333333333333,0.000555555555555556,0.647055555555556,0.112666666666667,0.000166666666666667,0.158722222222222,0.0269444444444444,0.0118888888888889,0.0123888888888889,0.00305555555555556,0.0132222222222222,0.00116666666666667,0.002,0.00255555555555556,5.55555555555556e-05,0,0.000388888888888889,0.00111111111111111,0,0,0,0.000611111111111111,0.00116666666666667,0.00188888888888889,0,0.000111111111111111,0,0.000333333333333333,0.000111111111111111,0,0
156,0,0.000555555555555556,0,0.560666666666667,0.0731111111111111,0.000777777777777778,0.166444444444444,0.0292222222222222,0.00327777777777778,0.00777777777777778,0.0168888888888889,0.0202222222222222,0.00194444444444444,0.00222222222222222,5e-04,0.000333333333333333,5e-04,0.001,0.003,0.00127777777777778,0.00127777777777778,0,0.00138888888888889,0.0722777777777778,0.00477777777777778,0.000277777777777778,0.0125555555555556,0.00116666666666667,0,0.000277777777777778,0.000888888888888889,0
157,0.000111111111111111,0.000222222222222222,0,0.641722222222222,0.0572777777777778,0.000166666666666667,0.184444444444444,0.0372222222222222,0.006,0.00922222222222222,0.00738888888888889,0.0141666666666667,0.000888888888888889,0.00216666666666667,0.00116666666666667,0.000111111111111111,5.55555555555556e-05,0.000333333333333333,0.003,0,0,0.000111111111111111,0.000833333333333333,0.0259444444444444,0.00633333333333333,0,0,0,0,0.000666666666666667,0.000444444444444444,0
158,0,0.000222222222222222,0,0.596611111111111,0.0995,0.000388888888888889,0.166222222222222,0.0255555555555556,0.0115555555555556,0.00577777777777778,0.0242222222222222,0.0208888888888889,0.000888888888888889,0.00133333333333333,0.00216666666666667,0.000444444444444444,0.00127777777777778,0.000888888888888889,0.00116666666666667,0,0,0,0.00138888888888889,0.0327777777777778,0.00533333333333333,0,0,0,5.55555555555556e-05,0.000666666666666667,0.000444444444444444,0
159,0.000111111111111111,5e-04,0,0.575277777777778,0.0985555555555556,0.000277777777777778,0.170611111111111,0.0236666666666667,0.0149444444444444,0.00811111111111111,0.0166666666666667,0.0227222222222222,0.009,0.00194444444444444,0.00277777777777778,0,0.00183333333333333,0.00127777777777778,0.00111111111111111,0,0,0,0.000722222222222222,0.0442777777777778,0.00388888888888889,0,0.000111111111111111,0,0.000333333333333333,0.000277777777777778,0.000444444444444444,0
160,0.00194444444444444,0.000555555555555556,0,0.616166666666667,0.081,0.000222222222222222,0.145444444444444,0.0241666666666667,0.0145,0.00727777777777778,0.0155555555555556,0.0245,0.00538888888888889,0.00127777777777778,0.00294444444444444,0.000555555555555556,0.00222222222222222,0.00144444444444444,0.000722222222222222,0,0,0,0.000777777777777778,0.0476111111111111,0.00433333333333333,0,0.000111111111111111,0,0.000222222222222222,0.000444444444444444,0.000388888888888889,0
161,0.00394444444444444,0.000666666666666667,0,0.649166666666667,0.0656666666666667,0.000444444444444444,0.123333333333333,0.0243333333333333,0.0141111111111111,0.00672222222222222,0.0158888888888889,0.0268888888888889,0.00144444444444444,0.000888888888888889,0.003,0.000944444444444444,0.00227777777777778,0.00155555555555556,0.000166666666666667,0,0,0,0.001,0.0507777777777778,0.0055,0,5.55555555555556e-05,0,0,0.000555555555555556,0.000444444444444444,0
162,0.00333333333333333,0.000611111111111111,0,0.649388888888889,0.0667222222222222,0.000388888888888889,0.128277777777778,0.0227777777777778,0.0136666666666667,0.00683333333333333,0.0162777777777778,0.027,0.00138888888888889,0.00111111111111111,0.003,0.001,0.00194444444444444,0.0015,0.000222222222222222,0,0,0,0.000833333333333333,0.0475,0.00488888888888889,0,0.000166666666666667,0,0,0.000555555555555556,0.000388888888888889,0
163,0.0025,0.000444444444444444,0,0.641333333333333,0.0665555555555556,0.000333333333333333,0.144055555555556,0.0208888888888889,0.0144444444444444,0.00661111111111111,0.0165,0.0247222222222222,0.00155555555555556,0.00177777777777778,0.00294444444444444,0.000666666666666667,0.00172222222222222,0.00144444444444444,0.000666666666666667,0,0,5.55555555555556e-05,0.00111111111111111,0.043,0.00483333333333333,0,0.000277777777777778,0,0.000111111111111111,0.000333333333333333,0.000777777777777778,0
164,0.00133333333333333,0.000722222222222222,0,0.634611111111111,0.0674444444444444,0.000222222222222222,0.162166666666667,0.0175555555555556,0.014,0.0065,0.0163888888888889,0.0236666666666667,0.00161111111111111,0.00238888888888889,0.00261111111111111,0.000388888888888889,0.00122222222222222,0.00127777777777778,0.00116666666666667,5.55555555555556e-05,0.000222222222222222,0.000222222222222222,0.00144444444444444,0.0367222222222222,0.00394444444444444,0,0.000333333333333333,5.55555555555556e-05,0.000222222222222222,0.000333333333333333,0.000666666666666667,0
165,0.000444444444444444,5e-04,0,0.630277777777778,0.0708888888888889,0.000166666666666667,0.176444444444444,0.0155555555555556,0.0149444444444444,0.006,0.0153888888888889,0.0218333333333333,0.00177777777777778,0.00311111111111111,0.00261111111111111,0.000111111111111111,0.000888888888888889,0.00105555555555556,0.00172222222222222,5.55555555555556e-05,0.000222222222222222,0.000166666666666667,0.00155555555555556,0.0276666666666667,0.0035,0,0.000611111111111111,5.55555555555556e-05,0.000388888888888889,0.000333333333333333,0.00111111111111111,0
166,0,0.000777777777777778,0,0.635111111111111,0.0752777777777778,0.000222222222222222,0.178166666666667,0.0140555555555556,0.0166666666666667,0.00594444444444444,0.0162777777777778,0.0194444444444444,0.00172222222222222,0.00338888888888889,0.00216666666666667,0,0.000611111111111111,0.00111111111111111,0.002,0.000111111111111111,0.000388888888888889,0.000277777777777778,0.00161111111111111,0.0183888888888889,0.00311111111111111,0,5e-04,0,0.000444444444444444,0.000277777777777778,0.00105555555555556,0
167,0,0.000611111111111111,0.000111111111111111,0.640222222222222,0.147222222222222,0.000222222222222222,0.115277777777778,0.0383888888888889,0.0287222222222222,0.00511111111111111,0.00283333333333333,0.0102777777777778,0.000222222222222222,0.00144444444444444,0.00377777777777778,0.000944444444444444,0.000333333333333333,0.000333333333333333,0.000777777777777778,0,0,0.000111111111111111,0.000444444444444444,0.000888888888888889,0.0015,0,0,0,0,5.55555555555556e-05,0,0
168,0,0.00111111111111111,0.000111111111111111,0.671111111111111,0.129777777777778,0.000166666666666667,0.108111111111111,0.0350555555555556,0.0240555555555556,0.00433333333333333,0.00322222222222222,0.0102777777777778,0.000277777777777778,0.00127777777777778,0.00394444444444444,0.000777777777777778,0.000277777777777778,0.000222222222222222,0.00116666666666667,0,0,0,0.000333333333333333,0.00138888888888889,0.0025,0,0,0,5.55555555555556e-05,0.000277777777777778,0,0
169,0,0.00188888888888889,5.55555555555556e-05,0.698277777777778,0.105055555555556,0,0.104666666666667,0.0323888888888889,0.0213888888888889,0.00355555555555556,0.00566666666666667,0.0122777777777778,0.000333333333333333,0.000611111111111111,0.00288888888888889,0.000388888888888889,0.000222222222222222,0.000388888888888889,0.00222222222222222,0,5.55555555555556e-05,5.55555555555556e-05,0.000222222222222222,0.00333333333333333,0.00322222222222222,0,0,0,0.000222222222222222,5e-04,5.55555555555556e-05,0
170,0,0.00216666666666667,0,0.711444444444444,0.0893888888888889,5.55555555555556e-05,0.108444444444444,0.0311111111111111,0.0151111111111111,0.00333333333333333,0.00805555555555556,0.013,0.000388888888888889,0.000666666666666667,0.003,0.000111111111111111,0,0.000833333333333333,0.00311111111111111,0,5.55555555555556e-05,0,0.000444444444444444,0.00366666666666667,0.0045,0,0,0,0.000444444444444444,5e-04,0.000111111111111111,0
171,0,0.00255555555555556,0,0.715611111111111,0.0748888888888889,0.000166666666666667,0.119111111111111,0.0295555555555556,0.0107777777777778,0.00294444444444444,0.00883333333333333,0.016,5e-04,0.000944444444444444,0.00255555555555556,0,0,0.000888888888888889,0.00327777777777778,0,0,0,5e-04,0.00477777777777778,0.0045,0,0,0.000111111111111111,5e-04,0.000833333333333333,0.000166666666666667,0
172,0.003,0.00166666666666667,0.000111111111111111,0.657444444444444,0.0813333333333333,0.000166666666666667,0.1835,0.0290555555555556,0.00916666666666667,0.00433333333333333,0.011,0.0105555555555556,0.00105555555555556,0.000888888888888889,0.00211111111111111,0,0,0.000722222222222222,0.00122222222222222,0,0,0,0.000722222222222222,0.000388888888888889,0.00105555555555556,0,0,0,0.000222222222222222,0.000111111111111111,0.000111111111111111,0
173,0.000166666666666667,0.00277777777777778,5.55555555555556e-05,0.609666666666667,0.1505,0.000111111111111111,0.168166666666667,0.0174444444444444,0.00644444444444444,0.00755555555555555,0.008,0.0150555555555556,0.00166666666666667,0.00111111111111111,0.00161111111111111,0.000666666666666667,0.000333333333333333,0.000277777777777778,0.001,0,0,0,0.001,0.00205555555555556,0.00316666666666667,0,0,0,0.000111111111111111,0.000333333333333333,0,0
174,0,0.001,0,0.514944444444444,0.110277777777778,0.000166666666666667,0.259555555555556,0.0248888888888889,0.00805555555555556,0.00605555555555556,0.00927777777777778,0.0152222222222222,0.00383333333333333,0.000611111111111111,0.00144444444444444,0,0.000277777777777778,0.00105555555555556,0.000833333333333333,0.00183333333333333,0,0,0.001,0.0309444444444444,0.00727777777777778,0.000166666666666667,0.000277777777777778,0,0.000222222222222222,0.000166666666666667,0,0
