"Time","Veillonellaceae","Streptococcaceae","Moraxellaceae","Dialisteraceae","Lactobacillaceae","Burkholderiaceae_A_592522","Bacteroidaceae","Lachnospiraceae","Ruminococcaceae","Coprobacillaceae","Peptostreptococcaceae_256921","Oscillospiraceae_88309","Acidaminococcaceae","Butyricicoccaceae","Eggerthellaceae","Muribaculaceae","Clostridia_258483_Class","UBA1381","CAG-138","CAG-74","Anaerotignaceae","UBA660","Xanthomonadaceae_616009","Gammaproteobacteria_Class","Rikenellaceae","Monoglobaceae","Akkermansiaceae","Enterobacteriaceae_A","Bacteria_Kingdom","Clostridiaceae_222000","Erysipelotrichaceae","Acutalibacteraceae","Anaerovoracaceae","CAG-272","Oscillospirales_Order","CAG-382","Peptoniphilaceae","CAG-508","Massilibacillaceae"
72,0,5.55555555555556e-05,0.000388888888888889,0,5.55555555555556e-05,0.00111111111111111,0.517,0.105666666666667,0.226666666666667,0.00344444444444444,0.000222222222222222,0.0340555555555556,0.0176666666666667,0.0045,0.0109444444444444,0.0203333333333333,0.00316666666666667,0.00238888888888889,0.000111111111111111,0.000722222222222222,0.000944444444444444,0.00405555555555556,0.000333333333333333,0.000166666666666667,0.00738888888888889,0.00111111111111111,0.00844444444444444,0,0.0035,5.55555555555556e-05,0.000277777777777778,0.0216666666666667,0.000944444444444444,0.000277777777777778,0.000611111111111111,0.000111111111111111,0,0.000888888888888889,0
73,0,0.000111111111111111,0,0,0.000222222222222222,0,0.524277777777778,0.111555555555556,0.222055555555556,0.00477777777777778,0.000222222222222222,0.0221666666666667,0.0149444444444444,0.00788888888888889,0.00716666666666667,0.0200555555555556,0.00244444444444444,0.00322222222222222,5.55555555555556e-05,0.000777777777777778,0.00144444444444444,0.00161111111111111,0,0,0.00722222222222222,0.000555555555555556,0.00311111111111111,0,0.00266666666666667,0,5.55555555555556e-05,0.0384444444444444,0.000333333333333333,0.000277777777777778,0.000166666666666667,0,0,0.00205555555555556,0
74,0,0.000166666666666667,0.000277777777777778,0,0.000333333333333333,0.000333333333333333,0.589222222222222,0.117222222222222,0.167,0.002,0.000166666666666667,0.0278333333333333,0.0120555555555556,0.00566666666666667,0.00305555555555556,0.0224444444444444,0.00305555555555556,0.00233333333333333,0.000611111111111111,0.000388888888888889,0.00122222222222222,0.00177777777777778,0,0,0.0106111111111111,0.000277777777777778,0.00288888888888889,0,0.0025,0.000111111111111111,0.000111111111111111,0.0222777777777778,0.000333333333333333,0.000222222222222222,5e-04,5.55555555555556e-05,5.55555555555556e-05,0.00277777777777778,0
75,0,5.55555555555556e-05,0.000277777777777778,0,0.000666666666666667,0.000444444444444444,0.618777777777778,0.128388888888889,0.137111111111111,0.00116666666666667,0,0.0340555555555556,0.0095,0.00183333333333333,0.00144444444444444,0.0261111111111111,0.00255555555555556,0.00155555555555556,0.000777777777777778,0.000333333333333333,0.00105555555555556,0.00294444444444444,0,0,0.012,0.000277777777777778,0.00294444444444444,0,0.00272222222222222,0.000166666666666667,0.000333333333333333,0.0075,0.000777777777777778,0.000444444444444444,0.00133333333333333,0,5.55555555555556e-05,0.00188888888888889,0
76,0,0,0,0,0.000111111111111111,0.000222222222222222,0.551555555555556,0.0893333333333333,0.208388888888889,0.00188888888888889,0,0.0432222222222222,0.0163888888888889,0.00216666666666667,0.004,0.0368333333333333,0.00294444444444444,0.00272222222222222,0.000611111111111111,0.000444444444444444,0.00111111111111111,0.00683333333333333,0,0,0.00938888888888889,0.00144444444444444,0.00416666666666667,0,0.00244444444444444,0,0.000222222222222222,0.00805555555555556,0.000555555555555556,0.000444444444444444,0.00183333333333333,5.55555555555556e-05,0,0.00111111111111111,0
77,0,0,0,0,5.55555555555556e-05,0,0.578388888888889,0.228888888888889,0.0846666666666667,0.000722222222222222,0,0.0244444444444444,0.00983333333333333,0.000944444444444444,0.0015,0.0246666666666667,0.000833333333333333,0.000944444444444444,0.000722222222222222,5.55555555555556e-05,0.00133333333333333,0.00783333333333333,0,0,0.0178888888888889,0.000277777777777778,0.000777777777777778,0,0.00288888888888889,0.000333333333333333,0.000166666666666667,0.00744444444444444,0.000388888888888889,0.000444444444444444,0.00122222222222222,0.000111111111111111,0,0.00177777777777778,0
78,0,0,0,0,0,0.00116666666666667,0.708666666666667,0.0737222222222222,0.0766666666666667,0.000666666666666667,0,0.00838888888888889,0.0235555555555556,0.000277777777777778,0.00216666666666667,0.0424444444444444,5e-04,0.000388888888888889,0,0.000111111111111111,0.000777777777777778,0.0035,0,0.000222222222222222,0.0281666666666667,0.000166666666666667,0.000555555555555556,0,0.00222222222222222,0,5.55555555555556e-05,0.0232222222222222,5e-04,0,5e-04,0,0,0.000722222222222222,0
79,0,0,0,0,0,0.001,0.708555555555556,0.0728888888888889,0.0748333333333333,0.000833333333333333,0,0.00888888888888889,0.0231111111111111,0.000333333333333333,0.00277777777777778,0.0491666666666667,0.00111111111111111,0.000333333333333333,0,0.000166666666666667,5e-04,0.004,0,0.000222222222222222,0.025,0.000222222222222222,0.00122222222222222,0,0.00216666666666667,0,0,0.0203888888888889,0.000444444444444444,0.000166666666666667,0.000666666666666667,5.55555555555556e-05,0,0.000666666666666667,0
80,0,0,0,0,5.55555555555556e-05,0.000611111111111111,0.695611111111111,0.0744444444444444,0.0777222222222222,0.000666666666666667,0,0.00961111111111111,0.0249444444444444,0.000333333333333333,0.00194444444444444,0.0512777777777778,0.001,0.000333333333333333,5.55555555555556e-05,0.000333333333333333,0.0015,0.00594444444444444,0,0.000333333333333333,0.0263888888888889,0.000166666666666667,0.00283333333333333,0,0.0015,0,0,0.0198888888888889,5e-04,0.000166666666666667,0.000833333333333333,0.000111111111111111,0,0.000333333333333333,0
81,0,0,0,0,0,0.001,0.674611111111111,0.0773888888888889,0.0807222222222222,0.00133333333333333,0,0.0138888888888889,0.0246111111111111,0.000333333333333333,0.00283333333333333,0.0545555555555556,0.00222222222222222,0.000388888888888889,0.000166666666666667,0.000222222222222222,0.00205555555555556,0.00672222222222222,0,5.55555555555556e-05,0.0274444444444444,5.55555555555556e-05,0.00494444444444444,0,0.00266666666666667,0,0,0.0180555555555556,0.000333333333333333,0,0.00166666666666667,5.55555555555556e-05,0,0.000833333333333333,0
82,0,0,0,0,0,0.000555555555555556,0.652222222222222,0.0798888888888889,0.0816111111111111,0.00105555555555556,0,0.0170555555555556,0.0253888888888889,0.000611111111111111,0.00277777777777778,0.0602222222222222,0.00255555555555556,5e-04,0.000111111111111111,0.000444444444444444,0.00327777777777778,0.0121111111111111,0,0.000333333333333333,0.0278333333333333,0.000222222222222222,0.00883333333333333,5.55555555555556e-05,0.00244444444444444,5.55555555555556e-05,5.55555555555556e-05,0.0168333333333333,0.000388888888888889,5.55555555555556e-05,0.0015,0.000111111111111111,0,0.000555555555555556,0
83,0,0,0,0,5.55555555555556e-05,0.000333333333333333,0.630944444444444,0.0837222222222222,0.0870555555555556,0.00127777777777778,0,0.0215555555555556,0.0258333333333333,0.000666666666666667,0.00344444444444444,0.0597222222222222,0.00255555555555556,0.00122222222222222,0.000277777777777778,0.000722222222222222,0.00344444444444444,0.0142222222222222,0,0.000222222222222222,0.0279444444444444,0.000111111111111111,0.0117222222222222,5.55555555555556e-05,0.00283333333333333,0,0.000222222222222222,0.0152777777777778,0.00116666666666667,0.000166666666666667,0.00155555555555556,0,0,0.000722222222222222,0
84,0,0,0,0,5.55555555555556e-05,0.000833333333333333,0.595777777777778,0.0866666666666667,0.0909444444444444,0.00144444444444444,0.000222222222222222,0.0285,0.0265,0.000777777777777778,0.00294444444444444,0.0644444444444444,0.00388888888888889,0.00155555555555556,0.000611111111111111,0.000777777777777778,0.00366666666666667,0.0175555555555556,0.000111111111111111,0.000222222222222222,0.0321111111111111,5.55555555555556e-05,0.0158888888888889,0,0.00355555555555556,0,0.000111111111111111,0.0152222222222222,0.001,0.000222222222222222,0.00216666666666667,5.55555555555556e-05,0,0.00133333333333333,0
85,0,0,0,0,5.55555555555556e-05,0.000333333333333333,0.581111111111111,0.0861111111111111,0.0909444444444444,0.00166666666666667,0.000166666666666667,0.0324444444444444,0.0282777777777778,0.000611111111111111,0.00366666666666667,0.0669444444444444,0.00377777777777778,0.00166666666666667,5e-04,0.000888888888888889,0.00466666666666667,0.0218888888888889,5.55555555555556e-05,0,0.0322222222222222,0,0.0176666666666667,0,0.00372222222222222,0,5.55555555555556e-05,0.0147222222222222,0.000833333333333333,0.000111111111111111,0.00294444444444444,5.55555555555556e-05,0,0.000944444444444444,0
86,0,0,0,0,0.000111111111111111,0.000222222222222222,0.558222222222222,0.0936666666666667,0.0922222222222222,0.00133333333333333,5.55555555555556e-05,0.0376111111111111,0.0273888888888889,0.000833333333333333,0.00261111111111111,0.0689444444444444,0.00333333333333333,0.00177777777777778,0.000666666666666667,0.000666666666666667,0.00666666666666667,0.0261666666666667,0.000166666666666667,0,0.0314444444444444,0.000222222222222222,0.0235,0.000111111111111111,0.00405555555555556,5.55555555555556e-05,0.000333333333333333,0.0106111111111111,0.00127777777777778,0.000111111111111111,0.003,0.000277777777777778,0,0.00161111111111111,0
87,0,0,0,0,5.55555555555556e-05,0.000388888888888889,0.537944444444444,0.0939444444444444,0.0945555555555556,0.00166666666666667,0.000111111111111111,0.0424444444444444,0.0296666666666667,0.000722222222222222,0.00338888888888889,0.0717777777777778,0.00461111111111111,0.00283333333333333,0.00127777777777778,0.000888888888888889,0.00588888888888889,0.0268333333333333,5.55555555555556e-05,5.55555555555556e-05,0.0341666666666667,5.55555555555556e-05,0.0237222222222222,0.000111111111111111,0.00344444444444444,0,0.000166666666666667,0.0119444444444444,0.00133333333333333,0.000277777777777778,0.00266666666666667,0.000277777777777778,0,0.00188888888888889,0
88,0,0,0,0,5.55555555555556e-05,0.000333333333333333,0.525833333333333,0.101222222222222,0.0988333333333333,0.00177777777777778,0.000111111111111111,0.043,0.029,0.000722222222222222,0.00355555555555556,0.0721111111111111,0.00422222222222222,0.00233333333333333,0.001,0.000722222222222222,0.00566666666666667,0.0316111111111111,0,0,0.0316111111111111,0.000166666666666667,0.0247222222222222,0,0.004,0,0.000222222222222222,0.00911111111111111,0.00155555555555556,0.000222222222222222,0.0035,0.000333333333333333,0,0.0015,0
89,0,0,0,0,0,0.000333333333333333,0.520944444444444,0.101611111111111,0.0986111111111111,0.00166666666666667,5.55555555555556e-05,0.0461666666666667,0.0290555555555556,0.000888888888888889,0.004,0.0712222222222222,0.00416666666666667,0.00216666666666667,0.00105555555555556,0.000722222222222222,0.00716666666666667,0.0289444444444444,5.55555555555556e-05,0,0.0330555555555556,0.000222222222222222,0.0271666666666667,5.55555555555556e-05,0.00444444444444444,0,5.55555555555556e-05,0.00727777777777778,0.00166666666666667,0.000333333333333333,0.00422222222222222,0.000166666666666667,0,0.00161111111111111,0
90,0,0,0,0,0.000111111111111111,0.000277777777777778,0.559833333333333,0.0968888888888889,0.0937222222222222,0.00144444444444444,0.000166666666666667,0.0353888888888889,0.0353333333333333,0.000888888888888889,0.00433333333333333,0.0646666666666667,0.004,0.00183333333333333,0.000944444444444444,0.000888888888888889,0.00622222222222222,0.0218888888888889,5.55555555555556e-05,0,0.0298333333333333,0.000166666666666667,0.0250555555555556,5.55555555555556e-05,0.00366666666666667,5.55555555555556e-05,0.000388888888888889,0.00483333333333333,0.00155555555555556,0.000111111111111111,0.00238888888888889,0.000333333333333333,0,0.00194444444444444,0
91,0,5.55555555555556e-05,0,0,0.000166666666666667,5.55555555555556e-05,0.623833333333333,0.0913333333333333,0.0997222222222222,0.00138888888888889,5.55555555555556e-05,0.0210555555555556,0.0375555555555556,0.000388888888888889,0.00455555555555556,0.0481666666666667,0.00211111111111111,0.00188888888888889,0.000222222222222222,0.000833333333333333,0.00327777777777778,0.0102777777777778,0,0,0.0250555555555556,5.55555555555556e-05,0.0146666666666667,0,0.00322222222222222,5.55555555555556e-05,0.000277777777777778,0.0035,0.00172222222222222,0.000222222222222222,0.00138888888888889,0.000611111111111111,0,0.00183333333333333,0
92,0,5.55555555555556e-05,0,0,0.000277777777777778,0,0.6385,0.0912222222222222,0.113777777777778,0.00155555555555556,5.55555555555556e-05,0.0141666666666667,0.039,0.000333333333333333,0.00472222222222222,0.045,0.000833333333333333,0.001,0.000111111111111111,0.000777777777777778,0.00222222222222222,0.00416666666666667,0,0,0.0217777777777778,0,0.00933333333333333,0,0.00355555555555556,0,0.000111111111111111,0.00172222222222222,0.002,0.000166666666666667,0.000944444444444444,0.000222222222222222,0,0.00177777777777778,0
93,0,5.55555555555556e-05,0,0,0.000111111111111111,0.000888888888888889,0.549055555555556,0.135666666666667,0.156277777777778,0.00238888888888889,0.000333333333333333,0.0222222222222222,0.0161111111111111,0.00138888888888889,0.00627777777777778,0.0446111111111111,0.00227777777777778,0.00194444444444444,0,0.000388888888888889,0.00444444444444444,0.00661111111111111,0.000166666666666667,5.55555555555556e-05,0.0225555555555556,0.000166666666666667,0.00488888888888889,0,0.00377777777777778,0.000111111111111111,0.000444444444444444,0.00872222222222222,0.00166666666666667,0.000166666666666667,0.00288888888888889,0.000277777777777778,0,0.00233333333333333,0
94,0,0.000222222222222222,0.001,0,0,0.000555555555555556,0.489111111111111,0.129277777777778,0.145666666666667,0.0045,0,0.0251666666666667,0.0621111111111111,0.00166666666666667,0.0168333333333333,0.0501111111111111,0.003,0.00255555555555556,0.000444444444444444,0.000611111111111111,0.00227777777777778,0.009,0,0,0.0212222222222222,0.000444444444444444,0.0121666666666667,0,0.00388888888888889,0,0.000166666666666667,0.0120555555555556,0.00155555555555556,0,0.000777777777777778,0.000722222222222222,0,0.00211111111111111,0
95,0,0.000222222222222222,0.003,0,0.000277777777777778,0.0106111111111111,0.670888888888889,0.076,0.0823333333333333,0.00166666666666667,0.000111111111111111,0.0191111111111111,0.0276666666666667,0.000777777777777778,0.00577777777777778,0.0361111111111111,0.00172222222222222,0.00138888888888889,0.000722222222222222,0.00111111111111111,0.00138888888888889,0.0108888888888889,0,0.000555555555555556,0.0225,0.000555555555555556,0.00516666666666667,0,0.00338888888888889,0,0,0.00538888888888889,0.001,5.55555555555556e-05,0.000888888888888889,0.00127777777777778,0,0.00188888888888889,0
96,0,0.000277777777777778,0,0,5.55555555555556e-05,0.00172222222222222,0.465888888888889,0.130722222222222,0.245333333333333,0.00455555555555556,0,0.0151111111111111,0.00605555555555556,0.00122222222222222,0.0148888888888889,0.0359444444444444,0.00266666666666667,0.00127777777777778,0.000555555555555556,0.00194444444444444,0.00127777777777778,0.00822222222222222,0,0,0.0315,0.00277777777777778,0.00944444444444444,0,0.00355555555555556,0,5.55555555555556e-05,0.00605555555555556,0.00138888888888889,0,0.000777777777777778,0.000222222222222222,0,0.004,0
97,0,0,5.55555555555556e-05,0,0,0.00261111111111111,0.370888888888889,0.189,0.232388888888889,0.00394444444444444,0.000277777777777778,0.0417222222222222,0.0129444444444444,0.006,0.0165555555555556,0.0292222222222222,0.00333333333333333,0.00283333333333333,0.00127777777777778,0.00311111111111111,0.00205555555555556,0.0153888888888889,0.000388888888888889,0,0.0311111111111111,0.00205555555555556,0.00572222222222222,0,0.00494444444444444,0,0.000388888888888889,0.00311111111111111,0.00166666666666667,0,0.00216666666666667,0.000611111111111111,0,0.0107222222222222,0
98,0,5.55555555555556e-05,0.000166666666666667,0,0,0,0.650833333333333,0.166777777777778,0.0556111111111111,0.000555555555555556,0,0.0237222222222222,0.0142777777777778,0.00122222222222222,0.00155555555555556,0.0301666666666667,0.00161111111111111,0.000777777777777778,0.000611111111111111,0.000333333333333333,0.00127777777777778,0.00394444444444444,0,0,0.024,0.000111111111111111,0.00216666666666667,0.000388888888888889,0.00433333333333333,0,5.55555555555556e-05,0.005,0.000555555555555556,5.55555555555556e-05,0.0015,0.000555555555555556,0,0.00722222222222222,0
99,0.000111111111111111,0.000333333333333333,0,0,0.000277777777777778,0.000222222222222222,0.559,0.107333333333333,0.183833333333333,0.00794444444444444,0,0.0207222222222222,0.0232222222222222,0.00383333333333333,0.00305555555555556,0.0279444444444444,0.00488888888888889,0.00638888888888889,0.000388888888888889,0.00155555555555556,0.00211111111111111,0.00455555555555556,0,5.55555555555556e-05,0.005,0.000388888888888889,0.00422222222222222,0.00144444444444444,0.0025,0,0.000111111111111111,0.007,0.000555555555555556,0.000111111111111111,0.00183333333333333,0.000111111111111111,0,0.0177222222222222,0
100,5.56266340323747e-05,0.000111253268064749,0,0,0.000111253268064749,0.000611892974356122,0.636424319964399,0.0696445458085331,0.140012237859487,0.00406074428436335,0,0.0201368415197196,0.0160204706013239,0.00267007843355399,0.00211381209323024,0.0204149746898815,0.00300383823774823,0.00356010457807198,0.000111253268064749,0.000778772876453246,0.00183567892306837,0.00222506536129499,0,0,0.00411637091839573,0.000222506536129499,0.00233631862935974,0.000723146242420871,0.00161317238693887,5.56266340323747e-05,0.000111253268064749,0.0046170106246871,0.000222506536129499,5.56266340323747e-05,0.00105690604661512,0,0,0.0606330310952884,0
101,0,0,0,0,0,0.000944444444444444,0.734444444444444,0.0338888888888889,0.0738888888888889,0.000222222222222222,0,0.0214444444444444,0.00872222222222222,0.00111111111111111,0.001,0.0145,0.00133333333333333,0.000777777777777778,0,0.000166666666666667,0.00166666666666667,5.55555555555556e-05,0,5.55555555555556e-05,0.00388888888888889,5.55555555555556e-05,0.000444444444444444,0,0.00144444444444444,0.000111111111111111,0.000166666666666667,0.0025,0.000333333333333333,5.55555555555556e-05,0.000444444444444444,0,0,0.0963333333333333,0
102,0,0,0,0,0,0,0.756055555555556,0.0271666666666667,0.0162777777777778,5e-04,0.000944444444444444,0.029,0.00888888888888889,5e-04,0.000166666666666667,0.0689444444444444,0.00105555555555556,0.00133333333333333,0,0.000333333333333333,0.00138888888888889,0.00194444444444444,0,0,0.0266111111111111,0,0.002,0,0.00411111111111111,0.000111111111111111,0.000277777777777778,0.00127777777777778,0.000277777777777778,0.000111111111111111,0.00211111111111111,0,0,0.0482777777777778,0
103,0,0,0,0,0,0,0.757777777777778,0.0385555555555556,0.0343888888888889,0.000722222222222222,0,0.0553888888888889,0.0184444444444444,0.00211111111111111,0.00322222222222222,0.0309444444444444,0.002,0.000722222222222222,5.55555555555556e-05,0.000166666666666667,0.0025,0.00211111111111111,0,0,0.0179444444444444,0.000777777777777778,0.00322222222222222,0,0.00138888888888889,0,0.000222222222222222,0.00133333333333333,0.000555555555555556,0,0.00188888888888889,0.000166666666666667,0,0.0230555555555556,0
104,5.55555555555556e-05,5.55555555555556e-05,0,0,0,0.00161111111111111,0.619277777777778,0.0624444444444444,0.118833333333333,0.00216666666666667,0,0.0405,0.0219444444444444,0.00288888888888889,0.00772222222222222,0.0380555555555556,0.00361111111111111,0.00188888888888889,0.000333333333333333,0.000666666666666667,0.00216666666666667,0.00405555555555556,0,0.000277777777777778,0.0165,0.000555555555555556,0.0155555555555556,0,0.0035,0,0.000388888888888889,0.0138333333333333,0.000944444444444444,0.000722222222222222,0.00238888888888889,0.000111111111111111,0,0.0146111111111111,0
105,0,0,0,0,0,0.001,0.896277777777778,0.00588888888888889,0.00888888888888889,5.55555555555556e-05,0,0.0134444444444444,0.0158333333333333,0.000222222222222222,0.000111111111111111,0.0248888888888889,0.000611111111111111,0.000333333333333333,0.000166666666666667,0,0.00116666666666667,0.00144444444444444,0,0,0.0114444444444444,5.55555555555556e-05,0.00177777777777778,0,0.00194444444444444,0,0,0.00333333333333333,0.000111111111111111,0,0.00111111111111111,0.000111111111111111,0,0.00366666666666667,0
106,0,0,0.00144444444444444,0,0,0.00327777777777778,0.7415,0.0109444444444444,0.0106666666666667,0.000111111111111111,0,0.0208888888888889,0.0145,0.000111111111111111,5.55555555555556e-05,0.0181111111111111,0.00122222222222222,0.000111111111111111,0.000222222222222222,0.000166666666666667,0.000944444444444444,0.00116666666666667,0,0,0.0113333333333333,0,0.00194444444444444,0,0.00222222222222222,0,5.55555555555556e-05,0.151555555555556,0.000111111111111111,5.55555555555556e-05,0.001,0.000277777777777778,0,0.00522222222222222,0
107,0,0,0.00288888888888889,0,0,0.0151111111111111,0.777722222222222,0.0189444444444444,0.0189444444444444,5.55555555555556e-05,0,0.0182777777777778,0.0122222222222222,0,0.000444444444444444,0.0138333333333333,0.00144444444444444,0.000277777777777778,0,5.55555555555556e-05,0.000944444444444444,0.00105555555555556,0,0,0.0102222222222222,0,0.00194444444444444,0,0.00177777777777778,0,0,0.0869444444444444,5.55555555555556e-05,5.55555555555556e-05,0.000555555555555556,5.55555555555556e-05,0,0.00655555555555555,0
108,0,0,0.00588888888888889,0,0.000111111111111111,0.0274444444444444,0.799388888888889,0.0343333333333333,0.0418333333333333,0.000222222222222222,0,0.0163333333333333,0.0101666666666667,0.000388888888888889,0.00161111111111111,0.0100555555555556,0.00183333333333333,0.000833333333333333,0,0.000222222222222222,0.000555555555555556,0.000888888888888889,0,0,0.009,5.55555555555556e-05,0.00161111111111111,0,0.00166666666666667,0,0,0.00783333333333333,0.000611111111111111,0.000111111111111111,5e-04,0,0,0.00777777777777778,0
109,0,5.55555555555556e-05,0.000333333333333333,0,0,0.000444444444444444,0.572333333333333,0.0907222222222222,0.127333333333333,0.00172222222222222,0,0.0510555555555556,0.0239444444444444,0.0025,0.00822222222222222,0.0267222222222222,0.00427777777777778,0.00422222222222222,0.000388888888888889,0.00116666666666667,0.00205555555555556,0.006,0,0,0.0174444444444444,0.000444444444444444,0.00855555555555556,5.55555555555556e-05,0.00444444444444444,0,5.55555555555556e-05,0.0303888888888889,0.00138888888888889,0.000111111111111111,0.00194444444444444,0.000222222222222222,5.55555555555556e-05,0.0102222222222222,0
110,0,0,0,0,0,0,0.556333333333333,0.129388888888889,0.0947777777777778,0.00211111111111111,0,0.0455,0.0367777777777778,0.00183333333333333,0.00438888888888889,0.0370555555555556,0.00511111111111111,0.00183333333333333,5e-04,0.000611111111111111,0.00311111111111111,0.00922222222222222,0,0,0.0152222222222222,0.000611111111111111,0.00583333333333333,0,0.00777777777777778,0,0.000333333333333333,0.031,0.00155555555555556,0.000222222222222222,0.00216666666666667,0.000111111111111111,0,0.00633333333333333,0
111,0,0,0,0,0,0,0.598806479113384,0.118442739414606,0.0791133844842285,0.00193236714975845,0,0.0423984086388178,0.0362603012219381,0.00159136118215402,0.00318272236430804,0.0356919579425973,0.00443307757885763,0.0014208581983518,0.000397840295538505,0.000454674623472577,0.00284171639670361,0.00841148053424268,0,0,0.0128445581131003,0.000454674623472577,0.00437624325092356,0,0.00687695368002273,0,0.000227337311736289,0.0310315430520034,0.00130718954248366,0.000113668655868144,0.00181869849389031,5.68343279340722e-05,0,0.00534242682580278,0
112,0,0,0,0,0,0,0.667627607257928,0.0942852297778531,0.0625176643491041,0.00135662201119213,0,0.0379854163133797,0.0327850319371432,0.00113051834266011,0.00220451076818721,0.0302413656661579,0.00350460686224634,0.00113051834266011,0.000282629585665027,0.000339155502798033,0.00237408851958623,0.00610479905036459,0,0,0.00983550958114295,0.000339155502798033,0.0030523995251823,0,0.00553953987903454,0,0.000169577751399016,0.0300717879147589,0.000960940591261093,0.000113051834266011,0.00146967384545814,5.65259171330055e-05,0,0.00440902153637443,0
113,5.57506829458661e-05,0,0,0,0,0,0.74187433796064,0.0665663154373641,0.0482243407481742,0.000724758878296259,0,0.0331159056698445,0.0277080894240954,0.000724758878296259,0.00144951775659252,0.0236382895690472,0.00234152868372638,0.000947761610079723,0.000111501365891732,0.000223002731783464,0.00183977253721358,0.0032892902938061,0,0,0.00708033673412499,0.000167252048837598,0.00195127390310531,0,0.00367954507442716,5.57506829458661e-05,5.57506829458661e-05,0.0287673524000669,0.000669008195350393,0,0.00105926297597146,5.57506829458661e-05,0,0.00351229302558956,0
114,5.52364118426867e-05,0,0,0,0,0,0.800486080424216,0.0439129474149359,0.038610251878038,0.00016570923552806,0,0.029441007512152,0.0222602739726027,0.000386654882898807,0.00110472823685373,0.0182832523199293,0.00149138311975254,0.0008285461776403,0,0.000220945647370747,0.00132567388422448,0.00104949182501105,0,0,0.00491604065399912,5.52364118426867e-05,0.00127043747238179,0,0.00220945647370747,5.52364118426867e-05,0,0.027673442333186,0.00033141847105612,0,0.000773309765797614,5.52364118426867e-05,0,0.00298276623950508,0
115,0.000111111111111111,0,0,0,0,0,0.824388888888889,0.0346111111111111,0.0357777777777778,0,0,0.0279444444444444,0.0171666666666667,0.000333333333333333,0.001,0.0162777777777778,0.00127777777777778,0.000833333333333333,0,0.000222222222222222,0.00111111111111111,0.000222222222222222,0,0,0.00416666666666667,0,0.00105555555555556,0,0.00161111111111111,0.000166666666666667,0,0.0275555555555556,0.000277777777777778,0,0.000722222222222222,5.55555555555556e-05,0,0.00294444444444444,0
116,0,0,0.00438888888888889,0,0,0.0150555555555556,0.611666666666667,0.0732222222222222,0.124333333333333,0.00127777777777778,0.000111111111111111,0.028,0.0102777777777778,0.00116666666666667,0.00455555555555556,0.0167777777777778,0.00161111111111111,0.00211111111111111,0,0.000722222222222222,0.000833333333333333,0.000611111111111111,0.00344444444444444,0.00111111111111111,0.00444444444444444,0.000222222222222222,0.00238888888888889,0,0.00155555555555556,0.000111111111111111,0,0.0827777777777778,0.000388888888888889,0.000333333333333333,0.001,0.000111111111111111,0,0.0035,0
117,0,0,0.00138888888888889,0,0,0.00916666666666667,0.703444444444444,0.0393888888888889,0.0721111111111111,0.000444444444444444,0.000111111111111111,0.0315,0.0147777777777778,0.000777777777777778,0.00194444444444444,0.0278333333333333,0.00233333333333333,0.000944444444444444,0,0.000277777777777778,0.00144444444444444,0.000388888888888889,0.00127777777777778,0.000333333333333333,0.00455555555555556,0.000222222222222222,0.00216666666666667,0.000722222222222222,0.00233333333333333,0,5.55555555555556e-05,0.0745,0.000277777777777778,0.000277777777777778,0.00122222222222222,0,0,0.00294444444444444,0
118,0,0,0,0,0,0.00377777777777778,0.764722222222222,0.0211666666666667,0.0341111111111111,5.55555555555556e-05,5.55555555555556e-05,0.0276111111111111,0.0172777777777778,0.000166666666666667,5.55555555555556e-05,0.0338333333333333,0.00205555555555556,0.000388888888888889,0,0.000333333333333333,0.00155555555555556,0.000277777777777778,0,0,0.00622222222222222,0.000166666666666667,0.00211111111111111,0.000555555555555556,0.00211111111111111,5.55555555555556e-05,0.000166666666666667,0.0752222222222222,5e-04,0.000111111111111111,0.00138888888888889,0,0,0.00361111111111111,0
119,0,0,0,0,0,0,0.665944444444444,0.0130555555555556,0.0178888888888889,0.000166666666666667,0,0.0179444444444444,0.0171666666666667,0.000166666666666667,0.000277777777777778,0.025,0.00105555555555556,0.000222222222222222,0,0.000166666666666667,0.000944444444444444,0.00111111111111111,0,0,0.0075,0.000166666666666667,0.00188888888888889,0,0.00172222222222222,0,0.000166666666666667,0.223055555555556,0.000222222222222222,0.000222222222222222,0.000944444444444444,0,0,0.00261111111111111,0
120,0,0,0,0,5.55555555555556e-05,0,0.8015,0.072,0.0541111111111111,5e-04,0.000333333333333333,0.006,0.0135555555555556,0.000388888888888889,0.00238888888888889,0.0152222222222222,0.000333333333333333,0.001,0,0.000166666666666667,0.000333333333333333,0.000388888888888889,0,0,0.0162222222222222,0.000277777777777778,0.00283333333333333,5.55555555555556e-05,0.00111111111111111,0,5.55555555555556e-05,0.00783333333333333,5e-04,0.000111111111111111,0.000555555555555556,0,0,0.00194444444444444,0
121,0,0,0,0,5.55555555555556e-05,0.00238888888888889,0.6825,0.0856111111111111,0.0763333333333333,0.00122222222222222,0.000111111111111111,0.0126111111111111,0.0156666666666667,0.000888888888888889,0.003,0.0187777777777778,0.0015,0.00177777777777778,0,0.000277777777777778,0.000777777777777778,0.000388888888888889,0,0,0.0622777777777778,5.55555555555556e-05,0.00638888888888889,0,0.0025,0,0,0.0198333333333333,0.000555555555555556,0.000722222222222222,5e-04,0,0,0.0015,0
