"Time","Pasteurellaceae","Streptococcaceae","Bacteroidaceae","Ruminococcaceae","Muribaculaceae","Lachnospiraceae","Tannerellaceae","Acidaminococcaceae","Acutalibacteraceae","Oscillospiraceae_88309","Burkholderiaceae_A_595427","Coprobacillaceae","Desulfovibrionaceae","Marinifilaceae","Rikenellaceae","Butyricicoccaceae","UBA1381","Clostridia_258483_Class","Anaerotignaceae","CAG-274","CAG-508","Clostridiaceae_222000","Gammaproteobacteria_Class","Oscillospirales_Order","Coprobacteraceae","Turicibacteraceae","Peptostreptococcaceae_256921","Erysipelotrichaceae","UBA11471","Eggerthellaceae","Christensenellales_Order","Peptoniphilaceae","Mycobacteriaceae","Enterobacteriaceae_A","Negativicoccaceae","Dialisteraceae","Actinomycetaceae","CAG-138","UBA660","CAG-74","Akkermansiaceae","CAG-272","Porphyromonadaceae","Atopobiaceae","Anaerovoracaceae","Campylobacteraceae","Bacteria_Kingdom","DTU023","Fusobacteriaceae_993521"
204,0,0.000222222222222222,0.722388888888889,0.0698888888888889,0.0263333333333333,0.0574444444444444,0.0467777777777778,0.0114444444444444,0.0130555555555556,0.0137777777777778,0.00511111111111111,0.00116666666666667,0.00511111111111111,0.00366666666666667,0.00455555555555556,0.000722222222222222,0.000722222222222222,0.0025,0.000277777777777778,0.00266666666666667,0.006,0.000333333333333333,5e-04,0.00116666666666667,0.000166666666666667,0.000111111111111111,0.000888888888888889,0.000444444444444444,0.000722222222222222,0.000222222222222222,0.000111111111111111,0,0,0,0,0,0,0,0,0.000111111111111111,0,0,0,0,5.55555555555556e-05,0.000111111111111111,0.000444444444444444,0,0
205,0,0,0.774111111111111,0.0502222222222222,0.0162777777777778,0.0573888888888889,0.0392222222222222,0.00916666666666667,0.0145555555555556,0.0129444444444444,0.00227777777777778,0.000777777777777778,0.00394444444444444,0.00344444444444444,0.00283333333333333,0.000666666666666667,0.000444444444444444,0.00222222222222222,0.000444444444444444,0.00161111111111111,0.00305555555555556,0.000222222222222222,0.000722222222222222,0.000888888888888889,0.000111111111111111,0.000111111111111111,0.000166666666666667,0.000333333333333333,0.001,0,0.000166666666666667,0,0,0,0,0,0,0,0,5.55555555555556e-05,0,0,0,0,0.000111111111111111,5.55555555555556e-05,0.000388888888888889,0,0
206,0,0.00133333333333333,0.254722222222222,0.0584444444444444,0.00716666666666667,0.180055555555556,0.0163333333333333,0.00594444444444444,0.0265555555555556,0.0257777777777778,0.00411111111111111,0.00955555555555556,0.00638888888888889,0.00122222222222222,0.00222222222222222,0.00244444444444444,0.000666666666666667,0.0131666666666667,0.0015,0.00211111111111111,0.000444444444444444,0.000277777777777778,0.000888888888888889,0.000833333333333333,0,0.000166666666666667,0.00272222222222222,5e-04,0.000111111111111111,0.00216666666666667,0.000111111111111111,0.273222222222222,0.0148333333333333,0,0.00144444444444444,0.00844444444444444,0.00888888888888889,0,0,0.000833333333333333,0,0,0.0323333333333333,0.00288888888888889,0.0123888888888889,0.00538888888888889,0.00705555555555556,0.00144444444444444,0.00161111111111111
207,0,0.000833333333333333,0.414833333333333,0.0712777777777778,0.0123333333333333,0.177388888888889,0.0367777777777778,0.0105,0.0205,0.0273333333333333,0.00538888888888889,0.00794444444444444,0.00927777777777778,0.00283333333333333,0.00422222222222222,0.00194444444444444,0.000777777777777778,0.00961111111111111,0.0015,0.00222222222222222,0.000388888888888889,0.00122222222222222,0.00105555555555556,0.000944444444444444,0.000111111111111111,0.000611111111111111,0.00177777777777778,0.000277777777777778,0.000222222222222222,0.000833333333333333,0.000444444444444444,0.127611111111111,0.00694444444444444,0,0.000777777777777778,0.0035,0.0045,0,0,0.000611111111111111,5.55555555555556e-05,0,0.0147777777777778,0.00122222222222222,0.006,0.00255555555555556,0.00388888888888889,0.000666666666666667,0.000777777777777778
208,0.000111111111111111,0.000444444444444444,0.571833333333333,0.0798333333333333,0.0186111111111111,0.153833333333333,0.0521111111111111,0.0168888888888889,0.0141111111111111,0.0312222222222222,0.00638888888888889,0.00538888888888889,0.0132777777777778,0.00438888888888889,0.00755555555555556,0.00177777777777778,0.000777777777777778,0.00633333333333333,0.00177777777777778,0.00238888888888889,0.000611111111111111,0.00194444444444444,0.0015,0.000944444444444444,0.000166666666666667,0.001,0.000444444444444444,0.000277777777777778,0.000333333333333333,0.000111111111111111,0.000777777777777778,0,0,0,0,0,0,0,0,0.000666666666666667,0,5.55555555555556e-05,0,0,0.000777777777777778,5.55555555555556e-05,0.000833333333333333,0,0
209,0,0.000277777777777778,0.610666666666667,0.0645,0.0223333333333333,0.123611111111111,0.0485,0.0206111111111111,0.0141666666666667,0.0312777777777778,0.00938888888888889,0.007,0.0113333333333333,0.00466666666666667,0.00955555555555555,0.000777777777777778,0.00105555555555556,0.00438888888888889,0.00166666666666667,0.002,0.000611111111111111,0.00116666666666667,0.00216666666666667,0.000777777777777778,5.55555555555556e-05,0.00105555555555556,0.000611111111111111,0.000722222222222222,0.000777777777777778,0.000277777777777778,0.000444444444444444,0,0,0.000111111111111111,0,0,0,0,0,0.00111111111111111,0.000111111111111111,0.000111111111111111,0,0,0.000555555555555556,0,0.000666666666666667,0,0
210,0.000166666666666667,0.000222222222222222,0.626055555555556,0.0871111111111111,0.0188333333333333,0.133111111111111,0.0332777777777778,0.0227222222222222,0.0103333333333333,0.0190555555555556,0.00644444444444444,0.00638888888888889,0.00655555555555556,0.00322222222222222,0.00727777777777778,0.00122222222222222,0.00116666666666667,0.00411111111111111,0.00166666666666667,0.00288888888888889,0.000666666666666667,0.000888888888888889,0.001,0.000444444444444444,0,0.000555555555555556,0.000166666666666667,0.000555555555555556,0.000777777777777778,0,0.000444444444444444,0,0,0,0,0,0,0,0,0.000888888888888889,0.000277777777777778,0,0,0,0.000444444444444444,0,0.000333333333333333,0,0
211,0,0.000833333333333333,0.403944444444444,0.0751666666666667,0.0156666666666667,0.147055555555556,0.0245,0.0252222222222222,0.0189444444444444,0.0536111111111111,0.00811111111111111,0.00483333333333333,0.0085,0.00227777777777778,0.0118333333333333,0.00233333333333333,0.000444444444444444,0.0132777777777778,0.00255555555555556,0.002,5.55555555555556e-05,0.000555555555555556,0.00216666666666667,0.00172222222222222,0.000222222222222222,0.000277777777777778,0.000666666666666667,0.000666666666666667,0.000444444444444444,0.0015,0.000388888888888889,0.101888888888889,0.00327777777777778,0,0.00111111111111111,0.00672222222222222,0.00511111111111111,0,0,0.00144444444444444,0.000166666666666667,0,0.0141666666666667,0.000388888888888889,0.00472222222222222,0.0223333333333333,0.00411111111111111,0.000166666666666667,0.00338888888888889
212,0,0.000222222222222222,0.492666666666667,0.0573888888888889,0.0274444444444444,0.122277777777778,0.0302222222222222,0.0233333333333333,0.0085,0.0561666666666667,0.00638888888888889,0.00227777777777778,0.0109444444444444,0.00222222222222222,0.0118888888888889,0.00105555555555556,0.00105555555555556,0.00555555555555556,0.00366666666666667,0.000888888888888889,5.55555555555556e-05,5.55555555555556e-05,0.00105555555555556,0.000888888888888889,0.000166666666666667,0.000166666666666667,0.000222222222222222,0.006,0.000166666666666667,0.000611111111111111,0.000333333333333333,0.0477222222222222,0.00122222222222222,0,0.000888888888888889,0.00577777777777778,0.00277777777777778,0,0,0.000833333333333333,0.000777777777777778,0,0.0162777777777778,0.000111111111111111,0.00283333333333333,0.0171111111111111,0.026,0,0.00344444444444444
213,0.000333333333333333,0.000111111111111111,0.636055555555556,0.117611111111111,0.0155,0.0975555555555556,0.0226111111111111,0.0226666666666667,0.0345555555555556,0.0200555555555556,0.00611111111111111,0.00194444444444444,0.00638888888888889,0.00261111111111111,0.00311111111111111,0.00255555555555556,0.000888888888888889,0.00227777777777778,0.00183333333333333,0.000388888888888889,0.000555555555555556,0.000333333333333333,0.000833333333333333,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,5.55555555555556e-05,0.000277777777777778,0.000611111111111111,0.000111111111111111,0.000611111111111111,0,0,0,0,0,0,0,0,0.000166666666666667,0.000166666666666667,0,0,0,0.000277777777777778,0,0.000277777777777778,0,0
214,5.55555555555556e-05,0.000444444444444444,0.573333333333333,0.151611111111111,0.027,0.118277777777778,0.0266111111111111,0.0128333333333333,0.0256111111111111,0.0215555555555556,0.00766666666666667,0.00538888888888889,0.006,0.00283333333333333,0.00533333333333333,0.00105555555555556,0.000833333333333333,0.00266666666666667,0.00116666666666667,0.000944444444444444,0.000833333333333333,0.001,0.00144444444444444,0.000388888888888889,0.000111111111111111,0.000222222222222222,0.00122222222222222,0.000444444444444444,0.000888888888888889,0.000277777777777778,0.000388888888888889,0.000166666666666667,0,0,0,0,0,0,0,0.000277777777777778,0.000111111111111111,5.55555555555556e-05,0,0,5.55555555555556e-05,0,0.000777777777777778,0,0
215,0,0.000277777777777778,0.391111111111111,0.0765,0.0182777777777778,0.0987222222222222,0.0165,0.0106666666666667,0.0397777777777778,0.0422777777777778,0.00588888888888889,0.00494444444444444,0.006,0.00161111111111111,0.00661111111111111,0.00255555555555556,0.000611111111111111,0.00794444444444444,0.00244444444444444,0.00105555555555556,5.55555555555556e-05,0.000277777777777778,0.00122222222222222,0.000777777777777778,0,0.000166666666666667,0.001,0.000722222222222222,0.000388888888888889,0.00105555555555556,0.000388888888888889,0.135333333333333,0.00505555555555556,0,0.00111111111111111,0.00616666666666667,0.00294444444444444,0,0,5e-04,0.000166666666666667,0.000111111111111111,0.0383888888888889,0.000388888888888889,0.00827777777777778,0.0392222222222222,0.0164444444444444,0.00138888888888889,0.00372222222222222
216,0,0,0.584722222222222,0.132722222222222,0.0279444444444444,0.0930555555555556,0.0281111111111111,0.0172777777777778,0.0374444444444444,0.0325,0.00622222222222222,0.000777777777777778,0.00705555555555556,0.00216666666666667,0.0110555555555556,0.00166666666666667,0.00188888888888889,0.00238888888888889,0.00233333333333333,0.000777777777777778,0,0.000277777777777778,0.00161111111111111,0.00188888888888889,0.001,0,0.000444444444444444,0.000111111111111111,0.000722222222222222,0,0.000944444444444444,0.000388888888888889,0,0,0,0,0,0,0,0.000555555555555556,0.000111111111111111,0,0.000111111111111111,0,0.000277777777777778,0,0.001,0,0
217,5.55555555555556e-05,0.000388888888888889,0.5105,0.1805,0.0284444444444444,0.151388888888889,0.0287222222222222,0.0123333333333333,0.0336111111111111,0.0172222222222222,0.006,0.00261111111111111,0.00566666666666667,0.00388888888888889,0.0045,0.000611111111111111,0.000666666666666667,0.00255555555555556,0.00138888888888889,0.00127777777777778,0.001,0.000611111111111111,0.000611111111111111,0.000388888888888889,0.000666666666666667,0.00105555555555556,0.000722222222222222,0.000166666666666667,0.000444444444444444,5.55555555555556e-05,5e-04,0,0,0,0,0,0,0,0,0,0.000111111111111111,0,0,0,0,0,0.000944444444444444,0,0
218,0,0,0.645055555555556,0.120388888888889,0.0306111111111111,0.0938333333333333,0.0318888888888889,0.0119444444444444,0.0146111111111111,0.018,0.00583333333333333,0.00133333333333333,0.00688888888888889,0.00366666666666667,0.00444444444444444,0.00105555555555556,0.000888888888888889,0.00188888888888889,0.00127777777777778,0.000777777777777778,5e-04,0.000111111111111111,0.000944444444444444,0.000888888888888889,0.000111111111111111,0.000611111111111111,0.000333333333333333,5.55555555555556e-05,5e-04,0,0.000111111111111111,5.55555555555556e-05,0,0,0,0,0,0,0,0.000166666666666667,5.55555555555556e-05,0,5.55555555555556e-05,0,0.000111111111111111,0.000111111111111111,0.000666666666666667,0,0
219,0,0.000222222222222222,0.336611111111111,0.0968888888888889,0.0178333333333333,0.141444444444444,0.0176111111111111,0.0156666666666667,0.0358888888888889,0.0415,0.00655555555555556,0.00811111111111111,0.00683333333333333,0.00316666666666667,0.00472222222222222,0.00322222222222222,0.000833333333333333,0.00838888888888889,0.00438888888888889,0.00127777777777778,0.000944444444444444,0.000222222222222222,0.00111111111111111,0.00155555555555556,0.000166666666666667,0.000222222222222222,0.000888888888888889,0.000444444444444444,0.000388888888888889,0.00222222222222222,0,0.118277777777778,0.00572222222222222,0,0.000888888888888889,0.00527777777777778,0.00738888888888889,0,0,0.000888888888888889,0.000222222222222222,5.55555555555556e-05,0.0193888888888889,5e-04,0.0131111111111111,0.0497222222222222,0.0158333333333333,0.000277777777777778,0.00127777777777778
220,0,0.000222222222222222,0.472277777777778,0.0805,0.0251111111111111,0.114333333333333,0.0263333333333333,0.0194444444444444,0.0275555555555556,0.0355,0.00655555555555556,0.006,0.00755555555555555,0.00372222222222222,0.00716666666666667,0.002,0.000611111111111111,0.006,0.00311111111111111,0.000944444444444444,0.000555555555555556,5.55555555555556e-05,0.000833333333333333,0.0015,0.000277777777777778,0.000111111111111111,0.001,0.000444444444444444,0.000388888888888889,0.00144444444444444,0.000166666666666667,0.0705,0.00338888888888889,0,0.000611111111111111,0.00344444444444444,0.00438888888888889,0,0,0.00111111111111111,0.001,0,0.0112777777777778,0.000388888888888889,0.00827777777777778,0.0308888888888889,0.0111666666666667,0.000166666666666667,0.000722222222222222
221,0,0.000166666666666667,0.671111111111111,0.0567777777777778,0.0377222222222222,0.0772777777777778,0.0391666666666667,0.0238333333333333,0.0172777777777778,0.0279444444444444,0.007,0.00233333333333333,0.0085,0.00627777777777778,0.00966666666666667,0.000777777777777778,0.000666666666666667,0.00261111111111111,0.00138888888888889,0.000388888888888889,0,5.55555555555556e-05,0.000944444444444444,0.000833333333333333,0.000222222222222222,0.000166666666666667,0.000388888888888889,0.000666666666666667,0.000611111111111111,0,0.000277777777777778,0,0,0,0,0,0,0,0,0.001,0.00172222222222222,0,0,0,0.000166666666666667,0,0.00138888888888889,0,0
222,0,0,0.630833333333333,0.0928333333333333,0.0230555555555556,0.107888888888889,0.0507222222222222,0.0167777777777778,0.0180555555555556,0.0230555555555556,0.00344444444444444,0.00188888888888889,0.00916666666666667,0.0045,0.00366666666666667,0.000833333333333333,0.000222222222222222,0.00366666666666667,0.00188888888888889,0.000666666666666667,0.000888888888888889,0,0.001,0.000833333333333333,5.55555555555556e-05,0,0,0.000222222222222222,0.000111111111111111,0,0.000888888888888889,0.000166666666666667,0,0,0,0,0,0,0,0.000611111111111111,0.000277777777777778,0.000111111111111111,0.000166666666666667,0,0.000111111111111111,0,0.000888888888888889,0,0
223,0,0,0.696,0.0651111111111111,0.0170555555555556,0.104888888888889,0.0438333333333333,0.0137777777777778,0.0142777777777778,0.0155,0.00266666666666667,0.000944444444444444,0.00627777777777778,0.00327777777777778,0.00416666666666667,0.000888888888888889,0.000611111111111111,0.00227777777777778,0.00222222222222222,0.000611111111111111,0.000444444444444444,0,0.000666666666666667,0.00116666666666667,0.000166666666666667,0,0,0.000166666666666667,0.000222222222222222,0,0.000166666666666667,0,0,0,0,0,0,0,0,0.000388888888888889,0.000555555555555556,0,0,0,0.000388888888888889,0.000111111111111111,0.00111111111111111,0,0
224,0.000111111111111111,0.000388888888888889,0.358888888888889,0.122055555555556,0.0129444444444444,0.241555555555556,0.0336666666666667,0.0112777777777778,0.0408333333333333,0.0348333333333333,0.00333333333333333,0.0150555555555556,0.00788888888888889,0.00222222222222222,0.00344444444444444,0.00488888888888889,0.00116666666666667,0.0124444444444444,0.00305555555555556,0.00344444444444444,0.000611111111111111,0.000611111111111111,0.000777777777777778,0.00161111111111111,0.000444444444444444,0,0.000888888888888889,0.000666666666666667,0,0.00188888888888889,0.000555555555555556,0.0423888888888889,0.00172222222222222,0,0.000222222222222222,0.00138888888888889,0.000888888888888889,0,0,0.00122222222222222,0.00138888888888889,0,0.00455555555555556,0,0.00355555555555556,0.002,0.0176666666666667,0.000277777777777778,0.000111111111111111
225,0,0,0.537777777777778,0.105333333333333,0.0221111111111111,0.142722222222222,0.0451666666666667,0.0160555555555556,0.0367222222222222,0.0363888888888889,0.00427777777777778,0.00277777777777778,0.00877777777777778,0.00427777777777778,0.00677777777777778,0.00183333333333333,0.00238888888888889,0.00438888888888889,0.00133333333333333,0.00227777777777778,0.000166666666666667,0.000388888888888889,0.00255555555555556,0.000888888888888889,0.000611111111111111,0.000222222222222222,0.000666666666666667,0.000166666666666667,0.000277777777777778,0,0.0015,5.55555555555556e-05,0,0,0,0,0,0,0,0.00105555555555556,0.0045,0,0.000111111111111111,0,0.000222222222222222,0,0.00477777777777778,0,0
226,0,0.000666666666666667,0.561888888888889,0.107444444444444,0.0341666666666667,0.111777777777778,0.0496666666666667,0.0184444444444444,0.0323888888888889,0.026,0.00966666666666667,0.00433333333333333,0.0118888888888889,0.00544444444444444,0.007,0.00127777777777778,0.000722222222222222,0.00294444444444444,0.00155555555555556,0.000888888888888889,0,0.000777777777777778,0.00144444444444444,0.00111111111111111,0.000555555555555556,0.000222222222222222,0.000888888888888889,0.000277777777777778,0.000944444444444444,0.000111111111111111,0.00111111111111111,0,0,0,0,0,0,0,0,0.000222222222222222,0.00111111111111111,0,0.000111111111111111,0,0.000222222222222222,0.000611111111111111,0.00155555555555556,0,0
227,0,0.000166666666666667,0.602555555555556,0.159388888888889,0.0227777777777778,0.0873333333333333,0.0430555555555556,0.0128333333333333,0.0181111111111111,0.0158888888888889,0.00555555555555556,0.00283333333333333,0.00783333333333333,0.00422222222222222,0.00338888888888889,0.000388888888888889,0.00133333333333333,0.00188888888888889,0.00122222222222222,0.00172222222222222,0.000111111111111111,0,0.000777777777777778,0.000833333333333333,0.000444444444444444,0,0.00116666666666667,0.000333333333333333,0.000666666666666667,0.000111111111111111,0.000722222222222222,0,0,0,0,0,0,0,0,0.000111111111111111,0.000166666666666667,0,0,0,0.000166666666666667,0,0.00111111111111111,0,0
228,0,0.000222222222222222,0.398611111111111,0.0835,0.00972222222222222,0.117444444444444,0.0153888888888889,0.0075,0.026,0.0198333333333333,0.003,0.00488888888888889,0.00666666666666667,0.00161111111111111,0.00222222222222222,0.000722222222222222,0.000833333333333333,0.00605555555555556,0.00105555555555556,0.000944444444444444,0,0.000722222222222222,0.000611111111111111,0.00138888888888889,0,0,0.00216666666666667,0.000611111111111111,5.55555555555556e-05,0.000611111111111111,5e-04,0.153111111111111,0.00455555555555556,0,0.000777777777777778,0.0185,0.0025,0,0,5e-04,0.000166666666666667,0,0.0575555555555556,0.000833333333333333,0.0171666666666667,0.00988888888888889,0.00416666666666667,0.00138888888888889,0.0151111111111111
229,0.00122222222222222,0,0.533888888888889,0.201055555555556,0.0216666666666667,0.111166666666667,0.0313888888888889,0.0119444444444444,0.0315,0.0161666666666667,0.00688888888888889,0.00255555555555556,0.00705555555555556,0.00416666666666667,0.00316666666666667,0.000111111111111111,0.000388888888888889,0.00261111111111111,0.000888888888888889,0.00188888888888889,0.000833333333333333,0.00127777777777778,0.00111111111111111,0.000888888888888889,0.000166666666666667,0.000111111111111111,0.00222222222222222,0.000555555555555556,0.000166666666666667,0.000333333333333333,0.000555555555555556,0.000111111111111111,0,0,0,0.000111111111111111,0,0,0,0,0.000111111111111111,0,5.55555555555556e-05,0,5.55555555555556e-05,0,0.000833333333333333,0,0
230,0.000611111111111111,5.55555555555556e-05,0.553444444444444,0.1805,0.0222777777777778,0.0976666666666667,0.0321666666666667,0.0170555555555556,0.03,0.0221111111111111,0.0103333333333333,0.00144444444444444,0.00811111111111111,0.00377777777777778,0.00394444444444444,0.000555555555555556,0.000555555555555556,0.00338888888888889,0.00105555555555556,0.00172222222222222,0.000388888888888889,0.000722222222222222,0.00111111111111111,0.00155555555555556,0.000222222222222222,0.000166666666666667,0.00183333333333333,0.000333333333333333,0.000166666666666667,0.000277777777777778,0.000833333333333333,0,0,0.000444444444444444,0,0,0,0,0,5.55555555555556e-05,0,0,0,0,0,0,0.000722222222222222,0,0
231,0,0.000277777777777778,0.575555555555555,0.153,0.0227777777777778,0.0787777777777778,0.0363888888888889,0.0241111111111111,0.0286666666666667,0.029,0.0113888888888889,0.00122222222222222,0.0106666666666667,0.00361111111111111,0.00561111111111111,0.00155555555555556,0.000944444444444444,0.00538888888888889,0.0015,0.00155555555555556,5.55555555555556e-05,5e-04,0.00144444444444444,0.0015,0.000166666666666667,0.000111111111111111,0.000777777777777778,0.000222222222222222,0.000166666666666667,0.000111111111111111,0.000444444444444444,0,0,0.000777777777777778,0,0,0,0,0,0.000111111111111111,0,0,0,0,0.000111111111111111,0,0.000944444444444444,0,0
232,0,0.000222222222222222,0.522111111111111,0.1755,0.0282777777777778,0.0992777777777778,0.0540555555555556,0.018,0.0155,0.0338333333333333,0.0122777777777778,0.00383333333333333,0.00783333333333333,0.00344444444444444,0.00427777777777778,0.0015,0.00133333333333333,0.00444444444444444,0.00166666666666667,0.00138888888888889,0,0.000555555555555556,0.00216666666666667,0.00216666666666667,0.000944444444444444,0.000111111111111111,0.000222222222222222,5e-04,0.000222222222222222,5.55555555555556e-05,5e-04,0,0,0.000166666666666667,0,0,0,0,0,0.000166666666666667,0.000222222222222222,0,0,0,0.000277777777777778,0,0.00261111111111111,0,0
233,0,0.000111111111111111,0.535277777777778,0.185111111111111,0.0213888888888889,0.105777777777778,0.0514444444444444,0.0161666666666667,0.0122777777777778,0.0308333333333333,0.00811111111111111,0.00133333333333333,0.0055,0.003,0.00527777777777778,0.00144444444444444,0.000777777777777778,0.00172222222222222,0.00138888888888889,0.00183333333333333,0,0.000222222222222222,0.00238888888888889,0.00116666666666667,0.000611111111111111,0.000166666666666667,0.000722222222222222,0.000388888888888889,0.000444444444444444,0.000277777777777778,0.000833333333333333,0,0,0,0,0,0,0,0,0.000388888888888889,5e-04,0,0,0,5.55555555555556e-05,0,0.00272222222222222,0,0
234,0,0.000222222222222222,0.548722222222222,0.102722222222222,0.0234444444444444,0.107055555555556,0.0867222222222222,0.00966666666666667,0.0515,0.0212777777777778,0.00611111111111111,0.00388888888888889,0.00594444444444444,0.00511111111111111,0.00522222222222222,0.00222222222222222,0.00138888888888889,0.00611111111111111,0.00105555555555556,0.0015,0,0.000388888888888889,0.00166666666666667,5e-04,0.000444444444444444,0.000111111111111111,0.000833333333333333,0.000333333333333333,0.000666666666666667,0.000888888888888889,0.000666666666666667,0,0,0,0,0,0,0,0,0.000222222222222222,0.000555555555555556,0,0,0,0.000166666666666667,5.55555555555556e-05,0.00188888888888889,0,0
235,0,0.000388888888888889,0.551555555555556,0.0487777777777778,0.0228333333333333,0.112666666666667,0.105111111111111,0.00611111111111111,0.0829444444444444,0.0168333333333333,0.00444444444444444,0.00483333333333333,0.00611111111111111,0.00638888888888889,0.0055,0.00233333333333333,0.00155555555555556,0.00872222222222222,0.00144444444444444,0.00222222222222222,0,0.000333333333333333,0.000777777777777778,0.000388888888888889,0.000333333333333333,0.000166666666666667,0.000944444444444444,0.000333333333333333,0.000833333333333333,0.00155555555555556,0.000388888888888889,0,0,0,0,0,0,0,0,0.000333333333333333,0.000722222222222222,0,0,0,0.000277777777777778,5.55555555555556e-05,0.000944444444444444,0,0
236,0,0.000111111111111111,0.615888888888889,0.0965555555555555,0.0227222222222222,0.081,0.0625555555555556,0.0233333333333333,0.0307222222222222,0.0222222222222222,0.00455555555555556,0.00338888888888889,0.00855555555555556,0.00394444444444444,0.00544444444444444,0.00122222222222222,0.000277777777777778,0.00438888888888889,0.0015,0.00133333333333333,0,0,0.000555555555555556,0.00133333333333333,0.000444444444444444,0.000111111111111111,0.000111111111111111,0.000277777777777778,0.000833333333333333,0.000277777777777778,0.000444444444444444,0.000333333333333333,0,0,0,0.000111111111111111,0,0,0,0.000444444444444444,0.00222222222222222,0,0.000333333333333333,0,0.000444444444444444,0,0.00122222222222222,0,0
237,0.000444444444444444,0.000555555555555556,0.557444444444444,0.144111111111111,0.0218333333333333,0.110666666666667,0.0541666666666667,0.0190555555555556,0.0219444444444444,0.0200555555555556,0.00355555555555556,0.00694444444444444,0.00533333333333333,0.00444444444444444,0.00655555555555555,0.00127777777777778,5e-04,0.00483333333333333,0.00177777777777778,0.00188888888888889,0,0.002,0.000833333333333333,0.000444444444444444,5e-04,0.000611111111111111,0.000111111111111111,0.000611111111111111,0.000833333333333333,0,0.000611111111111111,0.000611111111111111,0,0,0,0,0,0.000111111111111111,0,0.000611111111111111,0.000666666666666667,0.000111111111111111,0.000277777777777778,0,0.000444444444444444,0.000166666666666667,0.00133333333333333,0,0
238,0.000277777777777778,0.000888888888888889,0.632,0.109,0.0251111111111111,0.0896111111111111,0.0392222222222222,0.0186666666666667,0.0187777777777778,0.0222222222222222,0.00455555555555556,0.00461111111111111,0.0055,0.00483333333333333,0.00872222222222222,0.000611111111111111,0.000444444444444444,0.00255555555555556,0.00161111111111111,0.00144444444444444,0.000111111111111111,0.001,0.000444444444444444,0.00111111111111111,0.000777777777777778,0.000111111111111111,0.000111111111111111,0.000222222222222222,0.000222222222222222,0.000333333333333333,0.00105555555555556,0,0,0,0,5.55555555555556e-05,0,5.55555555555556e-05,0,0.000222222222222222,0.000722222222222222,0.000277777777777778,0,0,0.000666666666666667,5.55555555555556e-05,0.000833333333333333,0,0
239,0,0.000277777777777778,0.558,0.105055555555556,0.0132777777777778,0.1165,0.0355555555555556,0.0316111111111111,0.0267222222222222,0.0437222222222222,0.0065,0.00972222222222222,0.009,0.00483333333333333,0.0119444444444444,0.00155555555555556,0.00138888888888889,0.00494444444444444,0.003,0.00222222222222222,0.000277777777777778,0.000555555555555556,0.000722222222222222,0.00194444444444444,0.000666666666666667,0,0.002,0.000444444444444444,0.000444444444444444,0,0.00127777777777778,0.000722222222222222,0,0,0,0,0,0,0,0.001,0,0.000111111111111111,0.000222222222222222,0,0.000444444444444444,0.000166666666666667,0.00155555555555556,0,0.000722222222222222
240,0.000333333333333333,0.000222222222222222,0.608166666666667,0.165388888888889,0.0123333333333333,0.0826111111111111,0.0432222222222222,0.0216666666666667,0.00433333333333333,0.0215,0.00283333333333333,0.00566666666666667,0.00933333333333333,0.00472222222222222,0.00266666666666667,0.00111111111111111,0.00138888888888889,0.00327777777777778,0.00316666666666667,0.00105555555555556,0.00105555555555556,0,0.000277777777777778,0.000611111111111111,0.000111111111111111,0,5e-04,0.000277777777777778,0.000388888888888889,0,0.000111111111111111,0,0,0,0,0,0,0,0,0.000166666666666667,0,0,0,0,0,0,0.000833333333333333,0,0
241,0.000277777777777778,0.000166666666666667,0.673111111111111,0.0983888888888889,0.0114444444444444,0.0758888888888889,0.0358333333333333,0.0226111111111111,0.0119444444444444,0.0314444444444444,0.00327777777777778,0.00466666666666667,0.00794444444444444,0.00394444444444444,0.0045,0.000888888888888889,0.001,0.00244444444444444,0.002,0.00138888888888889,5.55555555555556e-05,0.000222222222222222,0.000888888888888889,0.00127777777777778,0.000388888888888889,0,0.00127777777777778,0.000333333333333333,0.000222222222222222,0.000222222222222222,0.000444444444444444,0,0,0,0,0,0,0,0,0.000277777777777778,0,0,0,0,0.000222222222222222,0,0.000888888888888889,0,0
242,0.000222222222222222,0.000888888888888889,0.629611111111111,0.1035,0.0153333333333333,0.0908333333333333,0.0321111111111111,0.0212777777777778,0.0268888888888889,0.0316111111111111,0.00694444444444444,0.00411111111111111,0.00761111111111111,0.00405555555555556,0.00788888888888889,0.00111111111111111,0.000833333333333333,0.00288888888888889,0.00183333333333333,0.000833333333333333,0.000333333333333333,0.001,0.00133333333333333,0.00138888888888889,0.000166666666666667,0.000722222222222222,0.00161111111111111,0.000333333333333333,0.000277777777777778,0.000111111111111111,0.000444444444444444,5.55555555555556e-05,0,0,0,0,0,0,0,0.000111111111111111,0,5.55555555555556e-05,0,0,0.000166666666666667,0,0.00111111111111111,0,0
