"x_1","x_2","x_3","x_4"
0.0931151100031627,0.03168231804437,0.131890668911756,0.0338418972061282
0.0943639202648184,0.0278944082285486,0.143206541770528,0.0418575562923996
0.095556724276136,0.029490900050902,0.142681198340231,0.0505750187963844
0.0910749599844588,0.0294583570958163,0.1546910523211,0.0522734603433972
0.110770169615359,0.0299962230790595,0.157074980644743,0.0683350666460295
0.10161201553464,0.037418853409149,0.138097236352414,0.069151959333021
0.116363839203654,0.0286695512165358,0.1500552170342,0.0718366562547365
0.125811957449699,0.0313879099243532,0.130033907668943,0.0964859548175519
0.11239890688878,0.0374092675718857,0.129685349392275,0.103156517806771
0.126116992171432,0.0380964500319851,0.121929108182151,0.0980070823815815
0.123809116655829,0.0400444698169566,0.109902287492272,0.098384015000188
0.119180880030318,0.0331456563181273,0.101603338495888,0.0835358694033824
0.12069746847042,0.0479590449993009,0.101457992456046,0.0805285292942772
0.120719115847047,0.0403551838336505,0.100471415481064,0.0629174258128197
0.125704533840425,0.0515393051339173,0.102027731646146,0.0704616259057947
0.119847833209658,0.0376731382511587,0.0881745277536044,0.0667551294467835
0.128593355223951,0.046711620906893,0.0923724231903681,0.0569226003230855
0.13293153931163,0.0549003708118567,0.110930968248333,0.0467698299784557
0.112674383153448,0.04689115019108,0.11316543859887,0.0433281497548408
0.119280167105632,0.0482081953481886,0.115010204622811,0.0336892576013005
