"Time","x_1","x_2","x_3","x_4"
203,0.127450435109214,0.0462899699069169,0.0891505864986404,0.0822650283863191
204,0.152769851156044,0.05169399773219,0.0966661191950923,0.00784178053951487
205,0.123176554600084,0.0504265250949261,0.082665575815066,0.0340692868615538
206,0.127102526894743,0.0409905423648178,0.122555386623482,0.0464542450270625
207,0.142748450002024,0.0465707880883151,0.149011493466336,0.0523264128319027
208,0.116602716132142,0.0647975810644209,0.160005839933879,0.0334692225005471
209,0.0914366087521531,0.0571305007116385,0.149084620443579,0.0228575876289407
210,0.145458566461865,0.0393007326945357,0.142817114325667,0.0424709229831141
211,0.121647976325368,0.0517415672790106,0.224066720122022,0.0910292735477234
212,0.0969559295478725,0.0321631332948621,0.174424759180128,0.0728574756802978
213,0.0630835745815977,0.0395376354542888,0.185714150564673,0.0353272115233992
214,0.135693270829798,0.0556722882269458,0.144146787868636,0.118250809654876
215,0.160632434367461,0.0217044538095994,0.140448110769946,0.112216713513753
216,0.0927344841509874,0.0225063001144302,0.138754828927099,0.107789139349987
217,0.101972792951389,0.0765511466519023,0.15198110931973,0.109108773660878
218,0.106505956208873,0.0409107668085744,0.102416730806984,0.101770351083656
219,0.065654327574049,0.0131751082505498,0.118194109776074,0.10119633426773
220,0.0709564653049429,0.0456303416240437,0.0541519056596771,0.0753646408552483
221,0.0423114135398207,0.0719765706352574,0.083121411967863,0.0801462893200695
222,0.0615456841779633,0.0565180474679553,0.0666567011699315,0.0460185413423636
223,0.0886653805039829,0.0499160890532621,0.11571811130044,0.0601035118244991
224,0.0708273903004931,0.0627118499197244,0.0925846844364016,0.0712779442467019
225,0.0732370318902188,0.0217138108654137,0.0917431441557611,0.0539217597642598
226,0.0765771483591198,0.0500203353125968,0.131676289938503,0.060453317526366
227,0.0432635354007305,0.0221547177149496,0.132252770966387,0.0153260497561371
228,0.0993739255554555,0.0325757925865312,0.0983007573999491,0.0368425319147441
229,0.0561856774343205,0.0757122532251435,0.131630593990457,0.0479033935846394
230,0.0836400228847824,0.0498749251327846,0.105512716259365,0.015257688756468
231,0.08208632049659,0.045112339476966,0.127406549725086,0.0703529661488326
232,0.0897858793177297,0.00705610811857651,0.17544179814034,0.0222925059799064
233,0.12686852733255,0.0131754590957744,0.1770708606324,0.0519582638192444
234,0.089699997733854,0.074470493474206,0.173307910804216,0.0592276858955641
235,0.0894515316340499,0.00702511045678827,0.140233027468833,0.0678535156569662
236,0.0785221359903868,0.0335042100849631,0.11159354542934,0.0715260196684101
237,0.0965501400170427,0.0476162243039446,0.120362786042217,0.0948842653924633
238,0.0929427454562565,0.0509227424517751,0.155290260645536,0.0735378250256734
239,0.127777296618605,0.053349588424925,0.121600145324061,0.0731665349075016
240,0.105347985574401,0.0295629651173963,0.0753774320800783,0.0863449367372735
241,0.131200944803404,0.0178984203226549,0.10729798687845,0.0947169016502744
242,0.124113051069087,0.0298878516636523,0.133033692702679,0.114450408435942
243,0.0995995631411127,0.0199046711770474,0.113500760160226,0.112913355125696
244,0.112914641000466,0.0525630543412993,0.0818521511069037,0.0790146469439177
245,0.14606131555243,0.0646121464789051,0.0666928845051019,0.072187553902465
246,0.145218132853729,0.0869719227311828,0.0819052681603784,0.0525826774662788
247,0.165265236845085,0.0539289906337562,0.101244872957094,0.0525136007027362
248,0.122359388441006,0.0311551704131369,0.121540430560633,0.0188156475884886
249,0.0891929992539816,0.0709568583870585,0.0691334912675071,0.0492934760441357
250,0.099973132327953,0.0700668180631835,0.133297794983755,0.0305585240711811
