"Time","Phocaeicola_A_858004","Faecalibacterium","Gemmiger_A_73129","Anaerostipes","Fusicatenibacter","Blautia_A_141781","Faecalibacillus","Bacteroides_H","Agathobaculum","unknown_Genus_79","other"
297,0.251666666666667,0.223944444444444,0.0295555555555556,0.0323333333333333,0.0165,0.0516666666666667,0.0411666666666667,0.164555555555556,0.00655555555555556,0.00183333333333333,0.180222222222222
298,0.386722222222222,0.157222222222222,0.0451111111111111,0.0141111111111111,0.00811111111111111,0.0376666666666667,0.0266666666666667,0.152055555555556,0.017,0.000888888888888889,0.154444444444444
299,0.283110639011573,0.269637166657349,0.0466260412590149,0.0188964052104881,0.0133057527813496,0.0424330519371611,0.0294068317772684,0.117627327109074,0.014088444121429,0.00385755017610555,0.161010789959188
300,0.176,0.383444444444444,0.0453333333333333,0.0293333333333333,0.0183888888888889,0.0468333333333333,0.0318333333333333,0.0831111111111111,0.0105,0.00683333333333333,0.168388888888889
301,0.248333333333333,0.336388888888889,0.0278333333333333,0.0493333333333333,0.0153333333333333,0.0366666666666667,0.0258888888888889,0.106666666666667,0.00905555555555556,0.00111111111111111,0.143388888888889
302,0.199666666666667,0.308,0.0341111111111111,0.0696111111111111,0.0208333333333333,0.0432777777777778,0.0488333333333333,0.0962222222222222,0.0185555555555556,0.000444444444444444,0.160444444444444
303,0.192,0.293222222222222,0.0726666666666667,0.049,0.0123888888888889,0.0712777777777778,0.0329444444444444,0.1035,0.0344444444444444,0,0.138555555555556
304,0.0547777777777778,0.325611111111111,0.111888888888889,0.0607222222222222,0.0278888888888889,0.115833333333333,0.117666666666667,0.0102777777777778,0.0441666666666667,0.00105555555555556,0.130111111111111
305,0.301833333333333,0.302388888888889,0.0444444444444444,0.0400555555555556,0.0214444444444444,0.0378333333333333,0.0575555555555556,0.0374444444444444,0.0323888888888889,0.00111111111111111,0.1235
306,0.136611111111111,0.300722222222222,0.0468888888888889,0.072,0.0433888888888889,0.110611111111111,0.159944444444444,0.00238888888888889,0.0265,0.00333333333333333,0.0976111111111111
307,0.0492777777777778,0.219388888888889,0.0751111111111111,0.0402777777777778,0.0316666666666667,0.118777777777778,0.164222222222222,0.00533333333333333,0.0383888888888889,0.0103333333333333,0.247222222222222
308,0.203111111111111,0.2265,0.0521111111111111,0.0333888888888889,0.0220555555555556,0.0845,0.104111111111111,0.0293888888888889,0.0340555555555556,0.00705555555555556,0.203722222222222
309,0.363611111111111,0.225055555555556,0.0281111111111111,0.0305,0.0147222222222222,0.0451111111111111,0.0530555555555556,0.0573888888888889,0.0267222222222222,0.00305555555555556,0.152666666666667
310,0.154222222222222,0.237388888888889,0.0409444444444444,0.0532222222222222,0.0153333333333333,0.0581111111111111,0.0816111111111111,0.0336666666666667,0.100666666666667,0.00355555555555556,0.221277777777778
311,0.0105555555555556,0.075,0.0757777777777778,0.0877777777777778,0.0277222222222222,0.166277777777778,0.193166666666667,0.0055,0.0593888888888889,0.00483333333333333,0.294
312,0.435222222222222,0.137611111111111,0.0163888888888889,0.0142777777777778,0.00666666666666667,0.0227777777777778,0.0382777777777778,0.0892222222222222,0.0466111111111111,0.00138888888888889,0.191555555555556
313,0.219055555555556,0.190166666666667,0.0377777777777778,0.0466666666666667,0.0236111111111111,0.0963333333333333,0.0488333333333333,0.0456666666666667,0.0218333333333333,0.00144444444444444,0.268611111111111
314,0.325166666666667,0.229444444444444,0.0375555555555556,0.0431666666666667,0.0143888888888889,0.0614444444444444,0.0323333333333333,0.0251666666666667,0.007,0.000888888888888889,0.223444444444444
315,0.360333333333333,0.122444444444444,0.0495,0.0219444444444444,0.0122777777777778,0.0301666666666667,0.0412222222222222,0.126222222222222,0.0210555555555556,0.000277777777777778,0.214555555555556
316,0.0780555555555556,0.117166666666667,0.101111111111111,0.0887777777777778,0.0218888888888889,0.0675,0.1775,0.095,0.0379444444444444,0.001,0.214055555555556
317,0.357555555555556,0.0971666666666667,0.019,0.0569444444444444,0.0131666666666667,0.033,0.09,0.126555555555556,0.0530555555555556,0.00155555555555556,0.152
318,0.430333333333333,0.153444444444444,0.0135,0.0740555555555556,0.0145,0.0373888888888889,0.107611111111111,0.0241666666666667,0.0461666666666667,0.00127777777777778,0.0975555555555556
319,0.373222222222222,0.188,0.0166666666666667,0.0736111111111111,0.018,0.0456666666666667,0.1195,0.014,0.0428888888888889,0.00188888888888889,0.106555555555556
320,0.266777777777778,0.242333333333333,0.0192777777777778,0.0846666666666667,0.0233888888888889,0.0566666666666667,0.150166666666667,0.0085,0.0344444444444444,0.002,0.111777777777778
321,0.1195,0.313833333333333,0.0288333333333333,0.0921111111111111,0.0302777777777778,0.0715555555555556,0.184777777777778,0.00461111111111111,0.0262777777777778,0.00333333333333333,0.124888888888889
322,0.0359444444444444,0.368444444444444,0.0313333333333333,0.094,0.0303888888888889,0.0769444444444444,0.201166666666667,0.00188888888888889,0.0215555555555556,0.0045,0.133833333333333
323,0.130611111111111,0.351277777777778,0.0305555555555556,0.105888888888889,0.0226666666666667,0.0602777777777778,0.103666666666667,0.00461111111111111,0.0384444444444444,0.00783333333333333,0.144166666666667
324,0.262444444444444,0.256777777777778,0.0486666666666667,0.0766666666666667,0.0248333333333333,0.0332777777777778,0.149222222222222,0.0174444444444444,0.0172222222222222,0.00233333333333333,0.111111111111111
325,0.407944444444444,0.385,0.009,0.02,0.00661111111111111,0.0136666666666667,0.0172777777777778,0.0139444444444444,0.00494444444444444,0.00166666666666667,0.119944444444444
326,0.320944444444444,0.3265,0.0183333333333333,0.0231666666666667,0.00922222222222222,0.0279444444444444,0.0683333333333333,0.0295,0.00933333333333333,0.00127777777777778,0.165444444444444
327,0.316722222222222,0.259611111111111,0.0110555555555556,0.0363333333333333,0.0196111111111111,0.0403888888888889,0.0524444444444444,0.0888888888888889,0.0241111111111111,5e-04,0.150333333333333
328,0.0945,0.406944444444444,0.0144444444444444,0.174555555555556,0.0244444444444444,0.0377222222222222,0.105277777777778,0.0165555555555556,0.0392777777777778,0.000444444444444444,0.0858333333333333
329,0.214333333333333,0.289166666666667,0.0232222222222222,0.0785,0.0252777777777778,0.038,0.105888888888889,0.0605,0.0215555555555556,0.000111111111111111,0.143444444444444
330,0.205833333333333,0.386722222222222,0.0406666666666667,0.0465,0.0183888888888889,0.0496111111111111,0.0500555555555556,0.0386666666666667,0.0337777777777778,0.000111111111111111,0.129666666666667
331,0.0884444444444445,0.252833333333333,0.0407222222222222,0.0593888888888889,0.0193888888888889,0.0527777777777778,0.250611111111111,0.0405555555555556,0.0166666666666667,0.00177777777777778,0.176833333333333
332,0.098,0.266055555555556,0.0196111111111111,0.1525,0.0186111111111111,0.0328888888888889,0.230555555555556,0.0315555555555556,0.0141111111111111,0.00355555555555556,0.132555555555556
333,0.133722222222222,0.275388888888889,0.0120555555555556,0.193611111111111,0.0158888888888889,0.0213333333333333,0.184888888888889,0.0321111111111111,0.0145555555555556,0.00483333333333333,0.111611111111111
334,0.273833333333333,0.228888888888889,0.0250555555555556,0.0948888888888889,0.0109444444444444,0.0325555555555556,0.0728333333333333,0.0772222222222222,0.0323888888888889,0.000611111111111111,0.150777777777778
335,0.0889444444444445,0.353388888888889,0.056,0.0682222222222222,0.0167222222222222,0.0595555555555556,0.153666666666667,0.0315555555555556,0.0148333333333333,0.000166666666666667,0.156944444444444
336,0.242666666666667,0.247722222222222,0.0308888888888889,0.0618333333333333,0.0113333333333333,0.0421111111111111,0.140222222222222,0.0348888888888889,0.0387777777777778,5e-04,0.149055555555556
337,0.00522222222222222,0.195666666666667,0.0443888888888889,0.115,0.0331111111111111,0.1225,0.235611111111111,0.000944444444444444,0.0355555555555556,0.000611111111111111,0.211388888888889
338,0.1005,0.370166666666667,0.0273333333333333,0.109944444444444,0.0275,0.0846666666666667,0.133111111111111,0.0226666666666667,0.0140555555555556,5.55555555555556e-05,0.11
339,0.0895555555555556,0.277888888888889,0.0218888888888889,0.119388888888889,0.0276111111111111,0.0928888888888889,0.193611111111111,0.0187222222222222,0.00988888888888889,0.000444444444444444,0.148111111111111
340,0.303222222222222,0.256777777777778,0.027,0.0415,0.0259444444444444,0.0528333333333333,0.0701666666666667,0.0683888888888889,0.0192777777777778,0.000222222222222222,0.134666666666667
341,0.1625,0.284222222222222,0.0816666666666667,0.0484444444444444,0.0373888888888889,0.0517222222222222,0.138666666666667,0.0380555555555556,0.0248333333333333,0,0.1325
342,0.0778888888888889,0.180722222222222,0.131055555555556,0.0760555555555556,0.0187777777777778,0.121944444444444,0.101055555555556,0.0240555555555556,0.0507222222222222,0,0.217722222222222
343,0.151444444444444,0.250222222222222,0.0583333333333333,0.116777777777778,0.0105,0.0997222222222222,0.0912777777777778,0.0750555555555556,0.0137222222222222,0.000166666666666667,0.132777777777778
344,0.185277777777778,0.186888888888889,0.0556111111111111,0.0757777777777778,0.0236111111111111,0.0673888888888889,0.108555555555556,0.0839444444444444,0.0301666666666667,0,0.182777777777778
345,0.268277777777778,0.2305,0.0522777777777778,0.0592777777777778,0.0111666666666667,0.0549444444444444,0.0751666666666667,0.0705,0.0315555555555556,0.000388888888888889,0.145944444444444
346,0.353444444444444,0.1725,0.0378888888888889,0.0297777777777778,0.00594444444444444,0.0297777777777778,0.076,0.110833333333333,0.0282222222222222,0.000222222222222222,0.155388888888889
347,0.216611111111111,0.268222222222222,0.0472222222222222,0.0476666666666667,0.0148888888888889,0.0614444444444444,0.0955555555555556,0.0579444444444444,0.0185,5.55555555555556e-05,0.171888888888889
348,0.0995555555555555,0.209611111111111,0.0947222222222222,0.0784444444444444,0.0186111111111111,0.110944444444444,0.139777777777778,0.0431111111111111,0.0310555555555556,0.00105555555555556,0.173111111111111
349,0.0577222222222222,0.137888888888889,0.0958333333333333,0.161111111111111,0.0249444444444444,0.170722222222222,0.117111111111111,0.0199444444444444,0.0444444444444444,0.000666666666666667,0.169611111111111
350,0.0808333333333333,0.175,0.0614444444444444,0.104555555555556,0.0236111111111111,0.103555555555556,0.216055555555556,0.0128333333333333,0.0548888888888889,0,0.167222222222222
351,0.0296111111111111,0.332944444444444,0.0392777777777778,0.0973333333333333,0.0545555555555556,0.131055555555556,0.151,0.00783333333333333,0.023,5.55555555555556e-05,0.133333333333333
352,0.11,0.212777777777778,0.0381111111111111,0.107777777777778,0.0337777777777778,0.125833333333333,0.134777777777778,0.0189444444444444,0.0215,0,0.1965
353,0.394166666666667,0.190111111111111,0.0209444444444444,0.0388888888888889,0.0106111111111111,0.0336111111111111,0.0950555555555556,0.0460555555555556,0.0246111111111111,0.000166666666666667,0.145777777777778
354,0.237666666666667,0.254722222222222,0.0454444444444444,0.0541111111111111,0.0208333333333333,0.0470555555555556,0.0931111111111111,0.0503333333333333,0.0531666666666667,5.55555555555556e-05,0.1435
355,0.300888888888889,0.210166666666667,0.0492777777777778,0.018,0.00655555555555556,0.0427222222222222,0.0265555555555556,0.114833333333333,0.0310555555555556,0,0.199944444444444
356,0.0580555555555556,0.223166666666667,0.140166666666667,0.0600555555555556,0.0320555555555556,0.120111111111111,0.0858333333333333,0.0373888888888889,0.0275,0.000166666666666667,0.2155
357,0.0787222222222222,0.201666666666667,0.0826666666666667,0.0590555555555556,0.0243333333333333,0.120666666666667,0.138333333333333,0.0611666666666667,0.0525,0.00194444444444444,0.178944444444444
358,0.272944444444444,0.269611111111111,0.0384444444444444,0.111333333333333,0.0340555555555556,0.0606666666666667,0.0850555555555556,0.00922222222222222,0.0277777777777778,0.000611111111111111,0.0902777777777778
359,0.339333333333333,0.175277777777778,0.0513888888888889,0.0660555555555556,0.0122222222222222,0.0646111111111111,0.0751666666666667,0.0544444444444444,0.0342777777777778,0.000722222222222222,0.1265
360,0.0323888888888889,0.207722222222222,0.0235555555555556,0.175555555555556,0.0251666666666667,0.1415,0.199666666666667,0.00377777777777778,0.0325555555555556,0.000388888888888889,0.157722222222222
361,0.0336666666666667,0.130111111111111,0.0375,0.104388888888889,0.0323888888888889,0.1435,0.274055555555556,0.00405555555555556,0.0341111111111111,0.0132777777777778,0.192944444444444
362,0.0461111111111111,0.148277777777778,0.0487777777777778,0.111777777777778,0.0286111111111111,0.139777777777778,0.240833333333333,0.00655555555555556,0.0436111111111111,0.0105,0.175166666666667
363,0.0536111111111111,0.182,0.056,0.118944444444444,0.0282777777777778,0.132833333333333,0.194222222222222,0.00927777777777778,0.0532777777777778,0.00755555555555556,0.164
364,0.068,0.231,0.0625,0.132111111111111,0.0288333333333333,0.122777777777778,0.128,0.0157222222222222,0.0687222222222222,0.00455555555555556,0.137777777777778
