Time,Phocaeicola_A_858004,Faecalibacterium,Bacteroides_H,Lachnospira,unknown_Genus_4,Phascolarctobacterium_A,Mesosutterella,Blautia_A_141781,Akkermansia,unknown_Genus_55
74.0,1.2744551858642517,-1.0077753926011823,1.3001967023396426,-1.9778141491905288,-1.9507522440781884,-0.8176071832131089,-1.5923798986226552,-1.973903035569096,-1.766640900584112,-3.8263724504622756
75.0,1.1842869985983098,-1.039675206987392,1.2315481526147574,-2.081848149670515,-1.981058751573321,-0.8804374833449509,-1.7282556410358292,-1.992183080079096,-1.6537758443377175,-3.6681928618930613
76.0,1.1016332750756679,-1.0094998169490883,1.1842352962096117,-2.2510255011234555,-1.9810563242521169,-0.9042972940532104,-1.806523269498879,-2.06576474484318,-1.3710467835105766,-3.513293352387173
77.0,0.9619647821806325,-1.0407843781023374,1.0984093143202993,-2.5203450424467295,-2.03011382717897,-1.0220028839611257,-2.003282963944409,-2.0968797583564918,-1.2339887492086028,-3.368146372525656
78.0,0.881692628659319,-1.0389556366180481,1.055778034580856,-2.6845115043973924,-2.036933439719578,-1.0634912664641427,-2.104944772845641,-2.13349958417736,-1.0924721559765693,-3.188317558408205
79.0,0.7801859682763104,-1.0769642583823473,0.98605322892541,-2.881916415742056,-2.0363936764561763,-1.1841408492536365,-2.2915210048873633,-2.1199947299768875,-1.0240285760144774,-2.9879301826448317
80.0,0.7275308037966453,-1.059183335680518,0.9370416376860962,-3.2055928070172093,-2.0612154548585573,-1.2300840454000062,-2.4756114317406746,-2.147343093972134,-0.9447950604997217,-2.7754214408080276
81.0,0.6841984697868988,-1.074728358694937,0.8541563303969024,-3.6096055193962897,-2.058482978969674,-1.3469390148625588,-2.777508127758452,-2.1274381940103355,-0.9582920553789822,-2.55458100830435
82.0,0.859045056528775,-1.450527581667999,0.302972973083125,-4.679485305890959,-1.6675711952459487,-1.8528351769634461,-3.8471837218081957,-1.762095865979971,-1.5968488308562707,-0.2824735411603687
83.0,1.4360264780295429,-0.7628658339281542,0.7504332562304177,-3.1145212326282135,-1.393765701933122,-0.9710976070549009,-2.3541588407206486,-2.136285189069766,-2.5745397570053132,-4.049724694565616
84.0,1.3142195895274413,-0.3141638429115585,0.9175043252625033,-3.562595796784881,-1.3398345618036922,-1.7677185193692053,-1.583106484767847,-1.9217825908375619,-4.440563753896116,-2.3729457322724934
85.0,0.8184426569333578,-1.0460774896599425,0.8590501417468082,-3.273199399123797,-1.7312867477245841,-0.8492843671518366,-1.6509361763035806,-2.186192546869652,-1.8553695626318214,-4.3783780338853395
86.0,0.9369033038292509,-1.1016699310748712,0.8129756038404723,-2.9710677181409744,-1.617575936528719,-0.8611565535650945,-1.6277040006331216,-2.314393864639037,-1.8426450399750154,-4.4509672956377635
87.0,1.1692631536375115,-1.156520566769764,0.6718322966082697,-2.747752295119364,-1.4268737636583748,-0.8830527298233108,-1.623972270200809,-2.3738435350992733,-1.8806825439980623,-4.587221609000992
88.0,1.40024097017686,-1.1598424715799367,0.4661032722783258,-2.4684733353122987,-1.2385552219246097,-0.9763747224445143,-1.597098034839406,-2.5061766666356546,-1.9643983169250858,-4.52557501657496
89.0,1.5441673326865333,-1.1937273739879415,0.24625863896441014,-2.083049667655781,-1.1253685752488107,-1.0256520804211897,-1.5929201253352105,-2.659131908160513,-2.0645087802209177,-4.617828846701251
90.0,1.5769515549267692,-1.195083682553876,0.1439309876883954,-1.7894658050929926,-1.0785344423162209,-1.0895967776683042,-1.627023301743915,-2.71060341848082,-2.3245066140810624,-4.6145603846713925
91.0,0.6696622170063675,-0.9656009177143552,0.13717836082781032,-0.9140745907151604,-2.718923720340859,-1.0991114825489048,-2.630441663746754,-1.8982295828288642,-3.144994576802749,-5.1946132796110485
92.0,0.8460845123814956,-1.5294070063586431,0.2806909121558372,-0.6616617664188851,-2.9324027339262306,-1.1799741994717101,-2.265971808010616,-2.2398420691856193,-1.2613972828585702,-5.076570232976779
93.0,0.9983380774755818,-1.6887691071238307,0.6009959890109862,-0.8416933828420448,-2.683283224469055,-0.8362148275728323,-1.657232820735407,-2.373023564039894,-1.4538121873188798,-4.69425092088646
94.0,0.840351603346194,-1.4048854999287936,0.6492692337434742,-1.1228659583222949,-2.611204735772341,-0.9798671536680725,-2.0684500168129527,-2.312624498931783,-1.8327803038218908,-4.81613435981253
95.0,0.5630233834097433,-0.9779156630979746,0.6081178130282183,-1.372549496308518,-2.591923908619029,-1.107970956040424,-2.545242369808355,-2.1896235929620778,-2.3568456895464203,-4.887418869358271
96.0,0.25160673984907667,-0.32976971279416967,0.3104853871595805,-0.8882690556627084,-1.2385583173045265,-2.147753698071678,-1.6329504012258274,-1.9367836677809724,-4.564565113387656,-4.83119233013648
97.0,1.0779056372081997,-0.7465579540277387,1.009743697712777,-1.4145596056948713,-1.245663447254664,-0.9860815715842985,-2.5393782065639807,-1.675304121943185,-2.909879767841288,-4.781674414012308
98.0,1.2961746831942407,-0.7574881469845476,1.0338359838292759,-1.5141135414738156,-1.5301398901424936,-0.9877737952217633,-1.9272277359218268,-1.7063456990673682,-2.701545181916422,-4.6951894428316745
99.0,1.3983541178658059,-0.7996975741777801,0.9364672220370895,-1.492644668370266,-1.9173160498089565,-1.141532901644049,-1.3398443692322028,-1.7938536699986267,-2.6343408406800837,-4.684201585880557
100.0,1.3905012353974313,-0.8593237994328722,0.8254040795388797,-1.4398028379555678,-2.1704444869771877,-1.2851158979579052,-1.16677901125294,-1.8471471245567455,-2.5459531218276594,-4.668292369079488
101.0,0.7971200177865798,-0.9847742012174427,0.6860591620961125,-1.127768335821257,-1.541965622799118,-0.9929443316569728,-2.125596059220703,-1.7929341278516284,-2.0142638807428597,-4.776288183842269
102.0,1.5639471705569448,-0.6836109567981077,0.7481584752123207,-0.33542838567185207,-1.60513755942844,-1.0409890941774753,-2.1581494256651848,-2.222951202541818,-1.3820950621397876,-4.59131596944645
103.0,1.490988033534927,-0.9878905053752667,0.8609152914542872,-0.7063010566421677,-1.7404897084072597,-1.1223956554743317,-2.537330776841021,-2.09735935684146,-1.899563728004153,-2.8470451731281563
104.0,1.1197814668470762,-0.3363536478192617,0.7135486307481711,-1.1244347506049484,-1.3059049416639246,-1.265030442510895,-2.7627555305205433,-2.769667268810318,-2.524819229938063,-4.73595339346664
105.0,1.1611670432617687,-0.3561936378023569,0.7436159325548597,-1.2078098495766145,-1.2243844322141766,-1.241238368311305,-2.7086989876563217,-2.7086989876563217,-2.3285364054478355,-4.020447254231362
106.0,1.2390002302722838,-0.348427530449372,0.7938986619287891,-1.309745547297556,-1.2042428224146784,-1.2344190738792578,-2.626298431898771,-2.7143823284616326,-2.043372028711036,-3.1964343667965514
107.0,1.2878068531347964,-0.39258467809448083,0.8575025636485896,-1.4520063245341395,-1.151999991327045,-1.2996965157925566,-2.7269745432629806,-2.712179402057272,-1.69344370503291,-2.5624253391881764
108.0,1.3788740430643867,-0.44189609669904373,0.9446939580317439,-1.5418402709443337,-1.1276010471216296,-1.2999009963133603,-2.734252196500317,-2.7025492939220976,-1.329104018006749,-2.0746033808907987
109.0,1.4692325249953946,-0.4988590902247987,1.0310357045029412,-1.635744643511222,-1.1034698352382954,-1.3474737018083474,-2.721865612973559,-2.704942155322273,-1.0475509486736345,-1.6859497670180628
110.0,1.5450122366779575,-0.5974789799758349,1.097946667244419,-1.651413266812804,-1.0907132909933686,-1.4477551858045299,-2.7551006994629996,-2.6078807665487083,-0.8501249068806809,-1.4427196999901497
111.0,1.6371473401061056,-0.6353249365067142,1.1582404044194339,-1.6722154948828178,-1.1066308156637032,-1.4855189920473766,-2.8320058179595513,-2.602832062262232,-0.710885641878205,-1.2748386565160188
112.0,1.6591054547615696,-0.6469275114428403,1.1519285854576427,-1.656620235835676,-1.2369749578157267,-1.542998644636553,-2.8124433846832395,-2.6198787614233194,-0.6324201711569888,-1.189774325283452
113.0,1.9290449650898158,-0.27251023114867223,1.805388762467622,0.08073269508062575,-1.7187196149840456,-1.111152909113148,-2.03364590422177,-2.1760142424350453,-3.005413932001519,-3.898482065291048
114.0,1.1443927169871162,-0.9282157627390641,0.8417191897624501,-2.18368649371249,-2.229464222323925,-1.4417494650443112,-1.4669224116441035,-2.486166574139441,-4.874921279927573,-4.722201453414563
115.0,1.3563873513842943,-1.0316183567919182,1.0339330634846726,-1.3671176734208084,-1.543716060877852,-0.9377799918371057,-1.6560267807765432,-2.1096619058969805,-2.9730651587759933,-2.1939009503598177
116.0,1.700610873262584,-0.7830656356058006,1.5904252352983583,-1.3129937080193277,-1.6088928768825594,-0.3183090103837345,-1.27743994794572,-1.8729255834747347,-2.3126432666476813,-2.763841992058933
117.0,1.163112958810016,-0.40148858427327294,1.57665753786188,-2.0678573029018157,-1.162667088878476,-1.0721463477537037,-1.3330023521261056,-2.274193558621806,-2.1578361444013563,-3.475674376744804
118.0,1.020891090276538,-0.5005349431695079,0.6329622323121811,-0.9041938251433677,-1.2225762635831225,-1.8275373224348481,-1.8760405625654668,-1.8843581871268609,-1.396264479478094,-3.8932022630259353
119.0,1.3899435288186104,-0.09853345058016405,0.5964797523173395,-0.7171741965190352,-1.5322041382595613,-1.6752406501405894,-2.3812438441927615,-2.2318478737137815,-3.8899676446573004,-1.6725929183525707
120.0,1.4354225303637722,-0.4568048117934036,0.42466868244767264,-2.406840092258014,-1.7747354006981269,-2.004943492860901,-2.1530060152160204,-2.1917432285766973,-3.2928708631855836,-4.825420753567689
121.0,1.5492839252200756,-1.4183584551543977,0.7339415725886158,-3.133977789816005,-1.036246295707456,-1.4059148598517868,-1.872812756181268,-2.0290575876474812,-1.5032506645917572,-4.491158649357837
122.0,0.4542505431297881,-2.5778021258142116,0.26819409216362233,-4.1271090585523,-2.272230629607443,-3.030388808853308,-3.397115080821325,-2.871922669188483,-1.9411236815817465,-1.541031448919253
123.0,1.1673995541155153,-0.434296229575895,0.6800230586055449,-2.0363383273695628,-1.2132373277479753,-1.0846530682369977,-1.8633221693594524,-1.8896639753043747,-1.4295501924866882,-4.566911507181413
124.0,1.397347402331115,-0.4056883695877871,0.8656291626087602,-0.7173535628563421,-1.2687426768915424,-0.15240728823039795,-2.388216266926216,-2.2865382918606407,-4.41398262681174,-4.369887621634122
125.0,0.6644397627758147,-0.9916522309924174,0.09519334484797182,-1.9517375016016731,-2.0328297730793645,-2.7686845562108684,-2.492308554779307,-2.1108835303929716,-1.324756344922919,-0.9858703496920045
126.0,1.1881849040918344,-0.1105323625225978,0.3449099128613693,-0.614825856988146,-0.7847889152380505,-1.3020510709749593,-2.256426711948164,-1.856931998399176,-4.447453829493587,-4.707735090307815
127.0,1.1108129114094205,-0.03474947939278028,0.5516869122623962,-1.2697672479130557,-1.1460319467629616,-1.4266849853086843,-2.8562878514951495,-1.7725400529382687,-4.753150240498364,-0.19933478813312
128.0,1.1350584725521355,-0.5554041467612667,0.5965339084416788,-2.3423969651540064,-1.4298674499416528,-1.6896577083171238,-2.762038316134932,-2.1478878367421945,-4.6887111394560685,-4.458534996696254
129.0,1.6317647867221292,-0.414553471881971,1.1053681089913603,-2.526261453909671,-1.302133511218241,-1.3372879075796837,-2.0595179138299637,-2.4622655434328835,-3.0559547320917892,-4.033008475889265
130.0,1.5259947781735914,0.2583120367179874,0.9955729879416235,-0.4128979258657184,-1.277660259684208,-1.4291437170406072,-1.122930257323445,-2.240132413818887,-2.4187432063578265,-4.156730955616238
131.0,1.7685824319494858,-0.7164436981367754,1.3209602202129769,-1.2626667665141817,-1.1004636177465588,-1.4064615708438746,-1.4869382486284746,-1.810235611048916,-1.0551120352156382,-2.606362796956631
132.0,0.9278440253733233,-0.7286930424162654,0.983434517933224,-1.5524602266849814,-1.7863951657069328,-1.730782572948176,-2.9376808642577874,-2.2296351533442182,-1.754582908322337,-4.882868844751403
133.0,0.474103444084113,-0.34521741950257945,0.19204544977962112,-2.3112811857812154,-1.2649402761558004,-1.7604345245450694,-3.6271041774313355,-2.223076222802976,-1.992975096642135,-4.136585425431366
134.0,1.363361250259953,-1.1332395567273084,0.779682740243683,-1.6086285995935983,-2.262341928894885,-1.1538230104203482,-2.694762452985876,-2.4444996874398552,-1.0989103582810928,-4.765407710991909
135.0,0.6943918507785782,-0.5386881028053141,0.8250414771784726,-1.7158356695337433,-1.798390429018089,-1.8528031709002017,-3.1091726229982104,-1.8811616662063484,-2.807636420452731,-3.8340670920253785
136.0,1.2335820412831027,-1.4629698015276245,0.7964436101332593,-1.5937195079042623,-1.3187670071036406,-1.4496535690831434,-2.6019030296230246,-1.8856432485378885,-1.3945109835520482,-4.767014652684775
137.0,1.0748207297067505,-0.3610674180689819,0.46772578136594456,-1.4134285198023369,-1.43783259366365,-2.2700229582403604,-3.401871232979769,-1.8522460022730174,-2.236522975580987,-4.314962537475015
138.0,1.3452803350731473,-0.33109017166297194,0.42201011307839953,-1.5427926992356507,-1.5934169878648312,-1.2833670626765197,-3.102620356209869,-1.9762255111950693,-3.357626949813725,-4.828944703783701
139.0,0.9068386900101467,-1.266157776771727,-0.41491709860536985,-2.1705812751011697,-1.8018410715079127,-1.7187619404829546,-3.9982761923009296,-2.4489692595628414,-1.5653363028229357,-4.441997896202333
