"Time","Phocaeicola_A_858004","Anaerostipes","Faecalibacterium","Coprococcus_A_121497","Mediterraneibacter_A_155507","Butyrivibrio_A_180067","Bacteroides_H","Phascolarctobacterium_A","Paramuribaculum","Ruminococcus_E","other"
151,0.344277777777778,0.0104444444444444,0.158055555555556,0.0296111111111111,0.00333333333333333,0,0.0360555555555556,0.0147777777777778,0.0167222222222222,0.0963333333333333,0.290388888888889
152,0.430333333333333,0.00761111111111111,0.137111111111111,0.0101111111111111,0.0213333333333333,0,0.0331666666666667,0.00738888888888889,0.00977777777777778,0.0433888888888889,0.299777777777778
153,0.473833333333333,0.00338888888888889,0.118888888888889,0.001,0.0307777777777778,0,0.0347222222222222,0.00238888888888889,0.00377777777777778,0.00394444444444444,0.327277777777778
154,0.325611111111111,0.00294444444444444,0.0818333333333333,0.0025,0.0221666666666667,0,0.0250555555555556,0.00172222222222222,0.00244444444444444,0.00522222222222222,0.5305
155,0.0729444444444445,0.0025,0.0221111111111111,0.00488888888888889,0.00205555555555556,0,0.0212222222222222,0.00244444444444444,0.00188888888888889,0.00594444444444444,0.864
156,0.541555555555556,0,0.0846111111111111,0,0.0186666666666667,0,0.0643888888888889,0,0,0,0.290777777777778
157,0.509944444444444,0.000166666666666667,0.0943333333333333,0,0.0025,0,0.230722222222222,0.000111111111111111,0,0,0.162222222222222
158,0.459611111111111,0.00244444444444444,0.135611111111111,0,0.0176666666666667,0,0.218166666666667,0.00205555555555556,0,0,0.164444444444444
159,0.405055555555556,0.0107777777777778,0.0885555555555556,0,0.0381666666666667,0,0.118277777777778,0.00822222222222222,0,5.55555555555556e-05,0.330888888888889
160,0.366555555555556,0.0150555555555556,0.203222222222222,0,0.0593888888888889,0,0.155611111111111,0.0228888888888889,0,0,0.177277777777778
161,0.282777777777778,0.028,0.307055555555556,0,0.0515,0,0.154111111111111,0.0186111111111111,0,0,0.157944444444444
162,0.300722222222222,0.0614444444444444,0.188166666666667,0,0.0802222222222222,0,0.166,0.0361111111111111,0,0,0.167333333333333
163,0.332388888888889,0.0886111111111111,0.138666666666667,0,0.0714444444444444,0,0.200055555555556,0.0228888888888889,0,0,0.145944444444444
164,0.411888888888889,0.0722222222222222,0.0852777777777778,0,0.0777222222222222,0,0.179277777777778,0.0326111111111111,0,0,0.141
165,0.452277777777778,0.0503888888888889,0.129055555555556,0,0.0470555555555556,0,0.179166666666667,0.033,0,0,0.109055555555556
166,0.394888888888889,0.0723888888888889,0.0578333333333333,0,0.0647777777777778,0,0.234222222222222,0.048,0,0,0.127888888888889
167,0.366888888888889,0.0642222222222222,0.0343333333333333,0,0.099,0,0.1785,0.0479444444444444,0,0,0.209111111111111
168,0.109777777777778,0.142722222222222,0.000666666666666667,0,0.119,0,0.0485,0.000666666666666667,0,0,0.578666666666667
169,0.0396111111111111,0.316222222222222,0.0979444444444444,0,0.131333333333333,0,0.0735,0.0133333333333333,0,0,0.328055555555556
170,0.167611111111111,0.192666666666667,0.148444444444444,0,0.106888888888889,0,0.119444444444444,0.024,0,0,0.240944444444444
171,0.307,0.0630555555555556,0.211333333333333,0,0.0781111111111111,0,0.16,0.031,0,0,0.1495
172,0.340777777777778,0.0385,0.302055555555556,0,0.0400555555555556,0,0.146,0.0221111111111111,0,0,0.1105
173,0.315055555555556,0.0325,0.297333333333333,0,0.037,0,0.179,0.0272222222222222,0,0,0.111888888888889
174,0.2885,0.0256111111111111,0.277611111111111,0,0.037,0,0.210388888888889,0.0368333333333333,0,0,0.124055555555556
175,0.270777777777778,0.0216666666666667,0.261666666666667,0,0.0437777777777778,0,0.228666666666667,0.0401111111111111,0,0,0.133333333333333
176,0.188555555555556,0.0853888888888889,0.196222222222222,0,0.0970555555555556,0,0.213722222222222,0.0402777777777778,0,0,0.178777777777778
177,0.199722222222222,0.0685555555555556,0.210222222222222,0,0.0760555555555556,0,0.242444444444444,0.0501666666666667,0,0,0.152833333333333
178,0.225611111111111,0.0288333333333333,0.241666666666667,0,0.0492777777777778,0,0.268722222222222,0.0627777777777778,0,0,0.123111111111111
179,0.246111111111111,0.0131666666666667,0.287611111111111,0,0.0420555555555556,0,0.234,0.0407777777777778,0,0,0.136277777777778
180,0.243333333333333,0.00788888888888889,0.291833333333333,0,0.0397777777777778,0,0.251555555555556,0.0379444444444444,0,0,0.127666666666667
181,0.244833333333333,0.00544444444444444,0.280055555555556,0,0.0388888888888889,0,0.280888888888889,0.0335555555555556,0,0,0.116333333333333
182,0.2645,0.00377777777777778,0.267277777777778,0,0.0393333333333333,0,0.280222222222222,0.0322777777777778,0,0,0.112611111111111
183,0.382055555555556,0.00444444444444444,0.186777777777778,0,0.0522222222222222,0,0.212222222222222,0.0430555555555556,0,0,0.119222222222222
184,0.441444444444444,0.00911111111111111,0.116277777777778,0,0.0502777777777778,0,0.190388888888889,0.0385555555555556,0,0,0.153944444444444
185,0.394666666666667,0.0737777777777778,0.1365,0,0.0382777777777778,0,0.1495,0.0184444444444444,0,0,0.188833333333333
186,0.532055555555556,0.00105555555555556,0.0302777777777778,0,0.00361111111111111,0,0.352555555555556,0.0173333333333333,0,0,0.0631111111111111
187,0.459444444444444,0.0185,0.0498888888888889,0,0.0171111111111111,0,0.340111111111111,0.0248888888888889,0,0,0.0900555555555556
188,0.398388888888889,0.0565555555555556,0.0872777777777778,0,0.0451666666666667,0,0.254944444444444,0.0355,0,0,0.122166666666667
189,0.362555555555556,0.0772222222222222,0.107277777777778,0,0.0626111111111111,0,0.196611111111111,0.0419444444444444,0,0,0.151777777777778
190,0.466777777777778,0.00744444444444444,0.0321666666666667,0,0.0183888888888889,0,0.307833333333333,0.0455,0,0,0.121888888888889
191,0.401777777777778,0.0316666666666667,0.0945,0,0.0781666666666667,0,0.190444444444444,0.0487777777777778,0,0,0.154666666666667
192,0.310722222222222,0.0168333333333333,0.198555555555556,0,0.0668888888888889,0,0.237277777777778,0.0281111111111111,0,0,0.141611111111111
193,0.327333333333333,0.0316111111111111,0.161444444444444,0,0.0417222222222222,0,0.295055555555556,0.0299444444444444,0,0,0.112888888888889
194,0.316555555555556,0.0611666666666667,0.151777777777778,0,0.0543888888888889,0,0.257722222222222,0.0230555555555556,0,0,0.135333333333333
195,0.298833333333333,0.0541666666666667,0.133611111111111,0,0.0598888888888889,0,0.295222222222222,0.0157777777777778,0,0,0.1425
196,0.291777777777778,0.0632222222222222,0.234055555555556,0,0.0678333333333333,0,0.177722222222222,0.0189444444444444,0,0,0.146444444444444
197,0.342444444444444,0.0430555555555556,0.183333333333333,0,0.0803333333333333,0,0.177666666666667,0.0188333333333333,0,0,0.154333333333333
198,0.397111111111111,0.0346111111111111,0.140388888888889,0,0.057,0,0.2165,0.0266666666666667,0,0,0.127722222222222
199,0.321055555555556,0.0885,0.166833333333333,0,0.0637222222222222,0,0.213111111111111,0.0253888888888889,0,0,0.121388888888889
200,0.234944444444444,0.0458888888888889,0.252555555555556,0,0.0472777777777778,0,0.267111111111111,0.0298888888888889,0,0,0.122333333333333
201,0.292666666666667,0.0415,0.209444444444444,0,0.0555,0,0.225888888888889,0.0266666666666667,0,0,0.148333333333333
202,0.256444444444444,0.0335555555555556,0.167555555555556,0,0.0673888888888889,0,0.251444444444444,0.0367222222222222,0,0,0.186888888888889
203,0.205388888888889,0.0308333333333333,0.145888888888889,0,0.0732777777777778,0,0.273666666666667,0.0434444444444444,0,0,0.2275
204,0.246166666666667,0.0618333333333333,0.1655,0,0.0657777777777778,0,0.225444444444444,0.0366111111111111,0,0,0.198666666666667
205,0.2755,0.0671666666666667,0.111833333333333,0,0.101944444444444,0,0.238555555555556,0.0416111111111111,0,0,0.163388888888889
206,0.314944444444444,0.0833888888888889,0.116777777777778,0,0.0893888888888889,0,0.190666666666667,0.0445555555555556,0,0,0.160277777777778
207,0.341333333333333,0.0854444444444444,0.117444444444444,0,0.0830555555555555,0,0.175333333333333,0.0262777777777778,0,0,0.171111111111111
208,0.361777777777778,0.0884444444444445,0.120444444444444,0,0.0701666666666667,0,0.153555555555556,0.0172777777777778,0,0,0.188333333333333
209,0.370055555555556,0.0555,0.167333333333333,0,0.0548333333333333,0,0.17,0.0185555555555556,0,0,0.163722222222222
210,0.380444444444444,0.0106666666666667,0.211888888888889,0,0.0403888888888889,0,0.204055555555556,0.0232222222222222,0,0,0.129333333333333
211,0.400722222222222,0.00866666666666667,0.160333333333333,0,0.0337222222222222,0,0.201944444444444,0.0472777777777778,0,0,0.147333333333333
212,0.281944444444444,0.0543333333333333,0.219555555555556,0,0.0488333333333333,0,0.162555555555556,0.043,0,0,0.189777777777778
213,0.347833333333333,0.0559444444444444,0.202444444444444,0,0.0490555555555556,0,0.174055555555556,0.0305555555555556,0,0,0.140111111111111
214,0.350222222222222,0.0586666666666667,0.159722222222222,0,0.0497222222222222,0,0.2115,0.0218888888888889,0,0,0.148277777777778
215,0.269,0.0015,0.0191666666666667,0,0.00822222222222222,0,0.378555555555556,0.107388888888889,0,0,0.216166666666667
216,0.261833333333333,0.00616666666666667,0.0282222222222222,0,0.00872222222222222,0,0.361111111111111,0.100833333333333,0,0,0.233111111111111
217,0.281555555555556,0.0341111111111111,0.0937222222222222,0,0.0305,0,0.210111111111111,0.0602222222222222,0,0,0.289777777777778
218,0.298277777777778,0.0310555555555556,0.103888888888889,0,0.0308333333333333,0,0.210722222222222,0.0617222222222222,0,0,0.2635
219,0.335444444444444,0.0255,0.120277777777778,0,0.0269444444444444,0,0.205277777777778,0.063,0,0,0.223555555555556
220,0.367888888888889,0.0198333333333333,0.135166666666667,0,0.0236111111111111,0,0.204833333333333,0.064,0,0,0.184666666666667
221,0.395722222222222,0.0136666666666667,0.148444444444444,0,0.0202777777777778,0,0.201166666666667,0.0669444444444444,0,0,0.153777777777778
222,0.414611111111111,0.0103333333333333,0.161055555555556,0,0.0174444444444444,0,0.197333333333333,0.0632777777777778,0,0,0.135944444444444
223,0.425555555555556,0.00822222222222222,0.1675,0,0.0172777777777778,0,0.198944444444444,0.0645555555555556,0,0,0.117944444444444
224,0.427555555555556,0.00683333333333333,0.169388888888889,0,0.0170555555555556,0,0.197833333333333,0.0675555555555555,0,0,0.113777777777778
225,0.426055555555556,0.00561111111111111,0.168611111111111,0,0.0192222222222222,0,0.200277777777778,0.0642222222222222,0,0,0.116
226,0.377333333333333,0.0207777777777778,0.155388888888889,0,0.0377777777777778,0,0.199277777777778,0.0575555555555556,0,0,0.151888888888889
227,0.304833333333333,0.0485,0.124722222222222,0,0.071,0,0.188722222222222,0.0451666666666667,0,0,0.217055555555556
228,0.249722222222222,0.0655,0.101944444444444,0,0.0965555555555556,0,0.185666666666667,0.0311111111111111,0,0,0.2695
229,0.0891111111111111,0.0613888888888889,0.3305,0,0.00833333333333333,0,0.0966111111111111,0.00805555555555556,0.000888888888888889,0,0.405111111111111
230,0.1455,0.0911666666666667,0.277111111111111,0,0.00927777777777778,0,0.114611111111111,0.00477777777777778,0.00133333333333333,0,0.356222222222222
231,0.145555555555556,0.108277777777778,0.25,0,0.0115,0,0.110611111111111,0.00627777777777778,0.00122222222222222,0,0.366555555555556
232,0.389555555555556,0.0500555555555556,0.180166666666667,0,0.0586111111111111,0,0.127166666666667,0.0254444444444444,0,0,0.169
233,0.421722222222222,0.0218888888888889,0.243166666666667,0,0.0218888888888889,0,0.168333333333333,0.0301111111111111,0,0,0.0928888888888889
234,0.408944444444444,0.0193888888888889,0.244222222222222,0,0.0195,0,0.175277777777778,0.0349444444444444,0,0,0.0977222222222222
235,0.390888888888889,0.0177777777777778,0.255222222222222,0,0.0155555555555556,0,0.176,0.0374444444444444,0,0,0.107111111111111
236,0.377666666666667,0.0162777777777778,0.255222222222222,0,0.0163333333333333,0,0.173277777777778,0.0447222222222222,0,0,0.1165
237,0.355111111111111,0.0156111111111111,0.262555555555556,0,0.0146111111111111,0,0.174888888888889,0.0497222222222222,0,0,0.1275
238,0.333166666666667,0.0135555555555556,0.259388888888889,0,0.0141111111111111,0,0.170944444444444,0.057,0,0,0.151833333333333
239,0.3085,0.0149444444444444,0.265055555555556,0,0.0148333333333333,0,0.170722222222222,0.0610555555555556,0,0,0.164888888888889
240,0.281111111111111,0.0150555555555556,0.274666666666667,0,0.0147777777777778,0,0.175722222222222,0.0628333333333333,0,0,0.175833333333333
241,0.255833333333333,0.0147777777777778,0.278055555555556,0,0.0163333333333333,0,0.175333333333333,0.0692222222222222,0,0,0.190444444444444
242,0.216444444444444,0.0292777777777778,0.132555555555556,0,0.0377777777777778,0,0.267666666666667,0.0823888888888889,0,0,0.233888888888889
243,0.192944444444444,0.0365,0.114611111111111,0,0.0410555555555556,0,0.283555555555556,0.0811111111111111,0,0,0.250222222222222
244,0.162722222222222,0.0445,0.0977222222222222,0,0.0459444444444444,0,0.293944444444444,0.0799444444444444,0,0,0.275222222222222
245,0.1395,0.0526666666666667,0.0784444444444444,0,0.0495,0,0.298222222222222,0.0747222222222222,0,0,0.306944444444444
246,0.113444444444444,0.0642222222222222,0.0604444444444444,0,0.0476111111111111,0,0.301444444444444,0.0684444444444444,0,0,0.344388888888889
247,0.089,0.0741111111111111,0.0458333333333333,0,0.0502222222222222,0,0.292722222222222,0.0629444444444444,0,0,0.385166666666667
248,0.0682777777777778,0.0877777777777778,0.0351666666666667,0,0.0477777777777778,0,0.274388888888889,0.0580555555555556,0,0,0.428555555555556
249,0.0525555555555556,0.0967222222222222,0.0263333333333333,0,0.0467222222222222,0,0.245555555555556,0.0523888888888889,0,0,0.479722222222222
250,0.0424444444444444,0.104611111111111,0.0223888888888889,0,0.0448888888888889,0,0.209777777777778,0.0485555555555556,0,0,0.527333333333333
251,0.0366666666666667,0.115666666666667,0.0191111111111111,0,0.0370555555555556,0,0.165444444444444,0.0474444444444444,0,0,0.578611111111111
252,0.0338333333333333,0.129555555555556,0.0171111111111111,0,0.0326111111111111,0,0.114611111111111,0.0451666666666667,0,0,0.627111111111111
