"Time","Phocaeicola_A_858004","Bacteroides_H","Faecalibacterium","Paramuribaculum","Lachnospira","other","Parabacteroides_B_862066","Phascolarctobacterium_A","Ruminococcus_E","Gemmiger_A_73129","Prevotella"
313,0.343222222222222,0.238388888888889,0.0693888888888889,0.0391111111111111,0.00788888888888889,0.202333333333333,0.0411666666666667,0.0206111111111111,0.0136666666666667,0.024,0.000222222222222222
314,0.277888888888889,0.179888888888889,0.222777777777778,0.0309444444444444,0.00655555555555556,0.179833333333333,0.0528888888888889,0.0143333333333333,0.0106111111111111,0.0242777777777778,0
315,0.235,0.151666666666667,0.210722222222222,0.0421666666666667,0.00633333333333333,0.210111111111111,0.0783888888888889,0.00744444444444444,0.0158333333333333,0.0419444444444444,0.000388888888888889
316,0.294722222222222,0.225777777777778,0.129833333333333,0.0447222222222222,0.00872222222222222,0.171944444444444,0.0843888888888889,0.00922222222222222,0.0111111111111111,0.0195555555555556,0
317,0.313,0.165833333333333,0.1595,0.0296111111111111,0.015,0.213666666666667,0.0658888888888889,0.0143888888888889,0.00705555555555556,0.0160555555555556,0
318,0.217388888888889,0.133722222222222,0.0825555555555555,0.0238888888888889,0.00822222222222222,0.404555555555556,0.0577777777777778,0.0120555555555556,0.0139444444444444,0.0338888888888889,0.012
319,0.147222222222222,0.0685555555555556,0.0683333333333333,0.0151111111111111,0.00438888888888889,0.549944444444444,0.0274444444444444,0.0102777777777778,0.0171666666666667,0.0450555555555556,0.0465
320,0.287388888888889,0.225444444444444,0.129666666666667,0.0398888888888889,0.00555555555555556,0.1975,0.0626111111111111,0.0165,0.012,0.0232777777777778,0.000166666666666667
321,0.288,0.239444444444444,0.0933333333333333,0.0272777777777778,0.00516666666666667,0.235555555555556,0.0586111111111111,0.00922222222222222,0.0133333333333333,0.0294444444444444,0.000611111111111111
322,0.329111111111111,0.208055555555556,0.0726111111111111,0.0250555555555556,0.00166666666666667,0.242333333333333,0.0615555555555556,0.0111111111111111,0.0142777777777778,0.0283888888888889,0.00583333333333333
323,0.361388888888889,0.2535,0.0293333333333333,0.0417222222222222,0.00116666666666667,0.174277777777778,0.0956111111111111,0.0170555555555556,0.00955555555555555,0.0163888888888889,0
324,0.428777777777778,0.267888888888889,0.0377777777777778,0.0356111111111111,0.000555555555555556,0.1195,0.0846666666666667,0.0035,0.00972222222222222,0.012,0
325,0.325944444444444,0.286222222222222,0.0395555555555556,0.0414444444444444,0.00122222222222222,0.154611111111111,0.0948333333333333,0.0245555555555556,0.0193333333333333,0.0122777777777778,0
326,0.346833333333333,0.277166666666667,0.0571666666666667,0.0303333333333333,0.00877777777777778,0.160666666666667,0.0837777777777778,0.0155555555555556,0.0122777777777778,0.00744444444444444,0
327,0.304722222222222,0.190944444444444,0.0525555555555556,0.0270555555555556,0.00127777777777778,0.292388888888889,0.0735,0.0190555555555556,0.0166666666666667,0.0136111111111111,0.00822222222222222
328,0.292666666666667,0.277555555555556,0.0725555555555556,0.0301666666666667,0.00305555555555556,0.211277777777778,0.0674444444444444,0.0126666666666667,0.0195555555555556,0.0128333333333333,0.000222222222222222
329,0.203333333333333,0.183444444444444,0.0522222222222222,0.0226111111111111,0.00194444444444444,0.407388888888889,0.0465555555555556,0.00866666666666667,0.0208888888888889,0.0111666666666667,0.0417777777777778
330,0.117888888888889,0.0942222222222222,0.0298888888888889,0.0125,0.000333333333333333,0.596055555555556,0.0314444444444444,0.00705555555555556,0.0204444444444444,0.00972222222222222,0.0804444444444444
331,0.257166666666667,0.228222222222222,0.0770555555555556,0.0328333333333333,0.000111111111111111,0.248,0.0870555555555556,0.00933333333333333,0.0453333333333333,0.0146111111111111,0.000277777777777778
332,0.296907555653032,0.22047373615528,0.0783528895712249,0.0333369887049019,0.00115144204408378,0.231056036846145,0.0774207698212523,0.00981467266147604,0.0356947033665972,0.0138721351025332,0.00191907007347297
333,0.340277777777778,0.213888888888889,0.0757222222222222,0.0341111111111111,0.00233333333333333,0.218888888888889,0.0663888888888889,0.0105555555555556,0.0211666666666667,0.0129444444444444,0.00372222222222222
334,0.431333333333333,0.296722222222222,0.0418333333333333,0.0239444444444444,0.00144444444444444,0.125277777777778,0.0531111111111111,0.0126111111111111,0.00961111111111111,0.00394444444444444,0.000166666666666667
335,0.418388888888889,0.250333333333333,0.0588888888888889,0.0192777777777778,0.00316666666666667,0.150388888888889,0.044,0.0276666666666667,0.0235555555555556,0.00433333333333333,0
336,0.406761783156609,0.301504468994615,0.053794481763171,0.0174318547715539,0.00349747404652196,0.12957308610448,0.0379725753622384,0.0200965969022373,0.0249819574751568,0.00438572142341642,0
337,0.387777777777778,0.344277777777778,0.0488888888888889,0.0167222222222222,0.00366666666666667,0.120555555555556,0.0344444444444444,0.0125555555555556,0.0265,0.00461111111111111,0
338,0.263277777777778,0.332,0.0577777777777778,0.0346111111111111,0.00294444444444444,0.194111111111111,0.0514444444444444,0.0187777777777778,0.0372777777777778,0.00777777777777778,0
339,0.190888888888889,0.327722222222222,0.0540555555555556,0.0636111111111111,0.00172222222222222,0.218777777777778,0.0655,0.034,0.0343888888888889,0.00933333333333333,0
340,0.151888888888889,0.302,0.0526111111111111,0.0858333333333333,5e-04,0.2495,0.0738333333333333,0.044,0.0283888888888889,0.0114444444444444,0
341,0.106222222222222,0.285555555555556,0.122777777777778,0.0266111111111111,0.00227777777777778,0.344,0.031,0.0172222222222222,0.0545,0.00983333333333333,0
342,0.116166666666667,0.209222222222222,0.105833333333333,0.0168888888888889,0.00188888888888889,0.436666666666667,0.0281111111111111,0.0103888888888889,0.0502222222222222,0.017,0.00761111111111111
343,0.125333333333333,0.124888888888889,0.0751111111111111,0.0143333333333333,0.00133333333333333,0.544777777777778,0.0312222222222222,0.00716666666666667,0.0317222222222222,0.0262222222222222,0.0178888888888889
344,0.296555555555556,0.351277777777778,0.0627777777777778,0.0282222222222222,0.00183333333333333,0.167111111111111,0.0735,0.004,0.00727777777777778,0.00716666666666667,0.000277777777777778
345,0.213166666666667,0.263222222222222,0.0997222222222222,0.0452222222222222,0.00205555555555556,0.229388888888889,0.103555555555556,0.00538888888888889,0.0243333333333333,0.0139444444444444,0
346,0.187555555555556,0.2835,0.0838333333333333,0.0472777777777778,0.00127777777777778,0.229666666666667,0.0997777777777778,0.00805555555555556,0.0355555555555556,0.0225,0.001
347,0.168166666666667,0.324055555555556,0.0560555555555556,0.0470555555555556,0.001,0.223777777777778,0.0853333333333333,0.0136666666666667,0.0493333333333333,0.0282222222222222,0.00333333333333333
348,0.1635,0.3525,0.0422222222222222,0.0493888888888889,0.000222222222222222,0.215166666666667,0.0695555555555556,0.0165555555555556,0.0541666666666667,0.0321666666666667,0.00455555555555556
349,0.351722222222222,0.248611111111111,0.0762777777777778,0.0444444444444444,0.00405555555555556,0.181444444444444,0.051,0.0173333333333333,0.00694444444444444,0.0181666666666667,0
350,0.342611111111111,0.251555555555556,0.0655,0.0557777777777778,0.00261111111111111,0.191,0.0487222222222222,0.0163333333333333,0.00577777777777778,0.0200555555555556,5.55555555555556e-05
351,0.340611111111111,0.250277777777778,0.0507777777777778,0.0652777777777778,0.00172222222222222,0.199333333333333,0.0495555555555556,0.0157222222222222,0.00444444444444444,0.0221666666666667,0.000111111111111111
352,0.313555555555556,0.232611111111111,0.0263888888888889,0.0340555555555556,0.00822222222222222,0.256444444444444,0.0545555555555556,0.0288333333333333,0.0273333333333333,0.018,0
353,0.411666666666667,0.243055555555556,0.0213333333333333,0.0344444444444444,0.00472222222222222,0.182,0.0416666666666667,0.0221666666666667,0.0175,0.0211111111111111,0.000333333333333333
